|word_ru|word_uz|topic_index|topic_ru|chapter_index|chapter_ru|part_index|part_ru
8162|темп|surʼat|249|Термины общего характера|27|термины общего характера|9|РАЗНОЕ
8163|термин|atama|249|Термины общего характера|27|термины общего характера|9|РАЗНОЕ
8164|тип|tur|249|Термины общего характера|27|термины общего характера|9|РАЗНОЕ
8165|удобный (мебель и т.п.)|qulay|249|Термины общего характера|27|термины общего характера|9|РАЗНОЕ
8166|усилие|kuch berish|249|Термины общего характера|27|термины общего характера|9|РАЗНОЕ
8167|факт|dalil|249|Термины общего характера|27|термины общего характера|9|РАЗНОЕ
8168|фон|asosiy rang|249|Термины общего характера|27|термины общего характера|9|РАЗНОЕ
8169|форма (внешний вид)|tashqi ko‘rinish|249|Термины общего характера|27|термины общего характера|9|РАЗНОЕ
8170|частица (часть чего-л.)|zarracha|249|Термины общего характера|27|термины общего характера|9|РАЗНОЕ
8171|частый|tez takrorlanuvchi|249|Термины общего характера|27|термины общего характера|9|РАЗНОЕ
8172|часть (целого)|qism|249|Термины общего характера|27|термины общего характера|9|РАЗНОЕ
8173|элемент|unsur|249|Термины общего характера|27|термины общего характера|9|РАЗНОЕ
8174|эффект|samara|249|Термины общего характера|27|термины общего характера|9|РАЗНОЕ
8175|аккуратный (работа и т.п.)|batartib|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8176|бедный|kambag‘al|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8177|безоблачный|musaffo|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8178|безопасный|xavfsiz|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8179|бесплатный|bepul|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8180|благодарный|minnatdor|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8181|ближайший|eng yaqin|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8182|ближний|yaqindagi|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8183|близкий (недалёкий)|yaqin joydagi|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8184|близорукий|uzoqni ko‘rolmaydigan|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8185|больной|kasal|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8186|большой|katta|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8187|бывший в употреблении|tutilgan|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8188|быстрый|tez|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8189|важный|muhim|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8190|вежливый|boadab|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8191|вероятный|ehtimol|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8192|весёлый|quvnoq|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8193|вкусный|mazali|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8194|влажный (климат)|nam|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8195|внешний|tashqi|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8196|внутренний|ichki|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8197|возможный|mumkin|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8198|враждебный|adovatli|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8199|высший|oliy|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8200|главный|bosh|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8201|гладкий|silliq|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8202|глупый|tentak|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8203|голодный|och|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8204|горький|achchiq|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8205|горячий|issiq|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8206|гражданский|fuqarolik|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8207|громкий (голос)|baland|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8208|грустный|maʼyus|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8209|грязный|iflos|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8210|густой (туман)|quyuq|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8211|далёкий|uzoq|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8212|дальний (отдалённый)|uzoqdagi|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8213|детский|bolalarga xos|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8214|дешёвый (о предмете)|arzon|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8215|длинный (путь)|uzoq|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8216|добрый|mehribon|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8217|довольный|mamnun|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8218|дополнительный|qo‘shimcha|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8219|дорогой|qimmat|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8220|древний|qadimgi|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8221|жидкий|suyuq|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8222|жирный (о пище)|yog‘li|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8223|заботливый|g‘amxo‘r|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8224|загадочный|sirli|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8225|загорелый|oftobda qoraygan|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8226|задний|orqadagi|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8227|законный|qonuniy|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8228|закрытый|yopiq|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8229|замороженный (продукт)|muzlatilgan|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8230|значительный|ahamiyatli|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8231|зрелый (плод)|pishib etilgan|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8232|иностранный|chet el|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8233|искусственный|sunʼiy|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8234|кислый|nordon|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8235|короткий|qisqa|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8236|красивый|chiroyli|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8237|кратковременный|qisqa muddatli|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8238|левый|chap|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8239|лёгкий (о грузе)|engil|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8240|лёгкий (простой)|oson|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8241|матовый|jilosiz|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8242|мелкий (неглубокий)|sayoz|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8243|мёртвый|o‘lik|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8244|милый (любезный)|iltifotli|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8245|мокрый (промокший)|xo‘l|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8246|молодой|yosh|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8247|мрачный (тёмный)|qorong‘i|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8248|мягкий|yumshoq|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8249|настоящий (момент)|hozirgi|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8250|небольшой|uncha katta bo‘lmagan|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8251|небрежный|eʼtiborsiz|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8252|невозможный|imkonsiz|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8253|нежный (о человеке)|muloyim|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8254|незначительный|arzimas|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8255|необходимый|zarur|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8256|неопытный|tajribasiz|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8257|неподвижный|ko‘zg‘almas|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8258|непонятный (~ текст)|tushunarsiz|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8259|непрерывный|uzluksiz|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8260|нервный|asabiy|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8261|нетрудный|oson|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8262|неясный|ravshan emas|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8263|нищий|gadoy|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8264|новый|yangi|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8265|нормальный|normal|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8266|нужный|kerakli|250|Определения А-Н 1|27|термины общего характера|9|РАЗНОЕ
8267|общественный|ijtimoiy|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8268|обыкновенный|oddiy|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8269|обязательный|majburiy|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8270|ограниченный|cheklangan|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8271|огромный|ulkan|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8272|одинаковый|bir xil|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8273|опасный|xavfli|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8274|оригинальный|original|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8275|основной|asosiy rang|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8276|острый (нож и т.п.)|o‘tkir|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8277|открытый|ochiq|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8278|отличный (хороший)|juda yaxshi|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8279|отрицательный|salbiy|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8280|персональный|shaxsiy|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8281|печальный|qayg‘uli|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8282|плодородный|hosildor|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8283|плоский|yassi|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8284|плотный (напр. туман)|quyuq|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8285|плохой|yomon|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8286|"подпольный| "|yashirin|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8287|"полный (наполненный)| "|to‘la|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8288|"понятный (ясный)| "|tushunarli|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8289|"последний| "|oxirgi|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8290|постоянный (работа, адрес) |doimiy|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8291|"похожий| "|o‘xshash|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8292|правильный (верный)|to‘g‘ri|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8293|правый|o‘ng|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8294|превосходный|aʼlo darajadagi|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8295|предыдущий, прежний|avvalgi|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8296|прекрасный (красивый)|chiroyli|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8297|пресная (о воде)|chuchuk|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8298|пригодный|yaroqli|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8299|приятный (голос)|yoqimli|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8300|продолжительный|davomli|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8301|прозрачный|shaffof|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8302|простой|oddiy|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8303|просторный|keng|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8304|противоположный|qarama-qarshi|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8305|прохладный|salqin|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8306|прочный|pishiq|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8307|прошедший|o‘tgan|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8308|прошлый|o‘tib ketgan|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8309|прямой|to‘g‘ri|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8310|пунктуальный|ishni vaqtida bajaruvchi|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8311|пустой (~ бокал)|bo‘sh|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8312|различный (разный)|turli|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8313|разный|har xil|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8314|редкий|siyrak|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8315|рискованный|xatarli|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8316|ровный (о поверхности)|tekis|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8317|родной (о стране)|jonajon|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8318|самый важный|eng muhim|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8319|свежий|yangi|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8320|светлый (о цвете)|och rang|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8321|свободный|erkin|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8322|сильный|kuchli|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8323|сладкий|shirin|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8324|следующий|keyingi|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8325|слепой|ko‘r|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8326|сложный (вопрос и т.п.|murakkab|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8327|смуглый|qoracha|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8328|совместимый|birga bo‘la oladigan|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8329|совместный|birgalikda bo‘ladigan|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8330|солёный|tuzli|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8331|солнечный (день)|quyoshli|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8332|соседний|qo‘shni|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8333|специальный|maxsus|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8334|спокойный|tinch|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8335|старый (дом и т.п.)|eski|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8336|сухой|quruq|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8337|счастливый|baxtli|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8338|сырой (не варёный)|xom|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8339|твёрдый (не мягкий)|qattiq|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8340|тёмный (о комнате)|qorong‘i|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8341|тёплый (день, пища)|iliq|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8342|тихий (негромкий)|tinch|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8343|тихий (спокойный)|yuvosh|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8344|толстый (слой)|qalin|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8345|точный|aniq|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8346|тощий|oriq|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8347|трудный|qiyin|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8348|тусклый (о свете)|xira|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8349|тяжёлый (напр. груз)|og‘ir|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8350|удовлетворённый|qoniqarli|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8351|узкий|tor|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8352|умный|aqlli|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8353|уникальный|noyob|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8354|усталый|charchagan|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8355|утомительный|toliqqan|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8356|холодный|sovuq|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8357|хороший|yaxshi|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8358|хрупкий|mo‘rt|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8359|худой|oriq|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8360|целый (полностью)|to‘liq|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8361|центральный|markaziy|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8362|частный (личный)|xususiy|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8363|чистый|toza|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8364|чрезмерный|haddan tashqari|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8365|широкий|keng|251|Определения О-Я 1|27|термины общего характера|9|РАЗНОЕ
8366|ампутировать|kesib tashlamoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8367|аплодировать|qarsak chalmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8368|ассистировать|assistentlik qilmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8369|атаковать|hujum qilmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8370|базироваться (на...)|asoslanmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8371|бежать|yugurmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8372|беспокоить (волновать)|xavotir qilmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8373|беспокоить (мешать)|bezovta qilmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8374|беспокоиться|xavotirlanmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8375|бить (ударять)|urmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8376|благодарить|tashakkur bildirmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8377|бороться (воевать)|urushmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8378|бороться (спорт.)|kurashmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8379|бояться (чего-л.)|qo‘rqmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8380|брать|olmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8381|бриться|soqol olmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8382|бронировать (номер и т.п.)|band qilib qo‘ymoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8383|бросать (напр. камень)|otmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8384|бросать (покидать)|tashlab ketmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8385|будить|uyg‘otmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8386|быть|bo‘lmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8387|быть должным|qarzdor bo‘lmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8388|быть похожим|o‘xshamoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8389|быть причиной ...|sababchi bo‘lmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8390|быть убежденным (в ...)|ishonmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8391|верить (думать)|o‘ylamoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8392|веселиться|quvnamoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8393|весить (иметь вес)|og‘irlikka ega bo‘lmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8394|вести машину|mashina boshqarmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8395|вести переговоры|muzokoralar olib borish|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8396|вести себя|o‘zini tutmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8397|вешать|osmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8398|вздохнуть|xo‘rsinmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8399|вздрагивать|seskanmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8400|взлетать (о самолёте)|uchib chiqmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8401|видеть сны|tush ko‘rmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8402|включать (напр. радио)|yoqmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8403|владеть|ega bo‘lmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8404|влиять|taʼsir etmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8405|влюбиться (в ...)|sevib qolmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8406|вмешиваться|aralashmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8407|воевать (вести войну)|urushmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8408|возвращаться|qaytmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8409|возвышаться|yuksalib turmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8410|возглавлять|bosh bo‘lmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8411|возмущаться|g‘azablanmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8412|возражать|eʼtiroz bildirmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8413|войти (в комнату и т.п.)|kirmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8414|волноваться|xavotir bo‘lmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8415|воодушевлять|ruhlantirmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8416|восхищаться|qoyil qolmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8417|вписывать (в список)|qo‘shib qo‘ymoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8418|врать|aldamoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8419|всплывать (о подвод. лодке)|suzib chiqmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8420|вспоминать|yodga olmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8421|вставать (с постели)|turmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8422|вставлять|ichiga o‘rnatmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8423|выбирать|tanlamoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8424|выздоравливать|sog‘aymoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8425|выйти (из дома и т.п.|chiqmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8426|выйти (о книге)|chiqmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8427|выразить (словами)|ifodalamoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8428|гарантировать|kafolatlamoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8429|гладить (ласкать)|silamoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8430|гладить (утюгом)|dazmollamoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8431|говорить с ...|...bilan gaplashmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8432|голосовать|ovoz bermoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8433|готовить (обед)|tayyorlamoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8434|грешить|gunoh qilmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8435|грузить|yuklamoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
