4263|adj|Thüringer|Тюрингенский|Das Essen ist thüringisch.|Еда тюрингенская.
4264|verb|vortragen, trägt vor, trug vor, hat vorgetragen|декламировать|Er trägt das Gedicht vor.|Он декламирует стихотворение.
4265|das|das Hirn, -e|мозг|Das Hirn ist komplex.|Мозг сложный.
4266|der|der Pfeil, -e|стрела|Der Pfeil fliegt.|Стрела летит.
4267|der|der Schuldner, -|должник|Der Schuldner zahlt nicht.|Должник не платит.
4268|die|die Überprüfung, -en|проверка|Die Überprüfung ist notwendig.|Проверка необходима.
4269|die|die Verzweiflung, -en|отчаяние|Die Verzweiflung war groß.|Отчаяние было большим.
4270|adj|vorig|предыдущий|Das vorige Kapitel war spannend.|Предыдущая глава была захватывающей.
4271|die|die Anweisung, -en|указание|Die Anweisung ist klar.|Указание ясное.
4272|das|das Bargeld|наличные|Er zahlt mit Bargeld.|Он платит наличными.
4273|adj|belgisch|бельгийский|Das Bier ist belgisch.|Пиво бельгийское.
4274|verb|erkundigen (sich), erkundigt, erkundigte, hat erkundigt|осведомляться|Sie erkundigt sich nach ihm.|Она осведомляется о нём.
4275|das|das Format, -e|формат|Das Format ist falsch.|Формат неверный.
4276|die|die Gasse, -n|переулок|Die Gasse ist eng.|Переулок узкий.
4277|der|der Gesichtspunkt, -e|точка зрения|Der Gesichtspunkt ist interessant.|Точка зрения интересная.
4278|adj|glänzend|блестящий|Der Ring ist glänzend.|Кольцо блестящее.
4279|das|das Original, -e|оригинал|Das Original ist besser.|Оригинал лучше.
4280|die|ÖVP (Österreichische Volkspartei)|ÖVP|Die ÖVP hat gewonnen.|ÖVP победила.
4281|die|die Priorität, -en|приоритет|Die Priorität ist hoch.|Приоритет высокий.
4282|der|der Stich, -e|укус|Der Stich juckt.|Укус чешется.
4283|die|die Variation, -en|вариант|Es gibt viele Variationen.|Существует много вариантов.
4284|der|der Wettkampf, -̈e|соревнование|Der Wettkampf war hart.|Соревнование было тяжёлым.
4285|der|die Fremde|незнакомец|Der Fremde fragt nach dem Weg.|Незнакомец спрашивает дорогу.
4286|verb|haften, haftet, haftete, hat gehaftet|приклеиваться|Der Kleber haftet gut.|Клей хорошо приклеивается.
4287|adj|horizontal|горизонтальный|Die Linie ist horizontal.|Линия горизонтальная.
4288|verb|irren (sich), irrt, irrte, hat geirrt|ошибаться|Er irrt sich oft.|Он часто ошибается.
4289|adj|kriminell|криминальный|Das Verhalten ist kriminell.|Поведение криминальное.
4290|verb|verfallen, verfällt, verfiel, ist verfallen|разрушаться|Das Gebäude verfällt.|Здание разрушается.
4291|adj|vorzeitig|досрочный|Der Bericht ist vorzeitig fertig.|Отчёт готов досрочно.
4292|verb|ansiedeln, siedelt an, siedelte an, hat angesiedelt|поселяться|Die Firma siedelt sich hier an.|Фирма селится здесь.
4293|der|der Bewerber, -|кандидат|Der Bewerber ist qualifiziert.|Кандидат квалифицирован.
4294|die|die Breite, -n|ширина|Die Breite ist groß.|Ширина большая.
4295|verb|einsehen, sieht ein, sah ein, hat eingesehen|осматривать|Er sieht die Akten ein.|Он осматривает документы.
4296|die|die Epoche, -n|эпоха|Die Epoche war bedeutend.|Эпоха была значительной.
4297|die|die Explosion, -en|взрыв|Die Explosion war laut.|Взрыв был громким.
4298|der|der Idiot, -en|идиот|Er ist ein Idiot.|Он идиот.
4299|die|die Kulisse, -n|декорация|Die Kulisse ist schön.|Декорация красивая.
4300|die|die Lieferung, -en|доставка|Die Lieferung kam pünktlich.|Доставка пришла вовремя.
4301|adj|nachvollziehbar|понятный|Das Argument ist nachvollziehbar.|Аргумент понятный.
4302|adj|spürbar|ощутимый|Der Unterschied ist spürbar.|Разница ощутимая.
4303|der|der Stall, -̈e|хлев|Der Stall ist sauber.|Хлев чистый.
4304|die|die Arbeitskraft, -̈e|работник|Die Arbeitskraft ist motiviert.|Работник мотивирован.
4305|die|die Bibel, -n|Библия|Die Bibel ist heilig.|Библия святая.
4306|die|die Gemeinsamkeit, -en|сходство|Die Gemeinsamkeit ist offensichtlich.|Сходство очевидное.
4307|das|das Gemisch, -e|смесь|Das Gemisch ist homogen.|Смесь однородная.
4308|adj|schlank|стройный|Sie ist schlank.|Она стройная.
4309|der|der Dreck|грязь|Der Dreck ist überall.|Грязь везде.
4310|verb|eilen, eilt, eilte, hat geeilt|спешить|Er eilt zur Arbeit.|Он спешит на работу.
4311|verb|fügen (sich), fügt, fügte, hat gefügt|покоряться|Sie fügte sich ihrem Schicksal.|Она покорилась своей судьбе.
4312|adv|heuer|в этом году|Heuer feiern wir Weihnachten.|В этом году мы празднуем Рождество.
4313|die|die Hölle, -n|ад|Die Hölle ist heiß.|Ад горячий.
4314|adj|quadratisch|квадратный|Das Buch ist quadratisch.|Книга квадратная.
4315|die|die Reflexion, -en|отражение|Die Reflexion ist klar.|Отражение ясное.
4316|adj|solide|солидный|Das Haus ist solide gebaut.|Дом солидно построен.
4317|adj|unauffällig|незаметный|Der Dieb war unauffällig.|Вор был незаметен.
4318|der|der Zwerg, -e|гном|Der Zwerg ist klein.|Гном маленький.
4319|die|die Anmerkung, -en|замечание|Die Anmerkung war hilfreich.|Замечание было полезным.
4320|der|der Anreiz, -e|стимул|Das Geld ist ein Anreiz.|Деньги — это стимул.
4321|die|die Ausrichtung, -en|ориентация|Die Ausrichtung ist falsch.|Ориентация неверная.
4322|verb|auswerten, wertet aus, wertete aus, hat ausgewertet|оценивать|Die Daten wurden ausgewertet.|Данные были оценены.
4323|verb|ersparen, erspart, ersparte, hat erspart|экономить|Er ersparte mir die Mühe.|Он сэкономил мне усилия.
4324|adj|homogen|однородный|Das Team ist homogen.|Команда однородная.
4325|verb|nachkommen, kommt nach, kam nach, ist nachgekommen|следовать|Er kam spät nach Hause.|Он пришёл домой поздно.
4326|der|der Diabetes|диабет|Er hat Diabetes.|У него диабет.
4327|die|die Fotografie, -n|фотография|Fotografie ist meine Leidenschaft.|Фотография — моя страсть.
4328|die|die Galerie, -n|галерея|Die Galerie ist groß.|Галерея большая.
4329|die|die Haft|заключение|Er wurde in Haft genommen.|Он был взят под стражу.
4330|die|die Malerei, -en|картина|Die Malerei ist alt.|Картина старая.
4331|die|die Marktwirtschaft, -en|рыночная экономика|Die Marktwirtschaft wächst.|Рыночная экономика растёт.
4332|die|die Maske, -n|маска|Die Maske ist schwarz.|Маска чёрная.
4333|interj|mmh|ммм|Mmh, das schmeckt gut.|Ммм, это вкусно.
4334|die|die Präsentation, -en|презентация|Die Präsentation war lang.|Презентация была длинной.
4335|adj|unerträglich|невыносимый|Der Schmerz war unerträglich.|Боль была невыносимой.
4336|verb|zerreißen, zerreißt, zerriss, hat zerrissen|рвать|Das Papier wurde zerrissen.|Бумага была порвана.
4337|adj|zwangsläufig|неизбежный|Der Unfall war zwangsläufig.|Авария была неизбежной.
4338|verb|betrinken (sich), betrinkt, betrank, hat betrunken|напиваться|Er hat sich betrunken.|Он напился.
4339|die|die Furcht|страх|Die Furcht war groß.|Страх был большим.
4340|das|das Klavier, -e|пианино|Das Klavier ist teuer.|Пианино дорогое.
4341|adj|kommunal|коммунальный|Das Gebäude ist kommunal.|Здание коммунальное.
4342|der|der Landkreis, -e|район|Der Landkreis ist groß.|Район большой.
4343|die|die Meisterschaft, -en|чемпионат|Sie gewann die Meisterschaft.|Она выиграла чемпионат.
4344|der|der Neubau, -ten|новостройка|Der Neubau ist fertig.|Новостройка закончена.
4345|verb|schädigen, schädigt, schädigte, hat geschädigt|повреждать|Der Sturm schädigte das Dach.|Шторм повредил крышу.
4346|die|die Schau, -en|шоу|Die Schau war beeindruckend.|Шоу было впечатляющим.
4347|verb|unterstreichen, unterstreicht, unterstrich, hat unterstrichen|подчеркивать|Er unterstrich den Text.|Он подчеркнул текст.
4348|verb|vorziehen, zieht vor, zog vor, hat vorgezogen|предпочитать|Ich ziehe es vor zu lesen.|Я предпочитаю читать.
4349|die|die Bande, -n|банда|Die Bande ist gefährlich.|Банда опасна.
4350|adj|behindert|инвалид|Er ist behindert.|Он инвалид.
4351|die|die Bemühung, -en|старание|Die Bemühung war erfolgreich.|Старание было успешным.
4352|die|die Besetzung, -en|состав|Die Besetzung war perfekt.|Состав был идеальным.
4353|das|das Bündel, -|связка|Das Bündel ist schwer.|Связка тяжёлая.
4354|verb|dämpfen, dämpft, dämpfte, hat gedämpft|приглушать|Der Regen dämpfte den Lärm.|Дождь приглушил шум.
4355|die|FPÖ (Freiheitliche Partei Österreichs)|FPÖ|Die FPÖ hat gewonnen.|FPÖ победила.
4356|das|das Gift, -e|яд|Das Gift ist tödlich.|Яд смертельный.
4357|der|der Knopf, -̈e|пуговица|Der Knopf ist lose.|Пуговица болтается.
4358|das|das Lebensjahr, -e|год жизни|Er ist im zehnten Lebensjahr.|Ему десять лет.
4359|die|die News|новости|Die News sind spannend.|Новости захватывающие.
4360|das|das Profil, -e|профиль|Das Profil ist wichtig.|Профиль важный.
4361|die|die Siedlung, -en|поселение|Die Siedlung ist alt.|Поселение старое.
4362|adj|signifikant|значительный|Der Unterschied ist signifikant.|Разница значительная.
4363|die|die Stellungnahme, -n|заявление|Die Stellungnahme ist kritisch.|Заявление критическое.
4364|der|der Sturz, -̈e|падение|Der Sturz war schmerzhaft.|Падение было болезненным.
4365|adj|unbewusst|бессознательный|Er war unbewusst.|Он был без сознания.
4366|der|der Verstoß, -̈e|нарушение|Das war ein Verstoß.|Это было нарушение.
4367|adj|voraussichtlich|вероятный|Das Ergebnis ist voraussichtlich.|Результат вероятный.
4368|verb|würdigen, würdigt, würdigte, hat gewürdigt|оценивать|Er wurde gewürdigt.|Его оценили.
4369|verb|zurückweisen, weist zurück, wies zurück, hat zurückgewiesen|отклонять|Die Idee wurde zurückgewiesen.|Идея была отклонена.
4370|der|der Abfall, -̈e|мусор|Der Abfall ist weg.|Мусора нет.
4371|der|der Demokrat, -en|демократ|Er ist ein Demokrat.|Он демократ.
4372|der|der Katalysator, -en|катализатор|Der Katalysator ist defekt.|Катализатор неисправен.
4373|die|die Piste, -n|склон|Die Piste ist gefährlich.|Склон опасный.
4374|der|der Senat, -e|сенат|Der Senat hat getagt.|Сенат заседал.
4375|die|die Stasi (Staatssicherheitsdienst)|штази|Die Stasi war gefürchtet.|Штази боялись.
4376|verb|streicheln, streichelt, streichelte, hat gestreichelt|гладить|Sie streichelte die Katze.|Она гладила кошку.
4377|adj|überlegen|превосходный|Er ist überlegen.|Он превосходный.
4378|verb|ausfüllen, füllt aus, füllte aus, hat ausgefüllt|заполнять|Er füllt das Formular aus.|Он заполняет формуляр.
4379|die|die Betreuung, -en|уход|Die Betreuung ist gut.|Уход хороший.
4380|verb|eintreffen, trifft ein, traf ein, ist eingetroffen|прибывать|Der Zug trifft pünktlich ein.|Поезд прибывает вовремя.
4381|der|der Kuchen, -|пирог|Der Kuchen schmeckt gut.|Пирог вкусный.
4382|der|der Nachwuchs|потомство|Der Nachwuchs ist gesichert.|Потомство обеспечено.
4383|verb|plädieren, plädiert, plädierte, hat plädiert|выступать|Er plädierte für Frieden.|Он выступал за мир.
4384|verb|trösten, tröstet, tröstete, hat getröstet|утешать|Sie tröstete ihn.|Она утешала его.
4385|die|die Ungleichheit, -en|неравенство|Die Ungleichheit nimmt zu.|Неравенство увеличивается.
4386|der|der Verteidiger, -|защитник|Der Verteidiger ist stark.|Защитник сильный.
4387|das|das Center, -|центр|Das Center ist modern.|Центр современный.
4388|der|der Halt, -e|остановка|Der Halt war kurz.|Остановка была короткой.
4389|das|das Handwerk, -e|ремесло|Das Handwerk ist alt.|Ремесло старое.
4390|adj|humanitär|гуманитарный|Die Hilfe war humanitär.|Помощь была гуманитарной.
4391|das|das Intervall, -e|интервал|Das Intervall war lang.|Интервал был долгим.
4392|adj|naiv|наивный|Er ist naiv.|Он наивный.
4393|der|der Rentner, -|пенсионер|Der Rentner reist gern.|Пенсионер любит путешествовать.
4394|die|die Skala, -en|шкала|Die Skala zeigt die Werte.|Шкала показывает значения.
4395|adv|sogleich|сразу|Sie kam sogleich.|Она пришла сразу.
4396|das|das Substantiv, -e|существительное|Das Substantiv ist wichtig.|Существительное важное.
4397|das|das Testament, -e|завещание|Das Testament ist alt.|Завещание старое.
4398|die|die Algebra, -en|алгебра|Algebra ist schwierig.|Алгебра сложна.
4399|verb|befördern, befördert, beförderte, hat befördert|транспортировать|Er befördert die Waren.|Он транспортирует товары.
4400|die|die Box, -en|динамик|Die Box ist laut.|Динамик громкий.
4401|adj|gänzlich|полностью|Das war gänzlich falsch.|Это было полностью неверно.
4402|das|das Gremium, -en|комитет|Das Gremium tagt heute.|Комитет заседает сегодня.
4403|adv|hinunter|вниз|Er ging die Treppe hinunter.|Он спустился вниз по лестнице.
4404|adv|soeben|только что|Ich habe es soeben gesehen.|Я только что это видел.
4405|die|die Sportart, -en|вид спорта|Fußball ist meine Sportart.|Футбол - это мой вид спорта.
4406|das|Tirol|Тироль|Tirol ist wunderschön.|Тироль прекрасен.
4407|die|die Zuordnung, -en|классификация|Die Zuordnung ist korrekt.|Классификация правильная.
4408|adj|asiatisch|азиатский|Das Essen ist asiatisch.|Еда азиатская.
4409|die|die Biografie, -n|биография|Die Biografie ist spannend.|Биография захватывающая.
4410|adj|blutig|кровавый|Der Film war blutig.|Фильм был кровавым.
4411|der|der Erwerb, -e|приобретение|Der Erwerb war teuer.|Приобретение было дорогим.
4412|das|das Hindernis, -se|препятствие|Das Hindernis ist groß.|Препятствие большое.
4413|adv|inwieweit|насколько|Inwieweit stimmt das?|Насколько это правда?
4414|adj|römisch|римский|Das Gebäude ist römisch.|Здание римское.
4415|adv|weitaus|гораздо|Er ist weitaus besser.|Он гораздо лучше.
4416|die|die Wiedervereinigung, -en|воссоединение|Die Wiedervereinigung war historisch.|Воссоединение было историческим.
4417|die|die Abfahrt, -en|отправление|Die Abfahrt verzögert sich.|Отправление задерживается.
4418|die|die Anleihe, -n|заём|Er hat eine Anleihe aufgenommen.|Он взял заём.
4419|adj|auswärtig|внешний|Der Schaden ist auswärtig.|Повреждение внешнее.
4420|adj|elastisch|эластичный|Das Material ist elastisch.|Материал эластичный.
4421|verb|entkommen, entkommt, entkam, ist entkommen|убежать|Der Gefangene entkam.|Заключённый убежал.
4422|der|der Herausgeber, -|издатель|Der Herausgeber ist bekannt.|Издатель известен.
4423|das|das Kinn, -e|подбородок|Das Kinn ist verletzt.|Подбородок повреждён.
4424|verb|nahelegen, legt nahe, legte nahe, hat nahegelegt|предлагать|Die Daten nahelegen etwas anderes.|Данные предлагают что-то другое.
4425|die|die Naturwissenschaft, -en|естественные науки|Sie studiert Naturwissenschaft.|Она изучает естественные науки.
4426|prep|seitens|со стороны|Seitens des Unternehmens.|Со стороны компании.
4427|adj|verbal|устный|Das Wort ist verbal.|Слово устное.
4428|die|die Versuchsperson, -en|тестируемый|Die Versuchsperson ist bereit.|Тестируемый готов.
4429|die|die Wanderung, -en|поход|Die Wanderung war lang.|Поход был длинным.
4430|der|der Zeigefinger, -|указательный палец|Der Zeigefinger schmerzt.|Указательный палец болит.
4431|adv|zwischendurch|время от времени|Ich esse zwischendurch.|Я ем время от времени.
4432|der|der Autofahrer, -|водитель|Der Autofahrer fährt schnell.|Водитель едет быстро.
4433|verb|benehmen, benimmt, benahm, hat benommen|вести себя|Er benimmt sich schlecht.|Он ведет себя плохо.
4434|der|der Einzelfall, -̈e|отдельный случай|Das war ein Einzelfall.|Это был отдельный случай.
4435|adj|gängig|распространённый|Das ist eine gängige Praxis.|Это распространённая практика.
4436|der|der Jäger, -|охотник|Der Jäger ist erfolgreich.|Охотник успешный.
4437|adj|kommunikativ|коммуникативный|Er ist kommunikativ.|Он коммуникабельный.
4438|der|der Kongress, -e|конгресс|Der Kongress war spannend.|Конгресс был захватывающим.
4439|adj|letzterer, letztere, letzteres|последний|Letzterer ist besser.|Последний лучше.
4440|adv|nebeneinander|рядом|Die Häuser stehen nebeneinander.|Дома стоят рядом.
4441|die|die Passage, -n|проход|Die Passage ist lang.|Проход длинный.
4442|verb|strömen, strömt, strömte, ist geströmt|течь|Das Wasser strömt schnell.|Вода течёт быстро.
4443|adj|zeitgenössisch|современный|Das Buch ist zeitgenössisch.|Книга современная.
4444|verb|zerbrechen, zerbricht, zerbrach, hat zerbrochen|ломать|Die Tasse ist zerbrochen.|Чашка разбита.
4445|der|der Aufsatz, -̈e|сочинение|Der Aufsatz ist fertig.|Сочинение готово.
4446|das|Brandenburg|Бранденбург|Brandenburg ist eine Region.|Бранденбург — это регион.
4447|die|das Diagramm, -e|диаграмма|Das Diagramm ist komplex.|Диаграмма сложная.
4448|die|die Erleichterung, -en|облегчение|Die Erleichterung war groß.|Облегчение было большим.
4449|der|der Historiker, -|историк|Der Historiker schreibt ein Buch.|Историк пишет книгу.
4450|adj|innovativ|инновационный|Die Idee ist innovativ.|Идея инновационная.
4451|adj|kollektiv|коллективный|Die Entscheidung war kollektiv.|Решение было коллективным.
4452|adj|nüchtern|трезвый|Er ist nüchtern.|Он трезвый.
4453|adj|ungeheuer|огромный|Das Problem ist ungeheuer.|Проблема огромная.
4454|das|das Vorurteil, -e|предубеждение|Das ist ein Vorurteil.|Это предубеждение.
4455|die|die Warnung, -en|предупреждение|Die Warnung war rechtzeitig.|Предупреждение было своевременным.
4456|das|das Zeugnis, -se|сертификат|Das Zeugnis ist wichtig.|Сертификат важен.
4457|verb|anmachen, macht an, machte an, hat angemacht|включать|Er macht das Licht an.|Он включает свет.
4458|die|die App, -s|приложение|Die App ist nützlich.|Приложение полезное.
4459|adj|derzeitig|текущий|Die derzeitig Lage.|Текущая ситуация.
4460|der|der Einblick, -e|представление|Das Buch bietet Einblick.|Книга предлагает представление.
4461|verb|eingeben, gibt ein, gab ein, hat eingegeben|вводить|Er gibt die Daten ein.|Он вводит данные.
4462|die|die Evolution, -en|эволюция|Die Evolution ist faszinierend.|Эволюция захватывающая.
4463|adj|gigantisch|гигантский|Der Baum ist gigantisch.|Дерево гигантское.
4464|die|die Nervenzelle, -n|нейрон|Die Nervenzelle ist aktiv.|Нейрон активный.
4465|adj|überflüssig|излишний|Das war überflüssig.|Это было излишним.
4466|verb|einteilen, teilt ein, teilte ein, hat eingeteilt|организовывать|Er teilt die Arbeit ein.|Он организовывает работу.
4467|die|die Feststellung, -en|оценка|Die Feststellung ist korrekt.|Оценка правильная.
4468|verb|losfahren, fährt los, fuhr los, ist losgefahren|отправляться|Der Bus fährt los.|Автобус отправляется.
4469|die|die Pistole, -n|пистолет|Die Pistole ist geladen.|Пистолет заряжен.
4470|verb|schalten, schaltet, schaltete, hat geschaltet|выключать|Er schaltet das Licht aus.|Он выключает свет.
4471|adj|sowjetisch|советский|Das Land war sowjetisch.|Страна была советской.
4472|verb|überführen, überführt, überführte, hat überführt|перевести|Er wurde überführt.|Он был переведён.
4473|adj|verbindlich|обязательный|Der Vertrag ist verbindlich.|Договор обязательный.
4474|prep|anstelle|вместо|Anstelle von Wasser.|Вместо воды.
4475|verb|beleidigen, beleidigt, beleidigte, hat beleidigt|оскорблять|Er beleidigte ihn.|Он оскорбил его.
4476|der|der Diener, -|слуга|Der Diener ist fleißig.|Слуга прилежный.
4477|adj|konventionell|конвенциональный|Das ist konventionell.|Это конвенционально.
4478|das|das Neutron, -en|нейтрон|Das Neutron ist neutral.|Нейтрон нейтральный.
4479|adj|organisatorisch|организационный|Die Änderung ist organisatorisch.|Изменение организационное.
4480|adj|reif|спелый|Die Frucht ist reif.|Фрукт спелый.
4481|der|der Stab, -̈e|посох|Der Stab ist lang.|Посох длинный.
4482|verb|überholen, überholt, überholte, hat überholt|обогнать|Das Auto überholt uns.|Машина обгоняет нас.
4483|verb|vorangehen, geht voran, ging voran, ist vorangegangen|продвигаться|Die Arbeit geht voran.|Работа продвигается.
4484|adv|anderswo|в другом месте|Er wohnt anderswo.|Он живёт в другом месте.
4485|adj|empfindlich|чувствительный|Die Haut ist empfindlich.|Кожа чувствительная.
4486|die|Finanzen|финансы|Finanzen sind wichtig.|Финансы важны.
4487|adj|hilflos|беспомощный|Das Kind ist hilflos.|Ребёнок беспомощен.
4488|der|Mist|чепуха|Das ist Mist.|Это чепуха.
4489|verb|münden, mündet, mündete, hat gemündet|впадать|Der Fluss mündet ins Meer.|Река впадает в море.
4490|die|die Physiologie|физиология|Er studiert Physiologie.|Он изучает физиологию.
4491|das|das Porträt, -s|портрет|Das Porträt ist schön.|Портрет красивый.
4492|die|die Premiere, -n|премьера|Die Premiere war erfolgreich.|Премьера была успешной.
4493|der|der Schadenersatz|компенсация|Er erhält Schadenersatz.|Он получает компенсацию.
4494|der|der Schrei, -e|крик|Der Schrei war laut.|Крик был громким.
4495|die|die Schwangerschaft, -en|беременность|Ihre Schwangerschaft verläuft gut.|Её беременность протекает хорошо.
4496|der|der Staatsanwalt, -̈e|прокурор|Der Staatsanwalt spricht.|Прокурор говорит.
4497|der|der Transfer, -s|перевод|Der Transfer war erfolgreich.|Перевод был успешным.
4498|verb|verkürzen, verkürzt, verkürzte, hat verkürzt|сократить|Er verkürzt die Wartezeit.|Он сокращает время ожидания.
4499|verb|vorbeugen, beugt vor, beugte vor, hat vorgebeugt|предотвращать|Er beugt einer Krankheit vor.|Он предотвращает болезнь.
4500|adj|witzig|смешной|Das Buch ist witzig.|Книга смешная.
4501|die|die Annäherung, -en|подход|Die Annäherung war schwierig.|Подход был сложным.
4502|verb|blasen, bläst, blies, hat geblasen|дуть|Der Wind bläst stark.|Ветер дует сильно.
4503|das|das Exemplar, -e|экземпляр|Das Exemplar ist selten.|Экземпляр редкий.
4504|der|der Fond, -s|фонд|Der Fond ist gesichert.|Фонд защищён.
4505|die|die Logik, -en|логика|Die Logik ist klar.|Логика ясна.
4506|der|der Müll|мусор|Der Müll stinkt.|Мусор воняет.
4507|adj|rational|рациональный|Seine Entscheidung war rational.|Его решение было рациональным.
4508|das|das Vergnügen, -|удовольствие|Das Fest war ein Vergnügen.|Фестиваль был удовольствием.
4509|adj|fließend|текучий|Das Wasser fließt fließend.|Вода течёт плавно.
4510|verb|konsumieren, konsumiert, konsumierte, hat konsumiert|потреблять|Er konsumiert viel Zucker.|Он потребляет много сахара.
4511|adj|naturwissenschaftlich|научный|Die Forschung ist naturwissenschaftlich.|Исследование научное.
4512|die|die Ökonomie, -n|экономика|Er studiert Ökonomie.|Он изучает экономику.
4513|das|das Festival, -s|фестиваль|Das Festival war toll.|Фестиваль был замечательным.
4514|verb|hinlegen, legt hin, legte hin, hat hingelegt|лечь|Er legt sich hin.|Он ложится.
4515|der|der Landwirt, -e|фермер|Der Landwirt arbeitet hart.|Фермер работает усердно.
4516|der, das|der Laptop, -s|ноутбук|Der Laptop ist neu.|Ноутбук новый.
4517|verb|läuten, läutet, läutete, hat geläutet|звенеть|Die Glocke läutet laut.|Колокол звенит громко.
4518|die|die Neugier|любопытство|Seine Neugier war groß.|Его любопытство было большим.
4519|die|die Notiz, -en|записка|Er schrieb eine Notiz.|Он написал записку.
4520|die|die Rakete, -n|ракета|Die Rakete ist bereit.|Ракета готова.
4521|das|der Rasen, -|газон|Der Rasen ist grün.|Газон зелёный.
4522|verb|verwirklichen, verwirklicht, verwirklichte, hat verwirklicht|осуществить|Er verwirklicht seinen Traum.|Он осуществляет свою мечту.
4523|verb|befestigen, befestigt, befestigte, hat befestigt|прикрепить|Er befestigt das Poster.|Он прикрепляет постер.
4524|der|der Datensatz, -̈e|набор данных|Der Datensatz ist groß.|Набор данных большой.
4525|verb|dulden, duldet, duldete, hat geduldet|терпеть|Er duldet keinen Widerspruch.|Он не терпит возражений.
4526|verb|durchlaufen, läuft durch, lief durch, ist durchgelaufen|проходить|Das Wasser durchläuft den Filter.|Вода проходит через фильтр.
4527|verb|erschüttern, erschüttert, erschütterte, hat erschüttert|потрясти|Die Nachricht erschütterte ihn.|Новость потрясла его.
4528|adv|gleichermaßen|в равной степени|Das Team arbeitet gleichermaßen.|Команда работает в равной степени.
4529|adv|gleichwohl|тем не менее|Er kam gleichwohl.|Он всё же пришёл.
4530|die|die Kabine, -n|кабина|Die Kabine ist klein.|Кабина маленькая.
4531|adj|pädagogisch|педагогический|Die Methode ist pädagogisch.|Метод педагогический.
4532|die|die Schokolade, -n|шоколад|Die Schokolade ist lecker.|Шоколад вкусный.
4533|der|der Sekretär, -e|секретарь|Der Sekretär ist pünktlich.|Секретарь пунктуален.
4534|verb|signalisieren, signalisiert, signalisierte, hat signalisiert|сигнализировать|Er signalisiert das Ende.|Он сигнализирует о конце.
4535|verb|übernachten, übernachtet, übernachtete, hat übernachtet|переночевать|Er übernachtet im Hotel.|Он ночует в отеле.
4536|verb|veranstalten, veranstaltet, veranstaltete, hat veranstaltet|организовать|Die Schule veranstaltet ein Fest.|Школа организует праздник.
4537|die|die Verstärkung, -en|подкрепление|Die Verstärkung ist unterwegs.|Подкрепление в пути.
4538|verb|zuweisen, weist zu, wies zu, hat zugewiesen|назначать|Er weist die Aufgabe zu.|Он назначает задание.
4539|die|die Bearbeitung, -en|обработка|Die Bearbeitung dauert lange.|Обработка занимает много времени.
4540|verb|besiegen, besiegt, besiegte, hat besiegt|побеждать|Das Team hat sie besiegt.|Команда их победила.
4541|der|der Bürgerkrieg, -e|гражданская война|Der Bürgerkrieg war blutig.|Гражданская война была кровавой.
4542|adv|derweil|между тем|Derweil lese ich ein Buch.|Между тем, я читаю книгу.
4543|der|der Lastwagen, -|грузовик|Der Lastwagen ist groß.|Грузовик большой.
4544|verb|marschieren, marschiert, marschierte, ist marschiert|маршировать|Die Soldaten marschieren schnell.|Солдаты маршируют быстро.
4545|verb|pfeifen, pfeift, pfiff, hat gepfiffen|свистеть|Der Vogel pfeift laut.|Птица свистит громко.
4546|verb|überqueren, überquert, überquerte, hat überquert|перейти|Er überquerte die Straße.|Он перешел дорогу.
4547|das|das Arschloch, -̈er|мудак|Er ist ein Arschloch.|Он мудак.
4548|die|die Behauptung, -en|утверждение|Ihre Behauptung war falsch.|Её утверждение было неверным.
4549|die|die Berührung, -en|прикосновение|Die Berührung war sanft.|Прикосновение было нежным.
4550|der|der Diskurs, -e|дискурс|Der Diskurs war interessant.|Дискурс был интересным.
4551|adj|dominant|доминирующий|Der Chef ist dominant.|Начальник доминирует.
4552|die|die Inflationsrate, -n|уровень инфляции|Die Inflationsrate steigt.|Уровень инфляции растёт.
4553|die|die Kreativität|креативность|Die Kreativität ist wichtig.|Креативность важна.
4554|verb|operieren, operiert, operierte, hat operiert|оперировать|Der Arzt operiert den Patienten.|Врач оперирует пациента.
4555|verb|stechen, sticht, stach, hat gestochen|жалить|Die Biene sticht mich.|Пчела жалит меня.
4556|der|der Tempel, -|храм|Der Tempel ist alt.|Храм старый.
4557|das|das Verb, -en|глагол|Das Verb ist konjugiert.|Глагол спрягался.
4558|die|die Verlängerung, -en|продление|Die Verlängerung war nötig.|Продление было необходимо.
4559|verb|verwechseln, verwechselt, verwechselte, hat verwechselt|перепутать|Er hat die Namen verwechselt.|Он перепутал имена.
4560|verb|beschädigen, beschädigt, beschädigte, hat beschädigt|повредить|Der Sturm beschädigte das Dach.|Шторм повредил крышу.
4561|adj|giftig|ядовитый|Das Tier ist giftig.|Животное ядовитое.
4562|verb|hervorbringen, bringt hervor, brachte hervor, hat hervorgebracht|создавать|Er brachte ein Lied hervor.|Он создал песню.
4563|adj|hinreichend|достаточный|Das Argument ist hinreichend.|Аргумент достаточный.
4564|verb|knüpfen, knüpft, knüpfte, hat geknüpft|завязывать|Er knüpft neue Kontakte.|Он завязывает новые контакты.
4565|verb|loslassen, lässt los, ließ los, hat losgelassen|отпускать|Er lässt das Seil los.|Он отпускает верёвку.
4566|verb|nachlassen, lässt nach, ließ nach, hat nachgelassen|уменьшаться|Der Wind lässt nach.|Ветер уменьшается.
