3929|Geschwister|ɡəˈʃvɪstɐ|die (pl)|siblings|Irina hat fünf Geschwister, drei Schwestern und zwei Brüder.|Irina has five siblings, three sisters and two brothers.|||||||||16.9535446264114 | 0.87716626980177
3930|kleiden, kleidet, kleidete, hat gekleidet|ˈklaɪ̯dn̩|verb|to dress|Sie kleidet ihre Kinder immer in bunten Farben.|She always dresses her children in gaudy colors.|||||||||16.9535446264114 | 0.884951899803454
3931|ragen, ragt, ragte, hat geragt|ˈʁaːɡn̩|verb|to protrude|Ein toter Baum ragt über den Fluss.|A dead tree protrudes over the river.|||||||||16.9535446264114 | 0.84639783118329
3932|der Staub, -̈e|ʃtaʊ̯p|der|dust|Die Bücher im Regal sind mit Staub bedeckt.|The books on the shelf are covered with dust.|||||||||16.9535446264114 | 0.878271255392038
3933|unwahrscheinlich|ˈʊnvaːɐ̯ˌʃaɪ̯nlɪç|adj|improbable, unlikely|Die Geschichte klingt unwahrscheinlich.|The story sounds unlikely.|||||||||16.9535446264114 | 0.909854311525916
3934|au|aʊ̯|interj|ouch|Au, du tust mir weh!|Ouch, you’re hurting me!|||||||||16.9042610664509 | 0.837138756254117
3935|aufgreifen, greift auf, griff auf, hat aufgegriffen|ˈaʊ̯fˌɡʁaɪ̯fn̩|verb|to take up|Der Autor greift einige interessante Themen in seinem neuen Buch auf.|The author takes up some interesting topics in his new book.|||||||||16.9042610664509 | 0.876791447407191
3936|beauftragen, beauftragt, beauftragte, hat beauftragt|bəˈʔaʊ̯fˌtʁaːɡn̩|verb|to give sb the task of doing sth, hire (a firm)|Wir beauftragen Anitas Firma, um das Fest zu planen.|We hire Anita’s company to plan the party.|||||||||16.9042610664509 | 0.880823093334925
3937|der Brand, -̈e|bʁant|der|fire|Die Feuerwehr löscht den Brand.|The fire brigade puts out the fire.|||||||||16.9042610664509 | 0.779060306112396
3938|eindringen, dringt ein, drang ein, ist eingedrungen|ˈaɪ̯nˌdʁɪŋən|verb|to enter, penetrate|Im Winter dringt die Kälte so tief in die Erde ein, dass die Eier vieler Insekten dabei sterben.|In winter, the cold penetrates so deeply into the earth that the eggs of many insects die.|||||||||16.9042610664509 | 0.889684162506797
3939|die Erfüllung, -en|ɛɐ̯ˈfʏlʊŋ|die|fulfillment|Ihr Wunsch geht endlich in Erfüllung, sie bekommt ein Kind!|Her wish finally finds fulfillment, she’s having a child!|||||||||16.9042610664509 | 0.837758100245015
3940|das Examen, -ia|ɛˈksaːmən|das|exam|Stefanie besteht ihr Examen mit einer guten Note.|Stefanie passes her exam with a good grade.|||||||||16.9042610664509 | 0.663054968272168
3941|der Kristall, -e|kʁɪsˈtal|der|crystal|Alle Gefäße in der Wohnung von Tim sind aus Kristall.|All the vessels in Tim’s flat are made of crystal.|||||||||16.9042610664509 | 0.725609663258852
3942|partiell|paʁˈt͡si̯ɛl|adj|partial|Der General ordnet einen partiellen Rückzug der Truppen aus dem Gebiet an.|The general orders a partial withdrawal of troops from the area.|||||||||16.9042610664509 | 0.760057555145966
3943|die Schale, -n|ˈʃaːlə|die|bowl|Kannst du die Äpfel in die Schale dort legen?|Can you put the apples in the bowl over there?|||||||||16.9042610664509 | 0.775314531854313
3944|scheißen, scheißt, schiss, hat geschissen|ˈʃaɪ̯sn̩|verb|to shit, crap|Der Hund scheißt hoffentlich nicht wieder ins Haus!|That dog better not shit in the house again!|||||||||16.9042610664509 | 0.718439493637717
3945|der Schiedsrichter, -|ˈʃiːt͡sˌʁɪçtɐ|der|referee, judge (in sports)|Der Schiedsrichter ist sehr fair, er behandelt beide Mannschaften gleich.|The referee is very fair; he treats both teams equally.|||||||||16.9042610664509 | 0.622167495061585
3946|der Tanz, -̈e|tant͡s|der|dance|Er bat mich, mit ihm auf einen Tanz zu gehen.|He asked me to go with him to a dance.|||||||||16.9042610664509 | 0.846159493065453
3947|tippen, tippt, tippte, hat getippt|ˈtɪpn̩|verb|to tap, type|Ich tippe den Text auf meinem Computer.|I type the text on my computer.|||||||||16.9042610664509 | 0.865650133526992
3948|das Universum, -en|uniˈvɛʁzʊm|das|universe|Das Universum ist unendlich.|The universe is infinite.|||||||||16.9042610664509 | 0.804606893597144
3949|vernetzen, vernetzt, vernetzte, hat vernetzt|fɛɐ̯ˈnɛt͡sn̩|verb|to link, network|In der Firma vernetzen wir alle Computer miteinander.|In the company we network all the computers with each other.|||||||||16.9042610664509 | 0.864657442002864
3950|vierzehn|ˈfɪʁt͡seːn|num|fourteen|Ihr Baby ist vierzehn Monate alt.|Her baby is fourteen months old.|||||||||16.9042610664509 | 0.818413844981775
3951|weitermachen, macht weiter, machte weiter, hat weitergemacht|ˈvaɪ̯tɐˌmaxn̩|verb|to carry on, continue|Mein Kollege ist im Urlaub und ich muss ohne ihn weitermachen.|My colleague is on vacation and I have to continue on without him.|||||||||16.9042610664509 | 0.882167288309508
3952|abhauen, haut ab, hieb ab, hat abgehauen|ˈapˌhaʊ̯ən|verb|to take off, run away|Immer wenn unser Hund abhaut, müssen wir ihn mehrere Stunden lang suchen.|Every time our dog runs away, we have to search for him for several hours.|||||||||16.8549775064904 | 0.747288060028685
3953|die Ablehnung, -en|ˈapˌleːnʊŋ|die|refusal, rejection|Unser Vorschlag trifft auf Ablehnung.|Our proposal meets with rejection.|||||||||16.8549775064904 | 0.869527072996981
3954|die Abwehr|ˈapˌveːɐ̯|die|defense|Die Abwehr der Fußballmannschaft verhinderte viele Tore.|The defense of the soccer team prevented many goals.|||||||||16.8549775064904 | 0.785890232127454
3955|der Arsch, -Äe|aʁʃ|der|ass, behind|John ist ein Arsch, weil er Anja schlecht behandelt.|John is an ass because he treats Anja badly.|||||||||16.8549775064904 | 0.743270348985454
3956|auskennen, kennt aus, kannte aus, hat ausgekannt|ˈaʊ̯sˌkɛnən|verb|to know one’s way around, be well informed|Du musst den Mann nicht fragen, wo der Bahnhof ist, ich kenne mich hier aus.|You don’t have to ask the man where the station is; I know my way around here.|||||||||16.8549775064904 | 0.858196228332633
3957|die Globalisierung, -en|ˌɡlobaliˈziːʁʊŋ|die|globalization|Je mehr Staaten zusammenarbeiten, desto größer wird die Globalisierung.|The more states work together, the greater the globalization.|||||||||16.8549775064904 | 0.801030545390993
3958|die Kampagne, -n|kamˈpanjə|die|campaign|Die Agentur entwickelt eine sehr erfolgreiche Kampagne für unser neues Produkt.|The agency is developing a very successful campaign for our new product.|||||||||16.8549775064904 | 0.833618677112419
3959|klauen, klaut, klaute, hat geklaut|ˈklaʊ̯ən|verb|to steal, shoplift|Meine Brüder klauen Kekse aus der Küche.|My brothers are stealing cookies from the kitchen.|||||||||16.8549775064904 | 0.793743019632726
3960|das Rathaus, -̈er|ˈʁaːtˌhaʊ̯s|das|town hall|Das Rathaus befindet sich im Zentrum der Stadt.|The town hall is located in the center of the city.|||||||||16.8549775064904 | 0.837748237258361
3961|schwul|ʃvuːl|adj|gay|Einer meiner besten Freunde ist schwul.|One of my best friends is gay.|||||||||16.8549775064904 | 0.821918824714284
3962|ablenken, lenkt ab, lenkte ab, hat abgelenkt|ˈapˌlɛŋkn̩|verb|to distract, deflect|Wenn der Fernseher dich von der Arbeit ablenkt, schalte ihn aus.|If the TV distracts you from work, turn it off.|||||||||16.8056939465299 | 0.883592283494995
3963|bemerkenswert|bəˈmɛʁkn̩sˌveːɐ̯t|adj|remarkable|Die Schönheit dieses Bildes ist wirklich bemerkenswert.|The beauty of this picture is truly remarkable.|||||||||16.8056939465299 | 0.899757380755775
3964|das Camp, -s|kɛmp|das|camp|Emil freut sich auf das Camp, weil er den ganzen Tag mit anderen Kindern spielen kann.|Emil is looking forward to the camp because he can play with other children all day long.|||||||||16.8056939465299 | 0.777947326475073
3965|der Daumen, -|ˈdaʊ̯mən|der|thumb|Zum Schlafen steckt das Baby seinen Daumen in den Mund.|To be able to sleep, the baby puts its thumb in its mouth.|||||||||16.8056939465299 | 0.875101146883369
3966|einseitig|ˈaɪ̯nˌzaɪ̯tɪç|adj|one-sided|Corinna beschreibt das Manuskript einseitig, die andere Seite ist für die Korrektur.|Corinna beschreibt das Manuskript einseitig, die andere Seite ist für die Korrektur.|||||||||16.8056939465299 | 0.888600662435487
3967|lauschen, lauscht, lauschte, hat gelauscht|ˈlaʊ̯ʃn̩|verb|to listen, eavesdrop|Sie steht an der Tür und lauscht dem leisen Gespräch ihrer Eltern.|She stands at the door listening to the quiet conversation of her parents.|||||||||16.8056939465299 | 0.841003085767279
3968|nachvollziehen, vollzieht nach, vollzog nach, hat nachvollzogen|ˈnaːxfɔlˌt͡siːən|verb|to understand, relate to sth|Ich kann dein Verhalten nachvollziehen, weil ich in der gleichen Situation war.|I can understand your behavior because I was in the same situation.|||||||||16.8056939465299 | 0.905779273946557
3969|Nordrhein-Westfalen|ˌnɔʁtʁaɪ̯nvɛstˈfaːlən|das|North Rhine-Westphalia|Nordrhein-Westfalen ist ein Bundesland im Westen von Deutschland.|North Rhine- Westphalia is a federal state in the west of Germany.|||||||||16.8056939465299 | 0.74434621864265
3970|der Verstand|fɛɐ̯ˈʃtant|der|reason|Glaube nicht alles, was die Menschen sagen, sondern benutze deinen eigenen Verstand.|Do not believe everything people say, but use your own reason.|||||||||16.8056939465299 | 0.838109549551802
3971|zugunsten|t͡suˈɡʊnstn̩|prep|in favor of|Das Gericht entscheidet zugunsten des Angeklagten.|The court rules in favor of the defendant.|||||||||16.8056939465299 | 0.873612452394729
3972|anmerken, merkt an, merkte an, hat angemerkt|ˈanˌmɛʁkn̩|verb|to remark, notice, let show|Katrina merkt ihrer Tochter immer an, wenn sie traurig ist.|Katrina always notices when her daughter is sad.|||||||||16.7564103865694 | 0.871059076512813
3973|bewähren (sich), bewährt, bewährte, hat bewährt|bəˈvɛːʁən|verb|to prove (oneself)|Kleine Jungen träumen davon, irgendwann ihren Mut zu bewähren.|Little boys dream of proving their courage at some point.|||||||||16.7564103865694 | 0.860328055707563
3974|bundesweit|ˈbʊndəsˌvaɪ̯t|adj|nationwide|In dem Land gibt es bundesweite Proteste.|There are nationwide protests in the country.|||||||||16.7564103865694 | 0.826263809497929
3975|durchziehen, zieht durch, zog durch, hat durchgezogen|ˈdʊʁçˌt͡siːən|verb|to see sth through, follow through|Auch wenn Kilian das Fach nicht mag, muss er es trotzdem durchziehen.|Even if Kilian doesn’t like the subject, he still has to see it through.|||||||||16.7564103865694 | 0.911793532251522
3976|erholen (sich), erholt, erholte, hat erholt|ɛɐ̯ˈhoːlən|verb|to recover, relax|Weil meine Mutter sich erholen will, fährt sie alleine in den Urlaub.|Because my mother wants to relax, she goes on vacation alone.|||||||||16.7564103865694 | 0.901379797963329
3977|der Kohlenstoff|ˈkoːlənˌʃtɔf|das|carbon|Kohlenstoff ist ein natürliches Element.|Carbon is a natural element.|||||||||16.7564103865694 | 0.693518067654752
3978|die Quote, -n|ˈkvoːtə|die|rate, quota, ratio|Die Quote war ungewöhnlich hoch.|The rate was abnormally high.|||||||||16.7564103865694 | 0.85312897338727
3979|die Vorlage, -n|ˈfoːɐ̯ˌlaːɡə|die|draft, model, submission|Ich darf nur unter Vorlage aller notwendigen Dokumente an der Universität studieren.|I am only allowed to study at the university upon submission of all necessary documents.|||||||||16.7564103865694 | 0.846143935748852
3980|das Vorzeichen, -|ˈfoːɐ̯ˌt͡saɪ̯çn̩|das|sign, omen|Es ist kein gutes Vorzeichen für den Erfolg der Ehe, wenn Maria und Steffen immer streiten.|It is not a good sign for the success of their marriage if Maria and Steffen always argue.|||||||||16.7564103865694 | 0.785197620269098
3981|der Zugriff, -e|ˈt͡suːˌɡʁɪf|der|access|Bei jedem Zugriff auf die Daten muss ein Passwort eingegeben werden.|A password must be entered each time the data is accessed.|||||||||16.7564103865694 | 0.867520048576773
3982|aromatisch|aʁoˈmaːtɪʃ|adj|aromatic|Frischer Kaffee riecht sehr aromatisch.|Fresh coffee smells very aromatic.|||||||||16.7071268266089 | 0.337995733587896
3983|der Grenzwert, -e|ˈɡʁɛnt͡sˌveːɐ̯t|der|threshold, limit|Der Arzt sagt, erst wenn der Grenzwert in meinem Blut überschritten ist, bin ich krank.|The doctor says I’m not sick unless my blood level is over the limit.|||||||||16.7071268266089 | 0.786583732448303
3984|die Großstadt, -̈e|ˈɡʁoːsˌʃtat|die|large city, metropolis|Die meisten Großstädte der Welt haben mehr als fünf Millionen Einwohner.|Most large cities in the world have more than five million inhabitants.|||||||||16.7071268266089 | 0.882331917725309
3985|hervorheben, hebt hervor, hob hervor, hat hervorgehoben|hɛɐ̯ˈfoːɐ̯ˌheːbn̩|verb|to emphasize, stress|Das Kleid hebt deine Schönheit hervor.|The dress emphasizes your beauty.|||||||||16.7071268266089 | 0.853119537753358
3986|das Lokal, -e|loˈkaːl|das|pub, bar|Das Lokal ist bis 1 Uhr nachts geöffnet.|The restaurant is open until 1 am.|||||||||16.7071268266089 | 0.858718481786262
3987|die Mitternacht, -̈e|ˈmɪtɐˌnaxt|die|midnight|Meine Oma sagt, um Mitternacht wachen die Geister auf.|My granny says the spirits wake up at midnight.|||||||||16.7071268266089 | 0.880335805046246
3988|thermisch|ˈtɛʁmɪʃ|adj|thermal|Wir untersuchen die thermische Energie von bestimmten Stoffen.|We study the thermal energy of certain substances.|||||||||16.7071268266089 | 0.644583123206533
3989|vermindern, vermindert, verminderte, hat vermindert|fɛɐ̯ˈmɪndɐn|verb|to reduce, decrease|Das Flugzeug vermindert sein Tempo, um zu landen.|The plane is decreasing its speed in order to land.|||||||||16.7071268266089 | 0.779109499465834
3990|verwandt|fɛɐ̯ˈvant|adj|related|Weil wir den gleichen Vater haben, sind wir verwandt.|Because we have the same father, we are related.|||||||||16.7071268266089 | 0.908027830761385
3991|die Beschleunigung, -en|bəˈʃlɔɪ̯nɪɡʊŋ|die|acceleration|Das Auto schafft eine Beschleunigung von null auf hundert Kilometer pro Stunde in acht Sekunden.|The car manages to accelerate from zero to 100 kilometers per hour in eight seconds.|||||||||16.6578432666484 | 0.646702889203243
3992|der Bundespräsident, -en|ˈbʊndəspʁɛziˌdɛnt|der|Federal President|Der Bundespräsident besetzt in Deutschland das höchste Amt, das es in Deutschland gibt.|The Federal President holds the highest office in Germany.|||||||||16.6578432666484 | 0.796823820281856
3993|die Erfindung, -en|ɛɐ̯ˈfɪndʊŋ|die|invention|Der Computer ist eine sehr nützliche Erfindung.|The computer is a very useful invention.|||||||||16.6578432666484 | 0.892353354085744
3994|die Fliege, -n|ˈfliːɡə|die|fly|Im Sommer stören mich bestimmte Tiere, wie zum Beispiel Fliegen, sehr.|In summer certain animals, such as flies, bother me a lot.|||||||||16.6578432666484 | 0.880631718343109
3995|das Immunsystem, -e|ɪˈmuːnzʏsˌteːm|das|immune system|Das Immunsystem ist für die Abwehr von Krankheiten zuständig.|The immune system is responsible for the defense against diseases.|||||||||16.6578432666484 | 0.692316113729718
3996|platzen, platzt, platzte, ist geplatzt|ˈplat͡sn̩|verb|to burst, split|Die Flasche mit Wasser platzt, wenn es zu kalt ist.|The bottle with water bursts when it is too cold.|||||||||16.6578432666484 | 0.905709118236622
3997|die Pressekonferenz, -en|ˈpʁɛsəkɔnfeˌʁɛnt͡s|die|press conference|Die Polizei gibt eine Pressekonferenz zu dem aktuellen Fall.|Police are holding a press conference on the current case.|||||||||16.6578432666484 | 0.829530113178102
3998|servieren, serviert, servierte, hat serviert|zɛʁˈviːʁən|verb|to serve|Der Kellner serviert uns warmen Kuchen mit Eis.|The waiter serves us warm cake with ice cream.|||||||||16.6578432666484 | 0.850883033579631
3999|der Sessel, -|ˈzɛsl̩|der|armchair|Ich sitze lieber in einem Sessel als auf einem Stuhl.|I prefer sitting in an armchair rather than on a chair.|||||||||16.6578432666484 | 0.834724478204948
4000|der Strahl, -en|ʃtʁaːl|der|ray, beam|Die Strahlen der Sonne schaden der Haut.|The sun’s rays damage the skin.|||||||||16.6578432666484 | 0.745351240388026
4001|die Anwesenheit|ˈanˌveːzn̩haɪ̯t|die|presence|Die Wahl erfordert die Anwesenheit aller Mitglieder.|The election requires the presence of all members.|||||||||16.6085597066879 | 0.896288888306011
4002|der Bube, -n|ˈbuːbə|der|boy|Ich bin Vater von zwei Buben.|I’m the father of two boys.|||||||||16.6085597066879 | 0.747374814715744
4003|die Geldpolitik, -en|ˈɡɛltpoliˌtɪk|die|financial policy|Die Geldpolitik der Bank muss geprüft werden.|The financial policy of the bank must be examined.|||||||||16.6085597066879 | 0.578073427504181
4004|gewissermaßen|ɡəˈvɪsɐˌmaːsn̩|adv|so to speak, as it were|Ich kenne ihn schon sehr lange, er gehört gewissermaßen zur Familie.|I’ve known him for a long time, he’s family, so to speak.|||||||||16.6085597066879 | 0.90693610529841
4005|der Ingenieur, -e|ɪnʒeˈni̯øːɐ̯|der|engineer|Er arbeitet als Ingenieur bei einem großen Unternehmen.|He works as an engineer for a large company.|||||||||16.6085597066879 | 0.863735397806795
4006|das Manuskript, -e|manuˈskʁɪpt|das|manuscript|Vor der Rede lese ich mir nochmal das Manuskript durch.|Before the speech, I’m going to read the manuscript again.|||||||||16.6085597066879 | 0.763093412666423
4007|die Nacherfüllung|naːxɛˈɐ̯ˈfʏlʊŋ|die|supplementary performance|Bevor der Verkäufer die Ware ersetzen muss, hat er das Recht auf Nacherfüllung, um die Mängel zu beseitigen.|Before the seller must replace the goods, he has the right to supplementary performance to eliminate the defects.|||||||||16.6085597066879 | 0.79153797343555
4008|sachlich|ˈzaxlɪç|adj|objective, matter-of-fact|Ich finde seine sachliche Beurteilung und konstruktive Kritik sehr hilfreich.|I find his objective evaluation and constructive criticism very helpful.|||||||||16.6085597066879 | 0.885761250500777
4009|der Ausschuss, -̈e|ˈaʊ̯sʃʊs|der|committee|Der Ausschuss trifft sich dann, wenn die Mitglieder etwas organisieren müssen.|The committee meets when the members need to organize something.|||||||||16.5592761467274 | 0.601135836133442
4010|der Mitgliedstaat, -en|ˈmɪtɡliːtˌʃtaːt|der|member state|Deutschland ist ein Mitgliedstaat der Union.|Germany is a member state of the union.|||||||||16.5592761467274 | 0.814589900096742
4011|die Spaltung, -en|ˈʃpaltʊŋ|die|split, splitting|Streit führt oft zur Spaltung einer Gruppe.|Disputes often leads to the splitting of a group.|||||||||16.5592761467274 | 0.737173159446004
4012|das Antibiotikum, die Antibiotika|antiˈbi̯oːtikʊm|das|antibiotic|Der Arzt verschreibt ihr ein Antibiotikum.|The doctor’s prescribing her an antibiotic.|||||||||16.5099925867669 | 0.621830296354123
4013|anweisen, weist an, wies an, hat angewiesen|ˈanvaɪ̯zn̩|verb|to order to do, to instruct, to direct|Der Lehrer weist die Schüler an, leise zu sein.|The teacher instructs the students to be quiet.|||||||||16.5099925867669 | 0.919468963123275
4014|der Ausflug, -̈e|ˈaʊ̯sˌfluːk|der|excursion, trip|Mit der Schule machen wir einen Ausflug in die Hauptstadt.|With the school we make a trip to the capital.|||||||||16.5099925867669 | 0.872306010554852
4015|außergewöhnlich|ˈaʊ̯sɐɡəˌvøːnlɪç|adj|unusual, extraordinary|Matilda ist ein außergewöhnliches Kind und kann mit vier Jahren schon lesen und schreiben.|Matilda is an extraordinary child and can already read and write at the age of four.|||||||||16.5099925867669 | 0.893682853828899
4016|die Baustelle, -n|ˈbaʊ̯ˌʃtɛlə|die|building site, construction site|Wir bauen ein neues Haus, aber jetzt ist es noch eine Baustelle.|We’re building a new house, but it’s just a construction site now.|||||||||16.5099925867669 | 0.867584764146731
4017|der Index, -izes|ˈɪndɛks|der|index|Der Index am Ende des Buches gibt an, welche fremden Wörter benutzt werden.|The index at the end of the book indicates which foreign words are used.|||||||||16.5099925867669 | 0.815779975116792
4018|der Kasten, -̈|ˈkastn̩|der|box, crate|Für die Party brauchen wir noch einen Kasten Bier.|We need another crate of beer for the party.|||||||||16.5099925867669 | 0.810905945308843
4019|Kölner|ˈkœlnɐ|adj|Cologne|Das Kölner Bier schmeckt mir am besten.|The Cologne beer tastes the best to me.|||||||||16.5099925867669 | 0.816854092567166
4020|der Pariser, -|paˈʁiːzɐ|der|Parisian, condom|Man sagt, Pariser sind sehr romantische Menschen.|They say Parisians are very romantic people.|||||||||16.5099925867669 | 0.857352598312619
4021|schimpfen, schimpft, schimpfte, hat geschimpft|ˈʃɪmp͡fn̩|verb|to scold, rant|Der Vater schimpft mit den frechen Kindern.|The father scolds the cheeky children.|||||||||16.5099925867669 | 0.883313348719583
4022|die Sicherung, -en|ˈzɪçəʁʊŋ|die|protection, fuse|Zur Sicherung des Verkehrs stellt die Polizei Schilder auf.|For the protection of traffic the police put up signs.|||||||||16.5099925867669 | 0.859901698726729
4023|die Steigung, -en|ˈʃtaɪ̯ɡʊŋ|die|ascent, slope|In der Schule untersuchen wir in Mathematik die Steigung einer Kurve.|At school we study the slope of a curve in mathematics.|||||||||16.5099925867669 | 0.665407837920252
4024|wegnehmen, nimmt weg, nahm weg, hat weggenommen|ˈvɛkˌneːmən|verb|to take away|Magnus nimmt seinem kleinen Bruder immer alle Sachen weg.|Magnus always takes all his little brother’s things away.|||||||||16.5099925867669 | 0.876025418049921
4025|worum|voˈʁʊm|pron|what about|Worum geht es eigentlich bei eurem Streit?|What is your fight all about?|||||||||16.5099925867669 | 0.81552405376532
4026|der Balkon, -s|balˈkɔ̃ː|der|balcony|Die Wohnung hat zwei Zimmer und einen Balkon, auf dem wir im Sommer sitzen können.|The apartment has two rooms and a balcony where we can sit in summer.|||||||||16.4607090268064 | 0.860228507700922
4027|bar|baːɐ̯|adj|cash|Bald bezahlt niemand mehr bar.|Soon nobody will pay with cash anymore.|||||||||16.4607090268064 | 0.823000242538544
4028|das Business|ˈbɪznɪs|das|business|Hanna und Lina beenden ihr Studium, um ein eigenes Business zu gründen.|Hanna and Lina end their studies in order to found their own business.|||||||||16.4607090268064 | 0.608588088626213
4029|das Duell, -e|duˈɛl|das|duel|Ich sehe ein Duell von zwei Politikern im Fernsehen.|I’m watching a duel between two politicians on TV.|||||||||16.4607090268064 | 0.699931739740729
4030|erfreuen, erfreut, erfreute, hat erfreut|ɛɐ̯ˈfʁɔɪ̯ən|verb|to please, delight|Ich bin erfreut, Sie kennenzulernen.|I’m pleased to meet you.|||||||||16.4607090268064 | 0.912330239804973
4031|erschließen, erschließt, erschloss, hat erschlossen|ɛɐ̯ˈʃliːsn̩|verb|to develop, tap, make out|Marius erschließt die Bedeutung des Wortes aus dem Zusammenhang.|Marius makes out the meaning of the word from the context.|||||||||16.4607090268064 | 0.880019655190742
4032|das Gewehr, -e|ɡəˈveːɐ̯|das|rifle, shotgun|Der Jäger nimmt sein Gewehr und geht auf die Jagd.|The hunter takes his rifle and goes hunting.|||||||||16.4607090268064 | 0.731356037733244
4033|das Mittelmeer|ˈmɪtl̩meːɐ̯|das|Mediterranean See|Zwischen Europa, Afrika und Asien liegt das Mittelmeer.|Between Europe, Africa, and Asia lies the Mediterranean Sea.|||||||||16.4607090268064 | 0.855314977732695
4034|das Tuch, -̈er|tuːx|das|cloth, scarf|Die Kinder binden Marius ein Tuch um die Augen und er muss sie fangen.|The children tie a scarf around Marius’ eyes and he has to catch them.|||||||||16.4607090268064 | 0.850907889498999
4035|vereinfachen, vereinfacht, vereinfachte, hat vereinfacht|fɛɐ̯ˈʔaɪ̯nfaxn̩|verb|to simplify|Diese Software vereinfacht unsere Abläufe bei der Arbeit.|This software simplifies our work processes.|||||||||16.4607090268064 | 0.868216703230973
4036|die Wende, -n|ˈvɛndə|die|change (esp. the 1989–90 political change in the GDR)|Der Wandel der Gesellschaft in der DDR führte zur Wende und zur Wiedervereinigung Deutschlands.|The change in society in the GDR led to the reunification of Germany.|||||||||16.4607090268064 | 0.903792588057245
4037|die Agentur, -en|aɡɛnˈtuːɐ̯|die|agency|Er geht zu der Agentur für Arbeit, um einen Arbeitsplatz zu finden.|He goes to the employment agency to find a job.|||||||||16.4114254668459 | 0.841920736318596
4038|das Bündnis, -se|ˈbʏntnɪs|das|alliance|Ein Bündnis zwischen diesen beiden Parteien ist ausgeschlossen.|An alliance between these two parties is impossible.|||||||||16.4114254668459 | 0.804726420464765
4039|flüchtig|ˈflʏçtɪç|adj|fugitive, cursory, fleeting|Die Erinnerungen an meine Kindheit sind flüchtig.|The memories of my childhood are fleeting.|||||||||16.4114254668459 | 0.882234322779776
4040|die Geographie, -n|ˌɡeoɡʁaˈfiː|die|geography|Ben studiert Geographie in Leipzig.|Ben studies geography in Leipzig.|||||||||16.4114254668459 | 0.234999731339108
4041|das Lebewesen, -|ˈleːbəˌveːzn̩|das|living being|Wasser ist eine lebenswichtige Ressource für alle Lebewesen.|Water is a vital resource for all living beings.|||||||||16.4114254668459 | 0.796108170139554
4042|der Ozean, -e|ˈoːt͡seaːn|der|ocean|Ein riesiger Ozean trennt Europa von Amerika.|A giant ocean separates Europe from America.|||||||||16.4114254668459 | 0.839022346552992
4043|Pakistan|ˈpaːkɪstaːn|das|Pakistan|Wir fliegen nach Pakistan, ein Staat in Südasien.|We’re flying to Pakistan, a state in South Asia.|||||||||16.4114254668459 | 0.732879158049611
4044|Rheinland-Pfalz|ˌʁaɪ̯nlantˈp͡falt͡s|das|Rhineland-Palatinate|Im Bundesland Rheinland-Pfalz leben vier Millionen Menschen.|Four million people live in the federal state of Rhineland-Palatinate.|||||||||16.4114254668459 | 0.731748319193299
4045|der Sektor, -en|ˈzɛktoːɐ̯|der|sector|Dieser Sektor der Einrichtung ist nicht zugänglich für Besucher.|This sector of the facilities is not accessible for visitors.|||||||||16.4114254668459 | 0.759620310927099
4046|umsonst|ʊmˈzɔnst|adv|for free, in vain|Gäste des Hotels können den Parkplatz umsonst benutzen.|Hotel guests can use the parking lot for free.|||||||||16.4114254668459 | 0.890827206622981
4047|verdächtig|fɛɐ̯ˈdɛçtɪç|adj|suspicious|Ihr Verhalten ist sehr verdächtig.|Your behavior is very suspicious.|||||||||16.4114254668459 | 0.853477442166693
4048|zuverlässig|ˈt͡suːfɛɐ̯ˌlɛsɪç|adj|reliable|Alexander ist sehr zuverlässig. Wenn er sagt, dass er etwas macht, dann tut er es auch.|Alexander is very reliable. If he says he’s doing something, he’s doing it.|||||||||16.4114254668459 | 0.917891842765215
4049|abheben, hebt ab, hob ab, hat abgehoben|ˈapˌheːbn̩|verb|to take off, withdraw|Marianne schaut gerne zu, wie Flugzeuge abheben und landen.|Marianne likes to watch planes take off and land.|||||||||16.3621419068854 | 0.884672504981283
4050|alltäglich|alˈtɛːklɪç|adj|daily, usual, ordinary|Das Fernsehen zeigt alltägliche Probleme der Menschen.|Television shows people’s ordinary problems.|||||||||16.3621419068854 | 0.877510114005228
4051|anbringen, bringt an, brachte an, hat angebracht|ˈanˌbʁɪŋən|verb|to affix, attach, put up|Ich bringe die Bilder an der Wand an.|I’ll put the pictures on the wall.|||||||||16.3621419068854 | 0.913703500030067
4052|entgehen, entgeht, entging, ist entgangen|ɛntˈɡeːən|verb|to avoid, escape|Durch Glück entgeht er nur knapp dem Tod.|With luck, he narrowly escapes death.|||||||||16.3621419068854 | 0.911776784823885
4053|die Fortsetzung, -en|ˈfɔʁtˌzɛt͡sʊŋ|die|continuation|Wir müssen noch lange auf die Fortsetzung des Films warten.|We have to wait a long time for the continuation of the movie.|||||||||16.3621419068854 | 0.874825977497361
4054|lauter|ˈlaʊ̯tɐ|adv|nothing but, just, a lot of|Der alte Mann redet lauter Unsinn.|The old man is talking a lot of nonsense.|||||||||16.3621419068854 | 0.868369665904578
4055|der Mediziner, -|ˌmediˈt͡siːnɐ|der|doctor, physician|Als Mediziner kannst du Menschen helfen.|As a physician, you can help people.|||||||||16.3621419068854 | 0.832440240236725
4056|der Tunnel, -|ˈtʊnl̩|der|tunnel|Der Zug fährt durch einen Tunnel.|The train is going through a tunnel.|||||||||16.3621419068854 | 0.856911598337341
