Ich hänge die Wäsche auf.                                              |Я вешаю бельё.                                                            
Ich sah eine Katze hinter dem Hund herlaufen.                          |Я видел кошку, бегущую за собакой.                                        
Ich sah ihn springen.                                                  |Я видел, как он прыгал.                                                   
Ich habe mich auf den ersten Blick in sie verliebt.                    |Я влюбился в нее с первого взгляда.                                       
Ich habe die ganze Zeit telefoniert.                                   |Я все время говорил / говорила по телефону.                               
Ich bin immer noch beschäftigt.                                        |Я все еще занят.                                                          
Ich habe immer gefragt.                                                |Я всегда спрашивал / спрашивала.                                          
Ich stehe auf, sobald der Wecker klingelt.                             |Я встаю, как только звонит будильник.                                     
Ich habe ihn mehrmals getroffen.                                       |Я встречалась с ним несколько раз.                                        
Ich hole dich an der Bushaltestelle ab.                                |Я встречу тебя на автобусной остановке.                                   
Ich hole dich von zu Hause ab.                                         |Я встречу тебя у дома.                                                    
Ich hole dich vom Büro ab.                                             |Я встречу тебя у офиса.                                                   
Ich gebe dir ein Rezept.                                               |Я выпишу вам рецепт.                                                      
Ich bügele die Wäsche.                                                 |Я глажу бельё.                                                            
Ich habe telefoniert.                                                  |Я говорил / говорила по телефону.                                         
Ich bin stolz auf dich.                                                |Я горжусь тобой.                                                          
Ich mache einen Obstsalat.                                             |Я делаю фруктовый салат.                                                  
Ich habe lange auf sie gewartet.                                       |Я долгое время ждал ее.                                                   
Ich muss das Hotel bezahlen.                                           |Я должен / должна оплатить гостиницу.                                     
Ich muss den Brief verschicken.                                        |Я должен / должна послать письмо.                                         
Ich muss abnehmen.                                                     |Я должен / должна сбросить вес.                                           
Ich muss innerhalb einer Woche nach Hause zurückkehren.                |Я должен вернуться домой в течение недели.                                
Ich muss mein Hemd bügeln.                                             |Я должен гладить свою рубашку.                                            
Ich muss meinen Freund im Krankenhaus besuchen.                        |Я должен навестить своего друга в больнице.                               
Ich dachte, du wolltest eine Pizza bestellen.                          |Я думал / думала, ты хотел заказать пиццу.                                
Ich dachte, du wolltest die Auskunft anrufen.                          |Я думал / думала, ты хотел позвонить в справочное бюро.                   
Ich dachte, du wolltest deine Frau anrufen.                            |Я думал / думала, ты хотел позвонить своей жене.                          
Ich glaube, dass er einen Arzt braucht.                                |Я думаю, что ему нужен врач.                                              
Ich glaube, dass er krank ist.                                         |Я думаю, что он болен.                                                    
Ich glaube, dass er anruft.                                            |Я думаю, что он позвонит.                                                 
Ich glaube, dass er jetzt schläft.                                     |Я думаю, что он сейчас спит.                                              
Ich vermute, dass er alt ist.                                          |Я думаю, что оно старое.                                                  
Ich esse es nicht, weil ich Vegetarier bin.                            |Я его не ем, потому что я вегетарианец / вегетарианка.                    
Ich esse sie nicht, weil ich abnehmen muss.                            |Я его не ем, потому что я должен / должна сбросить вес.                   
Ich esse sie nicht, weil ich sie nicht bestellt habe.                  |Я его не ем, потому что я его не заказывал / не заказывала.               
Ich habe sie nicht bestellt.                                           |Я его не заказывал / не заказывала.                                       
Ich trinke ihn nicht, weil er kalt ist.                                |Я его не пью, потому что он холодный.                                     
Ich trinke ihn nicht, weil ich keinen Zucker habe.                     |Я его не пью, потому что у меня нет сахара.                               
Ich trinke es nicht, weil ich noch fahren muss.                        |Я его не пью, потому что я ещё должен / должна ехать.                     
Ich kann ihn perfekt verstehen.                                        |Я его прекрасно понимаю.                                                  
Ich bin mit dem Zug nach Boston gefahren.                              |Я ездил в Бостон на поезде.                                               
Ich esse ein Sandwich mit Margarine und Tomate.                        |Я ем бутерброд с маргарином и помидором.                                  
Ich esse ein Sandwich mit Margarine.                                   |Я ем бутерброд с маргарином.                                              
Ich esse ein Sandwich.                                                 |Я ем бутерброд.                                                           
Ich esse einen Toast mit Butter und Marmelade.                         |Я ем тост с маслом и джемом.                                              
Ich esse einen Toast mit Butter.                                       |Я ем тост с маслом.                                                       
Ich esse einen Toast.                                                  |Я ем тост.                                                                
Ich beneide ihn.                                                       |Я ему завидую.                                                            
Ich mache noch viele Fehler.                                           |Я еще делаю много ошибок.                                                 
Ich habe meine Hausaufgaben noch nicht gemacht.                        |Я еще не закончила домашнее задание.                                      
Ich muss noch fahren.                                                  |Я ещё должен / должна ехать.                                              
Ich muss noch arbeiten.                                                |Я ещё должен / должна работать.                                           
Die nehme ich.                                                         |Я её возьму.                                                              
Ich warte auf den Bus.                                                 |Я жду автобус.                                                            
Ich warte, bis meine Haare trocken sind.                               |Я жду, пока мои волосы высохнут.                                          
Ich warte, bis die Ampel grün ist.                                     |Я жду, пока светофор станет зелёным.                                      
Ich warte, bis der Film zu Ende ist.                                   |Я жду, пока фильм закончится.                                             
Ich habe vor 8 Jahren geheiratet.                                      |Я женился 8 лет назад.                                                    
Ich habe ein Zimmer reserviert.                                        |Я забронировал / забронировала номер.                                     
Ich habe vergessen, den Lagerraum abzuschließen.                       |Я забыл запереть кладовку.                                                
Ich stecke die Wäsche in die Waschmaschine.                            |Я загружаю бельё в стиральную машину.                                     
Ich habe zwei Stunden lang gelernt.                                    |Я занимаюсь два часа.                                                     
Ich bin im Büro gefesselt.                                             |Я занят в офисе.                                                          
Ich schlief ein, bevor mein Vater nach Hause kam.                      |Я заснула до того, как отец вернулся домой.                               
Ich war noch nie hier.                                                 |Я здесь ещё никогда не был / не была.                                     
Ich bin hier.                                                          |Я здесь.                                                                  
Ich weiß, dass er kommt.                                               |Я знаю, что он придёт.                                                    
Ich weiß, dass sie schläft.                                            |Я знаю, что она спит.                                                     
ich und du                                                             |Я и ты                                                                    
Ich spiele Videospiele.                                                |Я играю в видеоигры.                                                      
Ich spiele Tennis.                                                     |Я играю в теннис.                                                         
Ich spiele Fußball.                                                    |Я играю в футбол.                                                         
Ich habe einen Termin beim Arzt.                                       |Я иду на приём к врачу.                                                   
Ich komme gleich.                                                      |Я иду.                                                                    
Ich bin aus Singapur.                                                  |Я из Сингапура.                                                           
Ich bin aus Tokio.                                                     |Я из Токио.                                                               
Ich interessiere mich für Architektur.                                 |Я интересуюсь архитектурой.                                               
Ich interessiere mich für Malerei.                                     |Я интересуюсь живописью.                                                  
Ich interessiere mich für Kunst.                                       |Я интересуюсь искусством.                                                 
Ich habe nach dem Schlüssel gesucht.                                   |Я искал ключ.                                                             
Ich kann sie gut verstehen.                                            |Я их хорошо понимаю.                                                      
Ich suche eine Werkstatt.                                              |Я ищу автомастерскую.                                                     
Ich suche eine Konditorei, um eine Torte zu kaufen.                    |Я ищу кондитерскую, чтобы купить торт.                                    
Ich suche eine Konditorei.                                             |Я ищу кондитерскую.                                                       
Ich suche eine Stelle.                                                 |Я ищу работу.                                                             
Ich suche ein Fotogeschäft, um einen Film zu kaufen.                   |Я ищу фотомагазин, чтобы купить фотоплёнку.                               
Ich suche ein Fotogeschäft.                                            |Я ищу фотомагазин.                                                        
Ich suche einen Juwelier, um einen Ring zu kaufen.                     |Я ищу ювелира, чтобы купить кольцо.                                       
Ich suche einen Juwelier.                                              |Я ищу ювелира.                                                            
Ich gehe jeden Tag früh nach Hause.                                    |Я каждый день рано возвращаюсь домой.                                     
Ich habe es gekauft.                                                   |Я купил его.                                                              
Ich kaufte ein paar Eier und ein wenig Milch.                          |Я купила несколько яиц и немного молока.                                  
Ich kann leicht Spanisch lesen.                                        |Я легко читаю по-испански.                                                
Ich bin unkompliziert.                                                 |Я легкомысленный.                                                         
Ich mag klassische Musik.                                              |Я люблю классическую музыку.                                              
Ich esse gern Mais.                                                    |Я люблю кукурузу.                                                         
Ich esse gern Gurken.                                                  |Я люблю огурцы.                                                           
Ich esse gern Tomaten.                                                 |Я люблю помидоры.                                                         
Ich reise gerne alleine.                                               |Я люблю путешествовать одна.                                              
Ich verdiene nicht viel.                                               |Я мало зарабатываю.                                                       
Ich habe kein Benzin mehr.                                             |Я меня кончился бензин.                                                   
Ich habe viel von ihm gelernt.                                         |Я многому научилась у него.                                               
Ich kann reiten.                                                       |Я могу ездить верхом на лошади.                                           
Ich kann es in der Hälfte der Zeit schaffen.                           |Я могу сделать это в два раза быстрее.                                    
Ich kann einen Apfel schälen.                                          |Я могу чистить яблоко.                                                    
Ich mache ein Praktikum im Ausland.                                    |Я на практике за границей.                                                
Ich nehme zu.                                                          |Я набираю вес.                                                            
Ich hoffe, dass es besser wird.                                        |Я надеюсь, что будет лучше.                                               
Ich hatte gehofft, mehr Geld zu sparen.                                |Я надеялся сэкономить больше денег.                                       
Ich decke den Tisch.                                                   |Я накрываю на стол.                                                       
Ich fange an, mich daran zu erinnern.                                  |Я начинаю вспоминать это.                                                 
Ich habe keine Angst.                                                  |Я не боюсь.                                                               
Ich rieche nichts, wenn ich Schnupfen habe.                            |Я не воспринимаю запаха, когда у меня насморк.                            
Ich bin nicht immer sonntags zu Hause.                                 |Я не всегда дома по воскресеньям.                                         
Ich bin nicht für einen solchen Plan.                                  |Я не за такой план.                                                       
Ich bin nicht beschäftigt.                                             |Я не занят.                                                               
Ich kann kein Französisch.                                             |Я не знаю французского.                                                   
Ich weiß nicht, ob er zurückkommt.                                     |Я не знаю, вернётся ли он.                                                
Ich weiß nicht, wo meine Uhr ist.                                      |Я не знаю, где мои часы.                                                  
Ich weiß nicht, ob er mich liebt.                                      |Я не знаю, любит ли он меня.                                              
Ich weiß nicht, ob ich nach links oder rechts abbiegen soll.           |Я не знаю, повернуть налево или направо.                                  
Ich weiß nicht, ob er mich anruft.                                     |Я не знаю, позвонит ли он мне.                                            
Ich weiß nicht, ob sie kommen wird.                                    |Я не знаю, придет ли она.                                                 
Ich kann weder Klavier noch Gitarre spielen.                           |Я не играю ни на пианино, ни на гитаре.                                   
Ich rauche und trinke nicht.                                           |Я не курю и не пью.                                                       
Ich mag keinen Wein.                                                   |Я не люблю вино.                                                          
Ich spreche nicht gerne in der Öffentlichkeit.                         |Я не люблю говорить на публике.                                           
Ich mag keine Pilze.                                                   |Я не люблю грибы.                                                         
Ich mag keinen Kaffee.                                                 |Я не люблю кофе.                                                          
Ich mag keine Zwiebeln.                                                |Я не люблю лук.                                                           
Ich mag weder Oper noch Ballett.                                       |Я не люблю ни оперу, ни балет.                                            
Ich mag keine Oliven.                                                  |Я не люблю оливки.                                                        
Ich mag kein Bier.                                                     |Я не люблю пиво.                                                          
Ich mag keinen Sekt.                                                   |Я не люблю шампанское.                                                    
Ich konnte ihn nicht verstehen, weil die Musik so laut war.            |Я не мог / не могла его понять, потому что музыка была очень громкой.     
Ich konnte den Weg nicht finden, weil ich keinen Stadtplan hatte.      |Я не мог / не могла найти дорогу, потому что у меня не было карты города. 
Ich konnte nicht pünktlich kommen, weil kein Bus fuhr.                 |Я не мог / не могла придти вовремя, потому что автобусы не ходили.        
Mir fällt der Titel nicht ein.                                         |Я не могу вспомнить название.                                             
Ich kann nicht aufstehen.                                              |Я не могу встать.                                                         
Ich kann und will nicht gehen.                                         |Я не могу и не хочу идти.                                                 
Ich finde meine Fahrkarte nicht.                                       |Я не могу найти свой билет.                                               
Ich finde meinen Schlüssel nicht.                                      |Я не могу найти свой ключ.                                                
Ich kann nicht anders, als zu weinen.                                  |Я не могу перестать плакать.                                              
Ich kann nicht aufhören zu lachen.                                     |Я не могу перестать смеяться.                                             
Ich kann meinen rechten Arm nicht heben.                               |Я не могу поднять правую руку.                                            
Ich kann meine Mail nicht überprüfen, weil der Server ausgefallen ist. |Я не могу проверить почту, потому что сервер не работает.                 
Ich kann nicht schlafen.                                               |Я не могу уснуть.                                                         
Ich kann es nicht tun.                                                 |Я не могу этого сделать.                                                  
Ich hatte den Weg nicht gefunden, sonst wäre ich pünktlich gewesen.    |Я не нашёл / не нашла дорогу, а то я был бы / была бы вовремя.            
Ich bleibe nicht, weil ich noch arbeiten muss.                         |Я не остаюсь, потому что я ещё должен / должна работать.                  
Ich mag Käse nicht sehr gerne.                                         |Я не очень люблю сыр.                                                     
Ich kann nicht so gut tanzen.                                          |Я не очень хорошо танцую.                                                 
Ich verstehe den Satz nicht.                                           |Я не понимаю это предложение.                                             
Ich verstehe das Wort nicht.                                           |Я не понимаю это слово.                                                   
Ich verstehe die Bedeutung nicht.                                      |Я не понимаю, что это значит.                                             
Ich komme nicht, weil das Wetter so schlecht ist.                      |Я не приду, потому что погода такая плохая.                               
Ich komme nicht, weil ich keine Zeit habe.                             |Я не приду, потому что у меня нет времени.                                
Ich habe nicht an dem Gespräch teilgenommen.                           |Я не принимал участия в разговоре.                                        
Ich will nichts Böses.                                                 |Я не причиню вреда.                                                       
Ich bin nicht gekommen, weil ich nicht durfte.                         |Я не пришёл / не пришла, потому что мне было нельзя.                      
Ich bin nicht gekommen, weil ich krank war.                            |Я не пришёл, потому что я был болен / была больна.                        
Ich bin mittelgut.                                                     |Я не совсем новичок.                                                      
Ich bin gestern Abend lange wach geblieben.                            |Я не спала допоздна прошлой ночью.                                        
Ich bin kein Student.                                                  |Я не студентка.                                                           
Ich kann nicht schwimmen.                                              |Я не умею плавать.                                                        
Ich kann weder Walzer noch Samba tanzen.                               |Я не умею танцевать ни вальс, ни самбу.                                   
Ich war letzten Monat nicht in der Schule.                             |Я не ходила в школу в прошлом месяце.                                     
Ich habe keine Lust, heute Abend auswärts zu essen.                    |Я не хочу есть сегодня вечером.                                           
Ich will nicht spät kommen.                                            |Я не хочу прийти поздно.                                                  
Ich will nicht hingehen.                                               |Я не хочу туда идти.                                                      
Ich spreche ein wenig Japanisch.                                       |Я немного говорю по-японски.                                              
Ich habe ein wenig abgenommen.                                         |Я немного похудела.                                                       
Das werde ich nie verraten!                                            |Я никогда не скажу!                                                       
Ich kenne keinen von ihnen.                                            |Я никого из них не знаю.                                                  
Auf dem Weg nach Hause traf ich niemanden.                             |Я никого не встретил по дороге домой.                                     
Ich verstehe nichts, wenn die Musik so laut ist.                       |Я ничего не понимаю, если музыка такая громкая.                           
Ich sehe nichts, wenn ich keine Brille habe.                           |Я ничего ни вижу, если у меня нет очков.                                  
Normalerweise nehme ich ein Bad, bevor ich ins Bett gehe.              |Я обычно принимаю ванну перед сном.                                       
Ich erwarte eine Überweisung aus Deutschland.                          |Я ожидаю денежный перевод из Германии.                                    
Ich habe mein Wörterbuch unten gelassen.                               |Я оставил свой словарь внизу.                                             
Ich bleibe zu Hause.                                                   |Я останусь дома.                                                          
Ich habe auf alle Fragen geantwortet.                                  |Я ответил / ответила на все вопросы.                                      
Ich habe geantwortet.                                                  |Я ответил / ответила.                                                     
Ich antworte.                                                          |Я отвечаю.                                                                
Ich werde es dir geben.                                                |Я отдам его тебе.                                                         
Ich verrate dir ein Geheimnis.                                         |Я открою тебе секрет.                                                     
Ich bin sehr beschäftigt.                                              |Я очень занят.                                                            
Ich fahre sehr gerne Ski.                                              |Я очень люблю кататься на лыжах.                                          
Ich bin sehr froh, dich zu sehen.                                      |Я очень рад тебя видеть.                                                  
Ich bin Übersetzer.                                                    |Я переводчик. / Я переводчица.                                            
Ich übersetze Bücher.                                                  |Я перевожу книги.                                                         
Ich werde später noch einmal anrufen.                                  |Я перезвоню позже.                                                        
Ich höre auf zu arbeiten, sobald ich 60 bin.                           |Я перестану работать, как только мне исполнятся 60.                       
Ich schreibe einen Buchstaben.                                         |Я пишу букву.                                                             
Ich schreibe ein Buch.                                                 |Я пишу книгу.                                                             
Ich schreibe einen Brief.                                              |Я пишу письмо.                                                            
Ich schreibe einen Satz.                                               |Я пишу предложение.                                                       
Ich schreibe ein Wort.                                                 |Я пишу слово.                                                             
Ich schreibe.                                                          |Я пишу.                                                                   
Ich habe vor, heute Abend zu lernen.                                   |Я планирую заниматься сегодня вечером.                                    
Ich drehte den Türknauf.                                               |Я повернул дверную ручку.                                                 
Ich habe mir den Ellenbogen verletzt.                                  |Я повредил локоть.                                                        
Ich hob meine Hand, um eine Frage zu stellen.                          |Я поднял руку, чтобы задать вопрос.                                       
Ich warte auf dich.                                                    |Я подожду тебя.                                                           
Ich habe gegessen.                                                     |Я поел / поела.                                                           
Ich hatte um 19:30 Uhr Frühstück.                                      |Я позавтракал в 7:30.                                                     
Ich rief um Hilfe.                                                     |Я позвал на помощь.                                                       
Ich rufe dich später an.                                               |Я позвоню тебе сегодня попозже.                                           
Ich habe sie in Frankreich kennengelernt.                              |Я познакомился с ней во Франции.                                          
Ich werde mit dir kommen.                                              |Я пойду с тобой.                                                          
Ich kaufe eine weiße Tasche.                                           |Я покупаю белую сумку.                                                    
Ich kaufe eine braune Tasche.                                          |Я покупаю коричневую сумку.                                               
Ich kaufe eine schwarze Tasche.                                        |Я покупаю чёрную сумку.                                                   
Ich habe es in die Schublade gelegt.                                   |Я положил его в ящик.                                                     
Ich habe deinen Brief erhalten.                                        |Я получил ваше письмо.                                                    
Ich erinnere mich, dass ich sie irgendwo gesehen habe.                 |Я помню, что видел ее где-то.                                             
Ich half ihr beim Abwasch.                                             |Я помогла ей помыть посуду.                                               
Ich habe ihm gestern geholfen.                                         |Я помогла ему вчера.                                                      
Ich habe den ganzen Text verstanden.                                   |Я понял / поняла весь текст.                                              
Ich habe verstanden.                                                   |Я понял / поняла.                                                         
Ich bat ihn, sofort anzufangen.                                        |Я попросила его начать немедленно.                                        
Ich besuchte das Dorf, in dem er geboren wurde.                        |Я посетил деревню, где он родился.                                        
Ich ließ alle meine Kleider von meiner Mutter waschen.                 |Я постирала всю одежду своей матерью.                                     
Ich hatte meinen Stift verloren.                                       |Я потерял ручку.                                                          
Ich habe meine Uhr verloren.                                           |Я потерял часы.                                                           
Ich eilte, um den ersten Zug zu nehmen.                                |Я поторопился, чтобы успеть на первый поезд.                              
Ich bin mir ziemlich sicher.                                           |Я почти уверен.                                                           
Ich machte einen Spaziergang im Park.                                  |Я пошел прогуляться по парку.                                             
Ich ging wandern.                                                      |Я пошла в поход.                                                          
Ich bin Praktikant.                                                    |Я практикант / практикантка.                                              
Ich schlage vor, wir treffen uns am Wochenende.                        |Я предлагаю встретиться на выходных.                                      
Ich ziehe Fleisch dem Fisch vor.                                       |Я предпочитаю мясо рыбе.                                                  
Ich werde dir ihren Mann vorstellen.                                   |Я представлю вам ее мужа.                                                 
Ich bin an kaltes Wetter gewöhnt.                                      |Я привык к холодной погоде.                                               
Ich kam gerade noch rechtzeitig zum Flugzeug.                          |Я прилетел как раз вовремя к самолету.                                    
Ich gehöre zum Baseballteam.                                           |Я принадлежу к бейсбольной команде.                                       
Ich gehöre dem Schwimmverein an.                                       |Я принадлежу к плавательному клубу.                                       
Ich habe die Tests nicht bestanden.                                    |Я провалил тесты.                                                         
Ich werde dich begleiten.                                              |Я провожу тебя.                                                           
Ich fühlte mich hungrig.                                               |Я проголодался.                                                           
Ich hatte den Bus verpasst, sonst wäre ich pünktlich gewesen.          |Я пропустил / пропустила автобус, а то я был бы / была бы вовремя.        
Ich erwachte aus einem Traum.                                          |Я проснулся от сна.                                                       
Ich hatte verschlafen, sonst wäre ich pünktlich gewesen.               |Я проспал / проспала, а то я был бы / была бы вовремя.                    
Ich habe mich erkältet.                                                |Я простудился.                                                            
Ich habe etwas dagegen, dass sie allein dorthin geht.                  |Я протестую против того, чтобы она пошла туда одна.                       
Ich habe den ganzen Roman gelesen.                                     |Я прочитал / прочитала весь роман.                                        
Ich habe gelesen.                                                      |Я прочитал /прочитала.                                                    
Ich trinke Kaffee.                                                     |Я пью кофе.                                                               
Ich trinke Mineralwasser.                                              |Я пью минеральную воду.                                                   
Ich trinke Tee.                                                        |Я пью чай.                                                                
Ich habe gearbeitet.                                                   |Я работал / работала.                                                     
Ich arbeite im Büro.                                                   |Я работаю в офисе.                                                        
Ich arbeite halbtags als Krankenschwester.                             |Я работаю медсестрой на пол-ставки.                                       
Es freut mich, dass Sie Interesse haben.                               |Я рад / рада, что Вы заинтересованы.                                      
Es freut mich, dass Sie gekommen sind.                                 |Я рад / рада, что Вы пришли.                                              
Es freut mich, dass Sie das Haus kaufen wollen.                        |Я рад / рада, что Вы хотите купить дом.                                   
Ich bin froh, dich zu sehen.                                           |Я рад тебя видеть.                                                        
Ich bin froh, dass es dir gefallen hat.                                |Я рад, что тебе понравилось.                                              
Ich habe die ganze Geschichte erzählt.                                 |Я рассказал / рассказала всю историю.                                     
Ich habe erzählt.                                                      |Я рассказал / рассказала.                                                 
Ich zähle auf dich.                                                    |Я рассчитываю на тебя.                                                    
Ich zeichne die Augen und den Mund.                                    |Я рисую глаза и рот.                                                      
Ich zeichne einen Mann.                                                |Я рисую мужчину.                                                          
Ich kenne mich damit schon aus.                                        |Я с этим хорошо знаком / знакома.                                         
Ich werde mein Bestes tun.                                             |Я сделаю все, что в моих силах.                                           
Ich werde es selbst tun.                                               |Я сделаю это сам.                                                         
Ich frage mich, ob er an mich denkt.                                   |Я себя спрашиваю, думает ли он обо мне.                                   
