|word_de|part_of_speech|word_en|sentence_de|sentence_en|sentence_lemmatized_de
4787.0|meiden|verb|to avoid|Die Einheimischen meiden das gefährliche Gebiet am Flussufer.|The locals avoid the dangerous area at the riverbank.|der;Einheimischen;meiden;der;gefährlich;Gebiet;an;Flussufer
4789.0|das Segment|noun|segment|Der Marktführer kontrolliert das größte Segment der Branche.|The market leader controls the largest segment of the industry.|der;Marktführer;kontrollieren;der;groß;Segment;der;Branche
4790.0|widerspiegeln|verb|to reflect|Die glatte Wasseroberfläche spiegelte den orangefarbenen Himmel wider.|The smooth water surface reflected the orange sky.|der;glatt;Wasseroberfläche;widerspiegeln;der;orangefarben;Himmel;wider
4791.0|der Zyklus|noun|cycle|Der Zyklus der Jahreszeiten fasziniert seit jeher die Menschheit.|The cycle of the seasons has always fascinated humanity.|der;Zyklus;der;Jahreszeit;faszinieren;seit;jeher;der;Menschheit
4792.001|abgehen|verb|to go off|Der Feueralarm wird abgehen, sobald der Rauchmelder aktiviert wird.|The fire alarm will go off as soon as the smoke detector is triggered.|der;Feueralarm;werden;abgehen;sobald;der;Rauchmelder;aktivieren;werden
4793.0|die Ähnlichkeit|noun|similarity|Die Ähnlichkeit der beiden Zwillinge war verblüffend für die Gäste.|The similarity between the two twins was astonishing to the guests.|der;Ähnlichkeit;der;beide;Zwilling;sein;verblüffend;für;der;Gast
4795.0|der Fachbereich|noun|(academic) department|Der Fachbereich Biochemie erforscht innovative Heilmethoden.|The biochemistry department is researching innovative therapies.|der;Fachbereich;Biochemie;erforschen;innovativ;Heilmethode
4795.001|der Fachbereich|noun|field|Sein Fachbereich an der Uni war die historische Archäologie.|His field at the university was historical archaeology.|sein;Fachbereich;an;der;Uni;sein;der;historisch;Archäologie
4796.0|fraglich|adjective|questionable|Sein Verhalten bei der Sitzung war höchst fraglich und irritierend.|His behavior during the meeting was highly questionable and irritating.|sein;verhalten;bei;der;Sitzung;sein;höchst;fraglich;und;irritierend
4797.0|hinsetzen|verb|to sit down|Ich setzte mich vorsichtig auf den alten, wackeligen Holzstuhl hin.|I sat down carefully on the old, rickety wooden chair.|ich;hinsetzen;sich;vorsichtig;auf;der;alt;wackelig;Holzstuhl;hin
4798.0|der Moderator|noun|moderator|Der Moderator führte charmant durch die abendliche Show im Fernsehen.|The moderator charmingly guided the evening show on television.|der;Moderator;führen;charmant;durch;der;abendlich;Show;in;Fernsehen
4798.002|der Moderator|noun|presenter|Der Moderator führte souverän durch das spannende Live-Event.|The presenter led confidently through the exciting live event.|der;Moderator;führen;souverän;durch;der;spannend;Live-Event
4799.001|die Mütze|noun|cap|Die dicke Mütze wärmte ihn während des stürmischen Winterabends.|The thick cap kept him warm during the stormy winter evening.|der;dick;Mütze;wärmen;ihn;während;der;stürmisch;Winterabend
4800.0|nächtlich|adjective|nocturnal|Die nächtliche Stille wurde nur durch das Rufen der Eule unterbrochen.|The nocturnal silence was only interrupted by the owl's call.|der;nächtlich;Stille;werden;nur;durch;der;Rufen;der;Eule;unterbrechen
4802.0|der Rechtsanwalt|noun|lawyer|Der Rechtsanwalt stellte schlüssige Argumente beim Prozess vor.|The lawyer presented compelling arguments during the trial.|der;Rechtsanwalt;vorstellen;schlüssig;Argument;bei;Prozess;vor
4803.0|der Rekord|noun|record|Der Läufer stellte einen neuen Rekord auf der Marathonstrecke auf.|The runner set a new record on the marathon course.|der;Läufer;aufstellen;ein;neu;Rekord;auf;der;Marathonstrecke;auf
4805.0|ausdehnen|verb|to extend|Man plante, die Geschäftszeiten bis in die Abendstunden auszudehnen.|They planned to extend business hours into the evening.|man;planen;der;Geschäftszeit;bis;in;der;Abendstunde;ausdehnen
4806.0|der Brexit|noun|Brexit|Der Brexit hatte tiefgreifende Auswirkungen auf Handel und Politik.|The Brexit had profound effects on trade and politics.|der;Brexit;haben;tiefgreifend;Auswirkung;auf;Handel;und;Politik
4807.0|die Diktatur|noun|dictatorship|Die Diktatur unterdrückte kritische Stimmen mit eiserner Hand.|The dictatorship suppressed critical voices with an iron hand.|der;Diktatur;unterdrücken;kritisch;Stimme;mit;eisern;Hand
4808.0|der Einbruch|noun|break-in|Nach dem Einbruch installierten sie eine moderne Alarmanlage.|After the break-in, they installed a modern alarm system.|nach;der;Einbruch;installieren;sie;ein;modern;Alarmanlage
4808.001|der Einbruch|noun|burglary|Der Einbruch in das Museum erregte großes mediales Aufsehen.|The burglary at the museum attracted significant media attention.|der;Einbruch;in;der;Museum;erregen;groß;medial;Aufsehen
4808.003|der Einbruch|noun|decline|Der Einbruch der Verkäufe zwang das Unternehmen zum Handeln.|The decline in sales forced the company to take action.|der;Einbruch;der;Verkauf;zwang;der;Unternehmen;zu;handeln
4809.0|das Insulin|noun|insulin|Im Krankenhaus wurde dem Patienten rasch Insulin verabreicht.|In the hospital, the patient was quickly given insulin.|in;Krankenhaus;werden;der;Patient;rasch;Insulin;verabreichen
4812.0|der Laut|noun|sound|Ein tiefer Laut ertönte aus den Hallen der stillen Fabrikhalle.|A deep sound echoed from the halls of the silent factory.|ein;tief;Laut;ertönen;aus;der;Halle;der;still;Fabrikhalle
4815.0|souverän|adjective|sovereign|Der Schachmeister gewann die Partie souverän in wenigen Zügen.|The chess master won the game sovereignly in only a few moves.|der;Schachmeister;gewinnen;der;Partie;souverän;in;weniger;Zügen
4816.0|das Vokabular|noun|vocabulary|Er erweiterte sein juristisches Vokabular durch intensive Fachlektüre.|He expanded his legal vocabulary through intensive professional reading.|er;erweitern;sein;juristisch;Vokabular;durch;intensiv;Fachlektüre
4819.0|der Zerfall|noun|disintegration|Der Zerfall des alten Hauses begann mit den morsch gewordenen Balken.|The disintegration of the old house started with the decayed beams.|der;Zerfall;der;alt;Haus;beginnen;mit;der;morsch;geworden;Balken
4820.0|der Zweig|noun|branch|Ein dicker Zweig brach bei dem Gewitter laut krachend herunter.|A thick branch broke off loudly during the thunderstorm.|ein;dick;Zweig;herunterbrechen;bei;der;Gewitter;laut;krachend;herunter
4820.001|der Zweig|noun|twig|Der Zweig splitterte, als der Eichhörnchen sich darauf stürzte.|The twig splintered as the squirrel leapt onto it.|der;Zweig;splittern;als;der;Eichhörnchen;sich;darauf;stürzen
4823.001|die Erregung|noun|thrill|Die Erregung war spürbar, als der Startschuss für das Rennen fiel.|The thrill was palpable as the starting shot for the race was fired.|der;Erregung;sein;spürbar;als;der;Startschuss;für;der;rennen;fallen
4824.0|der Gruß|noun|greeting|Ein herzlicher Gruß am Flughafen machte die Ankunft noch freudiger.|A warm greeting at the airport made the arrival even happier.|ein;herzlich;Gruß;an;Flughafen;machen;der;Ankunft;noch;freudig
4826.0|der Korb|noun|basket|Der geflochtene Korb war gefüllt mit frischen Äpfeln und Birnen.|The woven basket was filled with fresh apples and pears.|der;geflochten;Korb;sein;füllen;mit;frisch;Äpfeln;und;Birne
4827.0|der Pole|noun|Polish|Ein berühmter Pole wurde für seine Werke in dieser Galerie verewigt.|A famous Polish man was immortalized for his works in this gallery.|ein;berühmt;Pole;werden;für;sein;Werk;in;dieser;Galerie;verewigen
4828.0|der Schoß|noun|lap|Die Katze rollte sich zufrieden auf ihrem Schoß ein und schlief ein.|The cat curled up contentedly on her lap and fell asleep.|der;Katze;einrollen;sich;zufrieden;auf;ihr;Schoß;ein;und;einschlief;ein
4830.001|die Verarbeitung|noun|finishing|Die Verarbeitung des Leders zeigt eine überragende Handwerkskunst.|The finishing of the leather shows outstanding craftsmanship.|der;Verarbeitung;der;Leder;zeigen;ein;überragend;Handwerkskunst
4832.001|zusammenbrechen|verb|to break down|Zuerst brach der Computer zusammen, dann das gesamte Netzwerk.|First the computer broke down, then the entire network.|zuerst;zusammenbrechen;der;Computer;zusammen;dann;der;gesamt;Netzwerk
4833.0|die Attacke|noun|attack|Die gewagte Attacke des Stürmers führte zum entscheidenden Tor.|The bold attack of the striker led to the decisive goal.|der;gewagt;Attacke;der;Stürmer;führen;zu;entscheidend;Tor
4834.0|ausnutzen|verb|to exploit|Der skrupellose Händler wollte die Unwissenheit der Käufer ausnutzen.|The unscrupulous trader wanted to exploit the buyers' ignorance.|der;skrupellos;Händler;wollen;der;Unwissenheit;der;Käufer;ausnutzen
4834.001|ausnutzen|verb|to take advantage of|Er wollte die Gunst der Stunde geschickt zu seinem Vorteil ausnutzen.|He wanted to take advantage of the opportunity cleverly for his benefit.|er;wollen;der;Gunst;der;Stunde;geschickt;zu;sein;Vorteil;ausnutzen
4835.0|der Demonstrant|noun|demonstrator|Der Demonstrant schwenkte energisch die Fahne vor dem Rathaus.|The demonstrator waved the flag energetically in front of the town hall.|der;Demonstrant;schwenken;energisch;der;Fahne;vor;der;Rathaus
4838.0|das Insekt|noun|insect|Ein leuchtendes Insekt schwirrte durch die warme Sommernacht.|A glowing insect buzzed through the warm summer night.|ein;leuchtend;Insekt;schwirren;durch;der;warm;Sommernacht
4839.0|die Konjunktur|noun|economy|Die schwache Konjunktur wirkt sich negativ auf den Arbeitsmarkt aus.|The weak economy has a negative impact on the job market.|der;schwach;Konjunktur;auswirken;sich;negativ;auf;der;Arbeitsmarkt;aus
4839.001|die Konjunktur|noun|economic situation|Die aktuelle Konjunktur zeigt ermutigende Signale für Investoren.|The current economic situation shows encouraging signals for investors.|der;aktuell;Konjunktur;zeigen;ermutigend;Signal;für;Investor
4840.0|spannen|verb|to stretch|Der Schütze begann, den Bogen für den nächsten Schuss zu spannen.|The archer began to stretch the bow for the next shot.|der;Schütze;beginnen;der;Bogen;für;der;nächster;Schuss;zu;spannen
4840.001|spannen|verb|to tighten|Er spannte die Gitarrensaiten behutsam für den perfekten Klang.|He tightened the guitar strings carefully for the perfect sound.|er;spannen;der;Gitarrensaite;behutsam;für;der;perfekt;Klang
4842.0|sprengen|verb|to blast|Die Arbeiter mussten den Fels mit Dynamit sprengen, um weiterzukommen.|The workers had to blast the rock with dynamite to proceed.|der;Arbeiter;mussten;der;Fels;mit;Dynamit;sprengen;um;weiterkommen
4842.001|sprengen|verb|to blow up|Die Polizei musste die ungenutzte Brücke kontrolliert sprengen.|The police had to blow up the unused bridge in a controlled way.|der;Polizei;musste;der;ungenutzt;Brücke;kontrolliert;sprengen
4843.0|tagsüber|adverb|during the day|Der kleine Laden bleibt tagsüber meist leer, doch abends wird er voll.|The little shop is mostly empty during the day, but it fills up in the evening.|der;klein;Laden;bleiben;tagsüber;meist;leer;doch;abends;werden;er;voll
4845.0|der Affe|noun|monkey|Der Affe schwang sich geschickt von Ast zu Ast im Dschungel.|The monkey swung skillfully from branch to branch in the jungle.|der;Affe;schwingen;sich;geschickt;von;Ast;zu;Ast;in;Dschungel
4845.001|der Affe|noun|ape|Der Affe sprang von Ast zu Ast und suchte nach reifen Früchten.|The ape leaped from branch to branch, searching for ripe fruit.|der;Affe;springen;von;Ast;zu;Ast;und;suchen;nach;reif;Früchten
4847.002|die Festlegung|noun|fixing|Die Festlegung des Budgets sicherte die finanzielle Machbarkeit.|The fixing of the budget ensured financial feasibility.|der;Festlegung;der;Budget;sichern;der;finanziell;Machbarkeit
4848.0|das Forum|noun|forum|Im Forum diskutierten Experten über die Zukunft der Mobilität.|In the forum, experts discussed the future of mobility.|in;Forum;diskutieren;Experte;über;der;Zukunft;der;Mobilität
4850.0|das Mitleid|noun|pity|Die traurige Geschichte rief großes Mitleid bei den Zuhörern hervor.|The sad story evoked great pity among the listeners.|der;traurig;Geschichte;hervorrufen;groß;Mitleid;bei;der;Zuhörer;hervor
4853.0|üblicherweise|adverb|usually|Üblicherweise isst sie um 19 Uhr zu Abend, bevor sie Zähne putzt.|Usually, she eats dinner at 7 PM before brushing her teeth.|Üblicherweise;issen;sie;um;19;Uhr;zu;Abend;bevor;sie;Zahn;putzn
4855.0|verstummen|verb|to fall silent|Als der Dirigent den Taktstock hob, verstummte der gesamte Saal.|When the conductor raised the baton, the entire hall fell silent.|als;der;Dirigent;der;Taktstock;heben;verstummen;der;gesamt;Saal
4856.0|visuell|adjective|visual|Das visuelle Design der neuen Ausstellung begeisterte Jung und Alt.|The visual design of the new exhibition delighted young and old.|der;visuell;Design;der;neu;Ausstellung;begeisteren;Jung;und;Alt
4860.001|antreffen|verb|to encounter|Im Nationalpark kann man seltene Tiere in freier Wildbahn antreffen.|In the national park, one can encounter rare animals in the wild.|in;Nationalpark;können;man;selten;Tier;in;frei;Wildbahn;antreffen
4861.001|der Apparat|noun|gadget|Der innovative Apparat begeistert Technikliebhaber aus aller Welt.|The innovative gadget excites tech enthusiasts from all over the world.|der;innovativ;Apparat;begeistern;Technikliebhaber;aus;aller;Welt
4862.002|auslegen|verb|to interpret|Man kann das Gesetz unterschiedlich auslegen, je nach Kontext.|The law can be interpreted differently depending on the context.|man;können;der;Gesetz;unterschiedlich;auslegen;je;nach;Kontext
4863.0|der Betrachter|noun|observer|Der Betrachter blieb vor dem mystischen Bild regungslos stehen.|The observer stood motionless in front of the mystical painting.|der;Betrachter;stehenbleiben;vor;der;mystisch;Bild;regungslos;stehen
4863.001|der Betrachter|noun|viewer|Der Betrachter bewunderte die präzise Linienführung in dem Gemälde.|The viewer admired the precise lines in the painting.|der;Betrachter;bewunderen;der;präzise;Linienführung;in;der;Gemälde
4865.001|nachträglich|adjective|retrospective|Der Künstler erhielt nachträglich die verdiente Anerkennung.|The artist received deserved recognition retrospectively.|der;Künstler;erhalten;nachträglich;der;verdient;Anerkennung
4865.002|nachträglich|adjective|belated|Er schickte ihr nachträglich einen herzlichen Geburtstagsgruß.|He sent her a heartfelt belated birthday greeting.|er;schicken;ihr;nachträglich;ein;herzlich;Geburtstagsgruß
4867.0|die Spekulation|noun|speculation|Die Spekulation um den neuen Firmenchef brodelte in der Presse.|The speculation about the new company CEO simmered in the press.|der;Spekulation;um;der;neu;Firmenchef;brodeln;in;der;Presse
4868.0|spitz|adjective|sharp|Der spitze Bleistift kratzte leise über das trockene Papier.|The sharp pencil scratched softly over the dry paper.|der;spitz;Bleistift;kratzen;leise;über;der;trocken;Papier
4869.0|der Strauß|noun|bouquet|Der Strauß aus roten Rosen zauberte ihr ein Lächeln ins Gesicht.|The bouquet of red roses brought a smile to her face.|der;Strauß;aus;rot;Rose;zaubern;ihr;ein;lächeln;in;Gesicht
4869.001|der Strauß|noun|bunch|Ein Strauß aus Rosen und Lavendel stand auf dem Marmortisch.|A bunch of roses and lavender stood on the marble table.|ein;Strauß;aus;Rose;und;Lavendel;stehen;auf;der;Marmortisch
4869.002|der Strauß|noun|ostrich|Auf der Safari entdeckten wir einen Strauß, der durch die Steppe lief.|On the safari, we spotted an ostrich running through the savannah.|auf;der;Safari;entdecken;wir;ein;Strauß;der;durch;der;Steppe;laufen
4870.0|der Studiengang|noun|course of study|Der Studiengang in Biotechnologie umfasst praktische Forschung.|The course of study in biotechnology includes practical research.|der;Studiengang;in;Biotechnologie;umfassen;praktisch;Forschung
4872.0|die Verteidigung|noun|defense|Die Verteidigung des Schlosses erwies sich als eine heroische Tat.|The defense of the castle proved to be a heroic deed.|der;Verteidigung;der;Schloss;erweisen;sich;als;ein;heroisch;Tat
4874.0|dreizehn|number|thirteen|Die Klasse bestand aus dreizehn aufgeregten Schülerinnen und Schülern.|The class consisted of thirteen excited students.|der;Klasse;bestehen;aus;dreizehn;aufgeregt;Schülerin;und;Schüler
4876.0|das Fieber|noun|fever|Das Fieber des Patienten sank nach der Verabreichung des Medikaments.|The patient's fever dropped after the administration of the medication.|der;Fieber;der;Patient;sinken;nach;der;Verabreichung;der;Medikament
4877.0|gießen|verb|to water|Die Gärtner gossen die Pflanzen vor Sonnenaufgang mit Bedacht.|The gardeners watered the plants thoughtfully before sunrise.|der;Gärtner;gießen;der;Pflanze;vor;Sonnenaufgang;mit;Bedacht
4877.001|gießen|verb|to pour|Die Kellnerin begann den Rotwein vorsichtig in die Gläser zu gießen.|The waitress began to pour the red wine carefully into the glasses.|der;Kellnerin;beginnen;der;Rotwein;vorsichtig;in;der;Gläser;zu;gießen
4879.0|kassieren|verb|to collect|Die Kassiererin kassiert das Geld mit routinierter Freundlichkeit.|The cashier collects the money with routine friendliness.|der;Kassiererin;kassieren;der;Geld;mit;routiniert;Freundlichkeit
4879.001|kassieren|verb|to take the money|Der Verkäufer kassiert freundlich das Kleingeld an der Theke.|The seller politely takes the money at the counter.|der;Verkäufer;kassieren;freundlich;der;Kleingeld;an;der;Theke
4880.0|der Komponist|noun|composer|Der berühmte Komponist schrieb eine sinfonische Hommage an die Natur.|The famous composer wrote a symphonic homage to nature.|der;berühmt;Komponist;schreiben;ein;sinfonisch;Hommage;an;der;Natur
4881.0|die Korrektur|noun|correction|Nach der Korrektur glänzte der Aufsatz mit perfekter Grammatik.|After the correction, the essay shone with perfect grammar.|nach;der;Korrektur;glänzen;der;Aufsatz;mit;perfekt;Grammatik
4882.0|monatlich|adjective|monthly|Die monatliche Ausgabe des Magazins erreichte über zehntausend Leser.|The monthly edition of the magazine reached over ten thousand readers.|der;monatlich;Ausgabe;der;Magazin;erreichen;über;zehntausend;Leser
4884.002|schreiten|verb|to tread|Mutig beginnt der Wanderer, den gefährlichen Grat zu schreiten.|Bravely, the hiker begins to tread along the dangerous ridge.|Mutig;beginnen;der;Wanderer;der;gefährlich;Grat;zu;schreiten
4886.001|thematisieren|verb|to make a subject of discussion|Die Professorin wollte den Klimawandel als Kernproblem thematisieren.|The professor wanted to make climate change the core subject of discussion.|der;Professorin;wollen;der;Klimawandel;als;Kernproblem;thematisieren
4889.0|abdecken|verb|to cover|Die Plane wurde genutzt, um die empfindlichen Waren abzudecken.|The tarp was used to cover the delicate goods.|der;Plane;werden;nutzen;um;der;empfindlich;Ware;abdecken
4890.0|die Altstadt|noun|old town|Die Altstadt erstrahlte im Glanz des abendlichen Lichterfests.|The old town shone in the splendor of the evening lights festival.|der;Altstadt;erstrahlen;in;Glanz;der;abendlich;Lichterfest
4890.001|die Altstadt|noun|historical center|Die Altstadt war mit Kopfsteinpflaster und engen Wegen bezaubernd.|The historical center was charming with cobbled streets and narrow paths.|der;Altstadt;sein;mit;Kopfsteinpflaster;und;eng;Weg;bezaubernd
4891.0|das Denkmal|noun|monument|Das Denkmal auf dem Hügel erinnerte an vergangene Heldenmut.|The monument on the hill commemorated past heroism.|der;Denkmal;auf;der;Hügel;erinnern;an;vergangen;Heldenmut
4892.001|einordnen|verb|to rank|Er konnte die Fundstücke in keine bekannte Kategorie einordnen.|He could not rank the findings into any known category.|er;können;der;Fundstück;in;kein;bekannt;Kategorie;einordnen
4893.0|die Einzelheit|noun|detail|Jede Einzelheit der Skulptur wurde mit größter Sorgfalt gemeißelt.|Every detail of the sculpture was carved with the utmost care.|jeder;Einzelheit;der;Skulptur;werden;mit;groß;Sorgfalt;meißeln
4894.0|frühzeitig|adjective|premature|Der frühzeitige Aufbruch sicherte uns die besten Plätze am Strand.|The premature departure secured us the best spots on the beach.|der;frühzeitig;Aufbruch;sichern;uns;der;gut;Platz;an;Strand
4894.001|frühzeitig|adjective|early|Ein frühzeitiger Frost zerstörte die zarten Blüten der Obstbäume.|An early frost destroyed the delicate blossoms of the fruit trees.|ein;frühzeitig;Frost;zerstören;der;zart;Blüte;der;Obstbaum
4896.0|glühen|verb|to glow|Im Kamin glühen die letzten Holzscheite in tieforangener Farbe.|In the fireplace, the last logs glow a deep orange color.|in;Kamin;glühen;der;letzter;Holzscheite;in;tieforangen;Farbe
4896.001|glühen|verb|to smolder|Nach dem Feuer glühten die Kohlen stundenlang unter der Asche.|After the fire, the coals smoldered under the ash for hours.|nach;der;Feuer;glühen;der;Kohle;stundenlang;unter;der;Asche
4898.0|die Konstante|noun|constant|Die Mathematikerin erklärte die Bedeutung der Konstante in der Formel.|The mathematician explained the meaning of the constant in the formula.|der;Mathematikerin;erklären;der;Bedeutung;der;Konstante;in;der;Formel
4899.0|die Schublade|noun|drawer|Die Schublade klemmte, weil sie mit alten Briefen überfüllt war.|The drawer stuck because it was filled with old letters.|der;Schublade;klemmen;weil;sie;mit;alt;Brief;überfüllt;sein
4901.0|unnötig|adjective|unnecessary|Die unnötig komplizierte Anleitung frustrierte die Monteure schnell.|The unnecessarily complicated instructions quickly frustrated the assemblers.|der;unnötig;kompliziert;Anleitung;frustrieren;der;Monteure;schnell
4902.0|die Verhaltensweise|noun|behavior|Seine merkwürdige Verhaltensweise irritierte die Gäste im Ballsaal.|His strange behavior irritated the guests in the ballroom.|sein;merkwürdig;Verhaltensweise;irritieren;der;Gast;in;Ballsaal
4903.0|die Wachstumsrate|noun|growth rate|Die Wachstumsrate des Biotech-Sektors übertraf alle Prognosen.|The growth rate of the biotech sector exceeded all forecasts.|der;Wachstumsrate;der;Biotech-Sektor;übertreffen;aller;Prognose
4904.0|der Begleiter|noun|attendant|Der Begleiter trug das Gepäck des Gastes in die luxuriöse Suite.|The attendant carried the guest's luggage to the luxurious suite.|der;Begleiter;tragen;der;Gepäck;der;Gast;in;der;luxuriös;Suite
4905.0|einhergehen|verb|to be accompanied|Kalte Wintertage gehen oft mit glitzerndem Schneefall einher.|Cold winter days are often accompanied by sparkling snowfall.|Kalte;Wintertag;einhergehen;oft;mit;glitzernd;Schneefall;einher
4906.0|einholen|verb|to pull in|Das schnelle Boot versuchte, den fliehenden Fischkutter einzuholen.|The fast boat tried to pull in the fleeing fishing boat.|der;schnell;Boot;versuchen;der;fliehend;Fischkutter;einholen
4908.0|funktional|adjective|functional|Die funktional eingerichtete Küche erleichterte das Kochen enorm.|The functional kitchen setup made cooking much easier.|der;funktional;eingerichtet;Küche;erleichtern;der;kochen;enorm
4910.0|die Jungfrau|noun|virgin|Die Legende spricht von einer Jungfrau, die den Drachen täuschte.|The legend speaks of a virgin who deceived the dragon.|der;Legende;sprechen;von;ein;Jungfrau;der;der;Drache;täuschen
4911.0|legal|adjective|legal|Er kämpft für den legalen Zugang zu archäologischen Fundstücken.|He fights for legal access to archaeological artifacts.|er;kämpfen;für;der;legal;Zugang;zu;archäologisch;Fundstück
4912.0|der Pfad|noun|path|Ein schmaler Pfad schlängelt sich entlang des felsigen Flussufers.|A narrow path winds along the rocky riverbank.|ein;schmal;Pfad;schlängeln;sich;entlang;der;felsig;Flussufer
4912.001|der Pfad|noun|trail|Der verschlungene Pfad führte tief in den zauberhaften Wald hinein.|The winding trail led deep into the enchanting forest.|der;verschlungen;Pfad;hineinführen;tief;in;der;zauberhaft;Wald;hinein
4913.0|riskieren|verb|to risk|Beim Überqueren des reißenden Flusses musste er sein Leben riskieren.|Crossing the raging river, he had to risk his life.|bei;Überqueren;der;reißend;Fluss;musste;er;sein;Leben;riskieren
4915.002|die Teilung|noun|partition|Die Teilung des Grundbesitzes führte zu jahrelangen Streitigkeiten.|The partition of the property led to years of disputes.|der;Teilung;der;Grundbesitz;führen;zu;jahrelang;Streitigkeit
4919.0|der Durchbruch|noun|breakthrough|Der neue Wirkstoff brachte den erhofften medizinischen Durchbruch.|The new active ingredient brought the hoped-for medical breakthrough.|der;neu;Wirkstoff;bringen;der;erhofft;medizinisch;Durchbruch
4922.0|die Telefonnummer|noun|phone number|Ihre Telefonnummer war auf dem zerknitterten Zettel kaum lesbar.|Her phone number was barely legible on the crumpled piece of paper.|ihr;Telefonnummer;sein;auf;der;zerknittert;Zettel;kaum;lesbar
4923.0|die Umwandlung|noun|conversion|Die Umwandlung des alten Fabrikgebäudes in Lofts beeindruckte alle.|The conversion of the old factory building into lofts impressed everyone.|der;Umwandlung;der;alt;Fabrikgebäude;in;Loft;beeindrucken;alle
4924.0|die Bekämpfung|noun|combat|Die Bekämpfung der Verschmutzung des Flusses wurde zur Priorität.|The combat against the river's pollution became a priority.|der;Bekämpfung;der;Verschmutzung;der;Fluß;werden;zu;Priorität
4926.0|umrechnen|verb|to convert|Man musste die Währung in Euro umrechnen, bevor sie benutzt wurde.|The currency had to be converted into euros before it was used.|man;musste;der;Währung;in;Euro;umrechnen;bevor;sie;benutzen;werden
4928.0|die Dose|noun|can|Die Dose voller Bonbons fiel klappernd auf den steinigen Boden.|The can full of candies fell clattering onto the rocky ground.|der;Dose;voll;Bonbon;fallen;klappernd;auf;der;steinig;Boden
4928.001|die Dose|noun|tin|Die Dose mit Tomaten fiel laut polternd auf den Küchenboden.|The tin of tomatoes fell clattering loudly onto the kitchen floor.|der;Dose;mit;Tomate;fallen;laut;polternd;auf;der;Küchenboden
4929.0|erwecken|verb|to wake|Seine Rede erweckte den schlummernden Ehrgeiz in der Jugend.|His speech woke the dormant ambition in the youth.|sein;Rede;erwecken;der;schlummernd;Ehrgeiz;in;der;Jugend
4929.001|erwecken|verb|to awaken|Das sanfte Glitzern der Morgensonne konnte neue Hoffnung erwecken.|The gentle glimmer of the morning sun could awaken new hope.|der;sanft;Glitzern;der;Morgensonne;können;neu;Hoffnung;erwecken
4930.0|der Geheimdienst|noun|secret service|Der Geheimdienst sammelte diskret Informationen über die Mission.|The secret service discreetly gathered information about the mission.|der;Geheimdienst;sammeln;diskret;Information;über;der;Mission
4931.002|mustern|verb|to inspect|Der Polizist musterte den Verdächtigen mit durchdringendem Blick.|The policeman inspected the suspect with a piercing look.|der;Polizist;mustern;der;verdächtige;mit;durchdringend;Blick
4932.0|die NATO|noun|NATO|Die NATO plant ein groß angelegtes Militärmanöver im nächsten Monat.|The NATO is planning a large-scale military maneuver next month.|der;NATO;planen;ein;groß;angelegt;Militärmanöver;in;nächster;Monat
4933.0|die Symmetrie|noun|symmetry|Die Symmetrie des Palastes zeugte von der Präzision seiner Baukunst.|The symmetry of the palace reflected the precision of its architecture.|der;Symmetrie;der;Palast;zeugen;von;der;Präzision;sein;Baukunst
4934.0|ungleich|adjective|dissimilar|Die ungleich hohen Türme verliehen der alten Kathedrale ihren Charme.|The dissimilar heights of the towers gave the old cathedral its charm.|der;ungleich;hoch;Türme;verleihen;der;alt;Kathedrale;ihr;Charme
4934.001|ungleich|adjective|unequal|Die Kräfte der beiden Kämpfer waren von Anfang an ungleich verteilt.|The power of the two fighters was unequally distributed from the beginning.|der;Kraft;der;beide;Kämpfer;sein;von;Anfang;an;ungleich;verteilen
4937.0|blättern|verb|to turn|Er begann in dem alten Familienalbum zu blättern und zu schmunzeln.|He began to turn the pages of the old family album and smile.|er;beginnen;in;der;alt;Familienalbum;zu;blättern;und;zu;schmunzeln
4938.0|brav|adjective|well-behaved|Der Hund saß brav neben seinem Besitzer und wartete auf ein Leckerli.|The dog sat well-behaved next to its owner and waited for a treat.|der;Hund;sitzen;brav;neben;sein;Besitzer;und;warten;auf;ein;Leckerli
4938.001|brav|adjective|good|Das brave Kind half seiner Mutter beim Aufräumen des Wohnzimmers.|The good child helped his mother tidy up the living room.|der;brav;Kind;helfen;sein;Mutter;bei;aufräumen;der;Wohnzimmer
4940.0|ergehen|verb|to fare|Wie es dem Auswanderer in der Fremde ergehen würde, blieb ungewiss.|How the emigrant would fare in a foreign land remained uncertain.|wie;es;der;Auswanderer;in;der;Fremde;ergehen;werden;bleiben;ungewiss
4941.0|der Gesang|noun|singing|Der Gesang der Vögel harmonierte mit dem leisen Rauschen des Baches.|The singing of the birds harmonized with the gentle babbling of the brook.|der;Gesang;der;Vogel;harmonieren;mit;der;leise;Rauschen;der;Bach
4941.001|der Gesang|noun|vocals|Der Gesang der Opernsängerin füllte den Saal mit mächtiger Emotion.|The vocals of the opera singer filled the hall with powerful emotion.|der;Gesang;der;Opernsängerin;füllen;der;Saal;mit;mächtig;Emotion
4942.001|das Hilfsmittel|noun|aid|Das Hilfsmittel erleichterte die Bergung der vergrabenen Relikte.|The aid facilitated the recovery of the buried relics.|der;Hilfsmittel;erleichtern;der;Bergung;der;vergraben;Relikt
