|word_de|part_of_speech|word_en|sentence_de|sentence_en|sentence_lemmatized_de
3543.0|die Vorsicht|noun|caution|Mit größter Vorsicht trug er das wertvolle Porzellan zum Tisch.|With great caution, he carried the valuable porcelain to the table.|mit;größt;Vorsicht;tragen;er;der;wertvoll;Porzellan;zu;Tisch
3544.0|die Auskunft|noun|information|Die Auskunft über die Zugverbindungen war äußerst hilfreich.|The information about the train connections was extremely helpful.|der;Auskunft;über;der;Zugverbindung;sein;äußerst;hilfreich
3545.0|der Bezirk|noun|district|Im Bezirk blühten die kleinen, farbenfrohen Blumenbeete auf.|In the district, small, colorful flower beds blossomed.|in;Bezirk;aufblühen;der;klein;farbenfroh;Blumenbeet;auf
3546.0|der Bogen|noun|bow|Der Jäger spannte den Bogen und zielte auf das bewegliche Ziel.|The hunter drew the bow and aimed at the moving target.|der;Jäger;spannen;der;Bogen;und;zielen;auf;der;beweglich;Ziel
3546.001|der Bogen|noun|arc|Der Bogen der historischen Brücke überspannt den wilden Fluss.|The arc of the historic bridge spans the wild river.|der;Bogen;der;historisch;Brücke;überspannen;der;wild;Fluss
3546.002|der Bogen|noun|sheet|Bitte reichen Sie den ausgefüllten Bogen bis Montag bei uns ein.|Please submit the completed sheet to us by Monday.|Bitte;einreichen;sie;der;ausgefüllt;Bogen;bis;Montag;bei;uns;ein
3547.0|die Entdeckung|noun|discovery|Die Entdeckung eines unterirdischen Flusses verblüffte die Forscher.|The discovery of an underground river astounded researchers.|der;Entdeckung;ein;unterirdisch;Fluß;verblüffen;der;Forscher
3548.0|die Ferien (pl)|noun|school break|In den Ferien erkundeten sie die versteckten Pfade der Alpen.|During the school break, they explored the hidden trails of the Alps.|in;der;Ferien;erkundeen;sie;der;versteckt;Pfad;der;Alpen
3548.001|die Ferien (pl)|noun|vacation|Die Ferien an der Nordseeküste waren erfrischend und voller Abenteuer.|The vacation at the North Sea coast was refreshing and full of adventure.|der;Ferien;an;der;Nordseeküste;sein;erfrischend;und;voll;Abenteuer
3549.0|der General|noun|general|Der General inspizierte aufmerksam die neu stationierten Truppen.|The general inspected the newly stationed troops attentively.|der;General;inspizieren;aufmerksam;der;neu;stationiert;Truppe
3550.0|die Messe|noun|(trade) fair|Die internationale Messe in Frankfurt zog Tausende von Besuchern an.|The international trade fair in Frankfurt attracted thousands of visitors.|der;international;Messe;in;Frankfurt;anziehen;Tausend;von;Besucher;an
3550.001|die Messe|noun|mass|Die feierliche Messe zog Gläubige aus allen Orten des Umlands an.|The solemn mass attracted believers from all surrounding areas.|der;feierlich;Messe;anziehen;Gläubige;aus;aller;Ort;der;Umland;an
3551.0|scheiden|verb|to separate|Der Richter musste das Eigentum zwischen den beiden Parteien scheiden.|The judge had to separate the property between the two parties.|der;Richter;musste;der;Eigentum;zwischen;der;beide;Partei;scheiden
3551.001|scheiden|verb|to divorce|Nach langen Streitigkeiten entschieden sie sich, ihre Ehe zu scheiden.|After long arguments, they decided to divorce their marriage.|nach;lang;Streitigkeit;entscheiden;sie;sich;ihr;Ehe;zu;scheiden
3552.0|schlucken|verb|to swallow|Die dicke Pille musste er mit einem Glas Wasser hinunter schlucken.|He had to swallow the large pill with a glass of water.|der;dick;Pille;musste;er;mit;ein;Glas;Wasser;hinunter;schlucken
3553.0|südlich|adjective|southern|Die Plantage liegt südlich des Flusses in fruchtbarem Boden.|The plantation is located south of the river in fertile soil.|der;Plantage;liegen;südlich;der;Fluss;in;fruchtbar;Boden
3554.0|zurücklegen|verb|to put back|Nach dem Lesen legte er das alte Buch vorsichtig ins Regal zurück.|After reading, he carefully put the old book back on the shelf.|nach;der;Lesen;zurücklegen;er;der;alt;Buch;vorsichtig;in;Regal;zurück
3554.001|zurücklegen|verb|to put aside|Er konnte genug Geld für die geplante Weltreise zurücklegen.|He was able to put aside enough money for the planned world trip.|er;können;genug;Geld;für;der;geplant;Weltreise;zurücklegen
3554.002|zurücklegen|verb|to cover (distance)|Die Radfahrer konnten am Wochenende 120 Kilometer zurücklegen.|The cyclists were able to cover 120 kilometers over the weekend.|der;Radfahrer;können;an;Wochenende;120;Kilometer;zurücklegen
3555.0|anordnen|verb|to order|Der Kommandeur musste eine sofortige Evakuierung des Gebiets anordnen.|The commander had to order an immediate evacuation of the area.|der;Kommandeur;musste;ein;sofortig;Evakuierung;der;Gebiet;anordnen
3555.001|anordnen|verb|to arrange|Die Managerin musste die neuen Arbeitsplätze sinnvoll anordnen.|The manager had to arrange the new workspaces sensibly.|der;Managerin;musste;der;neu;Arbeitsplatz;sinnvoll;anordnen
3556.0|beibringen|verb|to teach|Er wollte den Kindern Geduld und Respekt durch sein Tun beibringen.|He wanted to teach the children patience and respect through his actions.|er;wollen;der;Kind;Geduld;und;Respekt;durch;sein;Tun;beibringen
3557.0|bevorstehen|verb|to lie ahead|Eine anstrengende Woche voller Deadlines scheint bevorzustehen.|A tiring week full of deadlines seems to lie ahead.|ein;anstrengend;Woche;voll;Deadline;scheinen;bevorstehen
3557.001|bevorstehen|verb|to be imminent|Der Start der neuen Expedition scheint nun unmittelbar bevorzustehen.|The start of the new expedition now seems to be imminent.|der;Start;der;neu;Expedition;scheinen;nun;unmittelbar;bevorstehen
3558.0|der Chemiker|noun|chemist|Der Chemiker analysierte präzise die Reaktion unter dem Mikroskop.|The chemist precisely analyzed the reaction under the microscope.|der;Chemiker;analysieren;präzise;der;Reaktion;unter;der;Mikroskop
3559.0|die Erscheinung|noun|phenomenon|Die Erscheinung der Nordlichter ist ein faszinierendes Spektakel.|The phenomenon of the northern lights is a fascinating spectacle.|der;Erscheinung;der;Nordlicht;sein;ein;faszinierend;Spektakel
3559.001|die Erscheinung|noun|appearance|Die Erscheinung des Kometen ist ein seltenes Himmelsereignis.|The appearance of the comet is a rare celestial event.|der;Erscheinung;der;Komet;sein;ein;selten;Himmelsereignis
3560.0|herunter|adverb|down|Der alte Fahrstuhl fährt laut quietschend in den Keller herunter.|The old elevator squeaks loudly as it goes down to the basement.|der;alt;Fahrstuhl;herunterfahren;laut;quietschend;in;der;Keller;herunter
3561.0|hinterher|adverb|after|Hinterher räumten sie den Platz auf, als niemand mehr da war.|Afterward, they cleaned up the area when no one was around.|hinterher;aufräumen;sie;der;Platz;auf;als;niemand;mehr;da;sein
3561.001|hinterher|adverb|afterwards|Die Gäste trafen sich hinterher noch auf einen Drink im Atrium.|The guests met for a drink in the atrium afterwards.|der;Gast;treffen;sich;hinterher;noch;auf;ein;Drink;in;Atrium
3562.0|kostenlos|adjective|free (of charge)|Die Teilnahme an dem Workshop ist völlig kostenlos und unkompliziert.|Participation in the workshop is completely free of charge and straightforward.|der;Teilnahme;an;der;Workshop;sein;völlig;kostenlos;und;unkompliziert
3563.0|die Maus|noun|mouse|Die kleine Maus huschte flink zwischen den Kisten im Keller umher.|The small mouse scurried nimbly between the boxes in the cellar.|der;klein;Maus;umherhuschen;flink;zwischen;der;Kiste;in;Keller;umher
3564.0|die Unabhängigkeit|noun|independence|Die Unabhängigkeit der Justiz garantiert faire Verhandlungen.|The independence of the judiciary guarantees fair trials.|der;Unabhängigkeit;der;Justiz;garantieren;fair;Verhandlung
3565.0|die Vene|noun|vein|Die Vene am Handgelenk schwoll nach dem intensiven Training an.|The vein on the wrist swelled after the intense workout.|der;Vene;an;Handgelenk;anschwoll;nach;der;intensiv;Training;an
3566.0|der Bestand|noun|continuation|Der Bestand der Tierart wird durch Schutzprogramme gesichert.|The continuation of the species is ensured through conservation programs.|der;Bestand;der;Tierart;werden;durch;Schutzprogramm;sichern
3566.001|der Bestand|noun|stock|Der Bestand an frischen Lebensmitteln wurde wöchentlich aufgefüllt.|The stock of fresh food was replenished weekly.|der;Bestand;an;frisch;Lebensmittel;werden;wöchentlich;auffüllen
3566.002|der Bestand|noun|supply|Der Bestand an Lebensmitteln in der Speisekammer war bald erschöpft.|The supply of food in the pantry was soon exhausted.|der;Bestand;an;Lebensmittel;in;der;Speisekammer;sein;bald;erschöpfen
3567.0|einzigartig|adjective|unique|Die Aussicht vom Berggipfel war atemberaubend und einzigartig.|The view from the mountaintop was breathtaking and unique.|der;Aussicht;von;Berggipfel;sein;atemberaubend;und;einzigartig
3568.0|die Kohle|noun|coal|Die Kohle wurde über Jahrzehnte aus den tiefen Minen gefördert.|The coal was mined from the deep mines for decades.|der;Kohle;werden;über;Jahrzehnt;aus;der;tief;Mine;fördern
3569.0|reell|adjective|real|Die reelle Chance auf Erfolg motivierte das Team zu Höchstleistungen.|The real chance of success motivated the team to achieve peak performance.|der;reell;Chance;auf;Erfolg;motivieren;der;Team;zu;Höchstleistung
3570.0|reiten|verb|to ride|Im Morgengrauen reiten sie durch die unberührte Wildnis der Steppe.|At dawn, they ride through the untouched wilderness of the steppe.|in;Morgengrauen;reiten;sie;durch;der;unberührt;Wildnis;der;Steppe
3571.0|das Smartphone|noun|smartphone|Das Smartphone fiel bei der Wanderung aus der Jackentasche ins Gras.|The smartphone fell out of the jacket pocket into the grass during the hike.|der;Smartphone;fallen;bei;der;Wanderung;aus;der;Jackentasche;in;Gras
3572.0|die Werkstatt|noun|workshop|In der Werkstatt entstand ein kunstvoll gefertigtes Möbelstück.|In the workshop, an artistically crafted piece of furniture was created.|in;der;Werkstatt;entstehen;ein;kunstvoll;gefertigt;Möbelstück
3572.001|die Werkstatt|noun|garage|In der Werkstatt wurden die Bremsen des alten Wagens erneuert.|In the garage, the brakes of the old car were renewed.|in;der;Werkstatt;werden;der;Bremse;der;alt;Wagen;erneuern
3573.0|die Kälte|noun|cold|Die beißende Kälte am frühen Morgen ließ die Fenster gefrieren.|The biting cold in the early morning made the windows freeze.|der;beißend;Kälte;an;früh;Morgen;lassen;der;Fenster;gefrieren
3574.0|das Kloster|noun|monastery|Das alte Kloster auf dem Hügel war ein ruhiger Ort der Besinnung.|The old monastery on the hill was a peaceful place of reflection.|der;alt;Kloster;auf;der;Hügel;sein;ein;ruhig;Ort;der;Besinnung
3574.001|das Kloster|noun|convent|Das mittelalterliche Kloster liegt still in einer grünen Senke.|The medieval convent lies quietly in a green hollow.|der;mittelalterlich;Kloster;liegen;still;in;ein;grün;Senke
3575.0|die Laune|noun|mood|Die sonnigen Tage hoben schnell die gedrückte Laune der Gäste.|The sunny days quickly lifted the guests' gloomy mood.|der;sonnig;Tag;heben;schnell;der;gedrückt;Laune;der;Gast
3576.0|nachfragen|verb|to ask (sb)|Die Kunden mussten erneut nachfragen, ob der Artikel lieferbar ist.|The customers had to ask again if the item was available.|der;Kunde;mussten;erneut;nachfragen;ob;der;Artikel;lieferbar;sein
3576.001|nachfragen|verb|to inquire|Beim Empfang musste sie nachfragen, wo der Konferenzsaal ist.|At the reception, she had to inquire where the conference room was.|bei;Empfang;musste;sie;nachfragen;wo;der;Konferenzsaal;sein
3577.0|die Toilette|noun|toilet|Im Café wurden die Schlüssel zur Toilette am Tresen aufbewahrt.|In the café, the keys to the toilet were kept at the counter.|in;Café;werden;der;Schlüssel;zu;Toilette;an;Tresen;aufbewahren
3578.0|das Unglück|noun|misfortune|Das Unglück ereignete sich in einer stürmischen Winternacht.|The misfortune happened on a stormy winter night.|der;Unglück;ereignen;sich;in;ein;stürmisch;Winternacht
3578.001|das Unglück|noun|disaster|Das Unglück ereignete sich mitten im Zeitraum der großen Festtage.|The disaster occurred right in the period of the grand celebrations.|der;Unglück;ereignen;sich;mitten;in;Zeitraum;der;groß;Festtag
3579.0|verlegen|verb|to misplace|Wer hat schon wieder die Autoschlüssel verlegt? fragte sie genervt.|Who misplaced the car keys again? she asked annoyed.|wer;haben;schon;wieder;der;Autoschlüssel;verlegen;fragen;sie;genervt
3579.001|verlegen|verb|to postpone|Wegen des Sturms mussten sie das Konzert in der City verlegen.|Due to the storm, they had to postpone the concert in the city center.|wegen;der;Sturm;mussten;sie;der;Konzert;in;der;City;verlegen
3580.0|die Eröffnung|noun|opening|Die Eröffnung des neuen Museums war ein gesellschaftliches Ereignis.|The opening of the new museum was a social event.|der;Eröffnung;der;neu;Museum;sein;ein;gesellschaftlich;Ereignis
3581.0|die Fragestellung|noun|problem|Die komplexe Fragestellung forderte detaillierte Forschungsarbeit.|The complex problem required detailed research work.|der;komplex;Fragestellung;fordern;detailliert;Forschungsarbeit
3581.001|die Fragestellung|noun|question|Die Fragestellung im Essay war klar und prägnant formuliert.|The question in the essay was clearly and concisely formulated.|der;Fragestellung;in;Essay;sein;klar;und;prägnant;formulieren
3582.0|der Grieche|noun|Greek|Der Grieche am Marktplatz verkaufte frische Oliven und Wein.|The Greek at the marketplace sold fresh olives and wine.|der;Grieche;an;Marktplatz;verkaufen;frisch;Olive;und;Wein
3583.0|industriell|adjective|industrial|Die industriellen Erweiterungen prägen das Stadtbild massiv.|The industrial expansions shape the cityscape massively.|der;industriell;Erweiterung;prägen;der;Stadtbild;massiv
3584.0|konfrontieren|verb|to confront|Der Herausforderer musste sich seinem stärksten Gegner konfrontieren.|The challenger had to confront his strongest opponent.|der;Herausforderer;musste;sich;sein;stärksten;Gegner;konfrontieren
3585.0|der Sex|noun|sex|Im Film wurde der Sex sehr subtil und kunstvoll dargestellt.|In the movie, sex was portrayed very subtly and artistically.|in;Film;werden;der;Sex;sehr;subtil;und;kunstvoll;darstellen
3586.0|wovon|pronoun|from what|Wovon träumte die Dichterin, als sie dieses Gedicht schrieb?|From what did the poet dream when she wrote this poem?|wovon;träumen;der;Dichterin;als;sie;dieser;Gedicht;schreiben
3586.001|wovon|pronoun|about what|Wovon handelt wohl dieser seltsame Roman mit dem verwirrenden Titel?|About what might this strange novel with the confusing title be?|wovon;handeln;wohl;dieser;seltsam;Roman;mit;der;verwirrend;Titel
3587.0|absurd|adjective|absurd|Die absurde Behauptung sorgte im Raum für erstaunte Gesichter.|The absurd claim caused astonished faces in the room.|der;absurd;Behauptung;sorgen;in;Raum;für;erstaunt;Gesicht
3588.0|die Miete|noun|rent|Die hohe Miete zwingt viele, in kleinere Wohnungen umzuziehen.|The high rent forces many to move into smaller apartments.|der;hoch;Miete;zwingen;vieler;in;klein;Wohnung;umziehen
3589.0|angehören|verb|to belong|Die Musiker gehören einem bekannten internationalen Ensemble an.|The musicians belong to a well-known international ensemble.|der;Musiker;angehören;ein;bekannt;international;Ensemble;an
3590.0|der Apfel|noun|apple|Ein glänzend roter Apfel fiel aus der Baumkrone direkt in den Korb.|A shiny red apple fell from the treetop straight into the basket.|ein;glänzend;rot;Apfel;fallen;aus;der;Baumkrone;direkt;in;der;Korb
3591.0|autonom|adjective|autonomous|Der autonome Roboter navigiert sicher durch das komplexe Gelände.|The autonomous robot navigates safely through the complex terrain.|der;autonom;Roboter;navigieren;sicher;durch;der;komplex;Gelände
3592.0|blond|adjective|blond|Die junge Frau mit den langen blonden Haaren betrat den Saal.|The young woman with long blond hair entered the hall.|der;jung;Frau;mit;der;lang;blond;Haar;betrat;der;Saal
3593.0|anstrengend|adjective|exhausting|Die Wanderung war lang, steil und anstrengend, aber lohnend.|The hike was long, steep, and exhausting, but rewarding.|der;Wanderung;sein;lang;steil;und;anstrengend;aber;lohnend
3594.0|der Bär|noun|bear|Der Bär zertrat mit massiven Pfoten die herabgefallenen Beeren.|The bear crushed the fallen berries with massive paws.|der;Bär;zertrat;mit;massiv;Pfote;der;herabgefallen;Beere
3595.0|hinzu|adverb|in addition|Zu den bisherigen Aufgaben kamen noch weitere Herausforderungen hinzu.|In addition to the previous tasks, further challenges arose.|zu;der;bisherig;Aufgabe;hinzukommen;noch;weit;Herausforderung;hinzu
3596.0|lateinisch|adjective|Latin|Die lateinische Inschrift auf dem Denkmal beeindruckt alle Besucher.|The Latin inscription on the monument impresses all visitors.|der;lateinisch;Inschrift;auf;der;Denkmal;beeindrucken;aller;Besucher
3597.0|das Menschenrecht|noun|human right|Das Menschenrecht auf Bildung darf niemandem verwehrt werden.|The human right to education must not be denied to anyone.|der;Menschenrecht;auf;Bildung;dürfen;niemand;verwehren;werden
3598.0|mühsam|adjective|strenuous|Der mühsame Aufstieg auf den Gipfel war jede Anstrengung wert.|The strenuous climb to the summit was worth every effort.|der;mühsam;Aufstieg;auf;der;Gipfel;sein;jeder;Anstrengung;wert
3598.001|mühsam|adjective|laborious|Der Aufstieg zum Gipfel war äußerst mühsam und kräfteraubend.|The climb to the summit was extremely laborious and exhausting.|der;Aufstieg;zu;Gipfel;sein;äußerst;mühsam;und;kräfteraubend
3599.0|präzise|adjective|precise|In der Operation führte der Chirurg die Schnitte äußerst präzise aus.|During the operation, the surgeon made the cuts extremely precise.|in;der;Operation;ausführen;der;Chirurg;der;Schnitt;äußerst;präzise;aus
3600.0|der Wahnsinn|noun|madness|Die Achterbahnfahrt war reiner Wahnsinn, ein Adrenalinkick pur!|The roller coaster ride was pure madness, a real adrenaline rush!|der;Achterbahnfahrt;sein;rein;Wahnsinn;ein;Adrenalinkick;pur
3600.001|der Wahnsinn|noun|insanity|Der plötzliche Schneesturm mitten im Frühling war reiner Wahnsinn.|The sudden snowstorm in the middle of spring was pure insanity.|der;plötzlich;Schneesturm;mitten;in;Frühling;sein;rein;Wahnsinn
3600.002|der Wahnsinn|noun|lunacy|Der Wahnsinn der Verfolgungsjagd endete in einer Katastrophe.|The lunacy of the chase ended in a catastrophe.|der;Wahnsinn;der;Verfolgungsjagd;enden;in;ein;Katastrophe
3601.0|der Anruf|noun|call|Der plötzliche Anruf aus dem Krankenhaus ließ sie besorgt aufhorchen.|The sudden call from the hospital made her listen up with concern.|der;plötzlich;Anruf;aus;der;Krankenhaus;lassen;sie;besorgt;aufhorchen
3602.0|feststehen|verb|to be certain|Es steht fest, dass die Abschlussprüfung im Juni stattfindet.|It is certain that the final exam will take place in June.|es;feststehen;fest;dass;der;Abschlussprüfung;in;Juni;stattfinden
3602.001|feststehen|verb|to fixed|Der Termin für die Konferenz steht seit Monaten unverrückbar fest.|The date for the conference has been fixed for months.|der;Termin;für;der;Konferenz;feststehen;seit;Monat;unverrückbar;fest
3602.002|feststehen|verb|to firm|Es muss feststehen, welche Schritte wir als Nächstes unternehmen.|It must be firm which steps we take next.|es;muss;feststehen;welcher;Schritt;wir;als;Nächstes;unternehmen
3603.0|der Sieger|noun|winner|Der Sieger hob den goldenen Pokal mit einer siegessicheren Miene.|The winner raised the golden trophy with a triumphant expression.|der;Sieger;heben;der;golden;Pokal;mit;ein;siegessicher;Miene
3604.0|die Unterkunft|noun|accommodation|Wir fanden eine gemütliche Unterkunft mitten im Schwarzwald.|We found cozy accommodation in the middle of the Black Forest.|wir;finden;ein;gemütlich;Unterkunft;mitten;in;Schwarzwald
3605.0|die Verknüpfung|noun|combination|Die Verknüpfung von Wissenschaft und Kunst brachte neue Ideen hervor.|The combination of science and art brought forth new ideas.|der;Verknüpfung;von;Wissenschaft;und;Kunst;hervorbringen;neu;Idee;hervor
3605.001|die Verknüpfung|noun|link|Die Verknüpfung der Datenbanken beschleunigt die Analysen erheblich.|The link between the databases significantly speeds up the analyses.|der;Verknüpfung;der;Datenbank;beschleunigen;der;Analyse;erheblich
3606.0|anfühlen|verb|to feel|Die alten Pergamentblätter fühlen sich spröde und zerbrechlich an.|The old parchment sheets feel brittle and fragile.|der;alt;Pergamentblatt;anfühlen;sich;spröde;und;zerbrechlich;an
3607.0|düster|adjective|gloomy|Die düsteren Wolken zogen bedrohlich über das verlassene Gutshaus.|The gloomy clouds moved threateningly over the abandoned manor house.|der;düster;Wolke;ziehen;bedrohlich;über;der;verlassen;Gutshaus
3608.0|freisetzen|verb|to release|Der Sturm konnte ungeheure Kräfte aus den Wolken freisetzen.|The storm could release enormous forces from the clouds.|der;Sturm;können;ungeheuer;Kraft;aus;der;Wolke;freisetzen
3609.0|der Kompromiss|noun|compromise|Der hart erarbeitete Kompromiss schien beiden Seiten zu dienen.|The hard-won compromise seemed to serve both sides.|der;hart;erarbeitet;Kompromiss;scheinen;beide;Seite;zu;dienen
3610.0|der Maßstab|noun|scale|Dieser Globus im Maßstab 1:100.000 zeigt erstaunliche Details.|This globe at a scale of 1:100,000 shows astonishing details.|dieser;Globus;in;Maßstab;1:100.000;zeigen;erstaunlich;Detail
3610.001|der Maßstab|noun|yardstick|Dieser architektonische Entwurf setzt neue Maßstäbe im Städtebau.|This architectural design sets a new yardstick in urban planning.|dieser;architektonisch;Entwurf;setzen;neu;Maßstab;in;Städtebau
3610.002|der Maßstab|noun|standard|Das Labor arbeitet nach dem höchsten Maßstab für Genauigkeit.|The laboratory operates according to the highest standard of precision.|der;Labor;arbeiten;nach;der;hoch;Maßstab;für;Genauigkeit
3611.0|skizzieren|verb|to outline|Er begann, die groben Umrisse des neuen Designs zu skizzieren.|He began to outline the rough contours of the new design.|er;beginnen;der;grob;Umrisse;der;neu;Design;zu;skizzieren
3611.001|skizzieren|verb|to sketch|Die Künstlerin skizzierte schnell die Silhouette der alten Stadtmauer.|The artist quickly sketched the silhouette of the old city wall.|der;Künstlerin;skizzieren;schnell;der;Silhouette;der;alt;Stadtmauer
3612.0|starr|adjective|stiff|Sein starrer Blick haftete an dem unvergesslichen Bild vor ihm.|His stiff gaze stayed fixed on the unforgettable picture before him.|sein;starr;Blick;hafteen;an;der;unvergesslich;Bild;vor;ihm
3612.001|starr|adjective|rigid|Die starr gefrorenen Zweige knackten unter dem schweren Eis.|The rigidly frozen branches cracked under the heavy ice.|der;starr;gefroren;Zweig;knacken;unter;der;schwer;Eis
3612.002|starr|adjective|paralyzed|Mit starr vor Schreck geweiteten Augen blickte sie auf die Szene.|Paralyzed with shock, she stared at the scene with widened eyes.|mit;starr;vor;Schreck;geweitet;Auge;blicken;sie;auf;der;Szene
3613.0|der Vorhang|noun|curtain|Langsam öffnete sich der schwere Vorhang und das Drama begann.|Slowly, the heavy curtain opened, and the drama began.|Langsam;öffnen;sich;der;schwer;Vorhang;und;der;Drama;beginnen
3614.0|die Währung|noun|currency|Die neue Währung brachte Stabilität in die angeschlagene Wirtschaft.|The new currency brought stability to the struggling economy.|der;neu;Währung;bringen;Stabilität;in;der;angeschlagen;Wirtschaft
3615.0|die Wüste|noun|desert|Die Karawane wanderte tagelang durch die heiße, endlose Wüste.|The caravan wandered for days through the hot, endless desert.|der;Karawane;wandern;tagelang;durch;der;heiß;endlos;Wüste
3616.0|berufen|verb|to appoint|Das Komitee berief einen neuen Vorsitzenden für die Aufgabe.|The committee appointed a new chairman for the task.|der;Komitee;berufen;ein;neu;vorsitzend;für;der;Aufgabe
3617.0|eingreifen|verb|to intervene|Die Feuerwehr musste schnell bei dem Brand im Altbau eingreifen.|The fire brigade had to intervene quickly in the old building fire.|der;Feuerwehr;musste;schnell;bei;der;Brand;in;Altbau;eingreifen
3618.0|die Tasse|noun|cup|Die Tasse mit heißem Tee duftete nach frischer Minze und Zimt.|The cup of hot tea smelled of fresh mint and cinnamon.|der;Tasse;mit;heiß;Tee;duften;nach;frisch;Minze;und;Zimt
3619.0|unterstellen|verb|to put in charge|Der Leiter wollte den Praktikanten einem Betreuer unterstellen.|The manager wanted to put the intern in charge of a supervisor.|der;Leiter;wollen;der;Praktikant;ein;Betreuer;unterstellen
3619.001|unterstellen|verb|to imply|Mit deinem Vorwurf willst du mir Unaufrichtigkeit unterstellen.|With your accusation, you aim to imply dishonesty on my part.|mit;dein;Vorwurf;willst;du;mir;Unaufrichtigkeit;unterstellen
3619.002|unterstellen|verb|to store|Er wollte die alten Möbel in der Garage sicher unterstellen.|He wanted to store the old furniture safely in the garage.|er;wollen;der;alt;Möbel;in;der;Garage;sicher;unterstellen
3620.0|vorbeigehen|verb|to go past|Beim Vorbeigehen an der alten Mühle hörte man das Knistern des Baches.|When going past the old mill, one could hear the creek's crackle.|bei;vorbeigehen;an;der;alt;Mühle;hören;man;der;Knistern;der;Bach
3620.001|vorbeigehen|verb|to pass|Täglich gehen Hunderte Menschen an dieser historischen Kirche vorbei.|Every day, hundreds of people pass by this historic church.|täglich;vorbeigehen;Hundert;Mensch;an;dieser;historisch;Kirche;vorbei
3621.0|die Flamme|noun|flame|Die Flammen des Lagerfeuers erhellten die sternenklare Nacht.|The flames of the campfire illuminated the starry night.|der;Flamme;der;Lagerfeuer;erhellen;der;sternenklar;Nacht
3622.0|der Frühling|noun|spring|Der Frühling brachte blühende Kirschbäume und wärmere, sonnige Tage.|Spring brought blooming cherry trees and warmer, sunnier days.|der;Frühling;bringen;blühend;Kirschbaum;und;wärm;sonnig;Tag
3623.0|langjährig|adjective|long-standing|Die langjährige Partnerschaft führte zu stabilen Geschäftsbeziehungen.|The long-standing partnership led to stable business relationships.|der;langjährig;Partnerschaft;führen;zu;stabil;Geschäftsbeziehung
3624.0|das Maximum|noun|maximum|Das Maximum an Teilnehmerzahlen war bei der Veranstaltung erreicht.|The maximum number of participants was reached at the event.|der;Maximum;an;Teilnehmerzahl;sein;bei;der;Veranstaltung;erreichen
3625.0|das Militär|noun|military|Das Militär plante eine umfangreiche Übung im winterlichen Gelände.|The military planned an extensive drill in the winter terrain.|der;Militär;planen;ein;umfangreich;Übung;in;winterlich;Gelände
3626.0|oftmals|adverb|frequently|Oftmals tauchten am Seeufer Reiher auf, um dort nach Fischen zu jagen.|Frequently, herons appeared at the lake shore to hunt for fish.|oftmals;auftauchen;an;Seeufer;Reiher;auf;um;dort;nach;Fisch;zu;jagen
3627.0|der Papst|noun|pope|Der Papst sprach eine tiefgründige Botschaft während der Predigt aus.|The pope delivered a profound message during the sermon.|der;Papst;aussprechen;ein;tiefgründig;Botschaft;während;der;Predigt;aus
3628.0|der Profi|noun|pro|Der Profi erklärte mit Geduld die kniffligen Spielzüge im Schach.|The pro patiently explained the tricky chess moves.|der;Profi;erklären;mit;Geduld;der;knifflig;Spielzug;in;Schach
3628.001|der Profi|noun|professional|Der Profi demonstrierte beeindruckend eine Tauchtechnik im Schwimmbad.|The professional impressively demonstrated a diving technique in the pool.|der;Profi;demonstrieren;beeindruckend;ein;Tauchtechnik;in;Schwimmbad
3629.0|die Aufregung|noun|excitement|Die Aufregung vor der Theaterpremiere war förmlich greifbar.|The excitement before the theater premiere was almost tangible.|der;Aufregung;vor;der;Theaterpremiere;sein;förmlich;greifbar
3630.0|aufsagen|verb|to recite|Das Kind sagte vor der Klasse ein Gedicht perfekt auswendig auf.|The child recited a poem perfectly by heart in front of the class.|der;Kind;aufsagen;vor;der;Klasse;ein;Gedicht;perfekt;auswendig;auf
3630.001|aufsagen|verb|to refuse to serve|Der Kellner sagte dem nervigen Gast plötzlich den Service auf.|The waiter suddenly refused to serve the annoying guest.|der;Kellner;aufsagen;der;nervig;Gast;plötzlich;der;Service;auf
3631.0|bergen|verb|to rescue|Die Bergwacht konnte den verletzten Kletterer aus der Wand bergen.|The mountain rescue team was able to rescue the injured climber from the wall.|der;Bergwacht;können;der;verletzt;Kletterer;aus;der;Wand;bergen
3631.001|bergen|verb|to hide|In der Höhle bergen sich gut erhaltene prähistorische Malereien.|Well-preserved prehistoric paintings hide in the cave.|in;der;Höhle;bergen;sich;gut;erhalten;prähistorisch;Malerei
3632.0|erwachen|verb|to wake up|Sie konnte rechtzeitig erwachen, bevor der Wecker klingelte.|She managed to wake up just in time before the alarm rang.|sie;können;rechtzeitig;erwachen;bevor;der;Wecker;klingeln
3633.0|der Nebel|noun|fog|Der Nebel legte sich wie ein dichter Schleier über die Felder.|The fog settled like a thick veil over the fields.|der;Nebel;legen;sich;wie;ein;dicht;Schleier;über;der;Feld
3634.0|der Terroranschlag|noun|terrorist attack|Die Ermittler klärten den brutalen Terroranschlag in Berlin auf.|The investigators clarified the brutal terrorist attack in Berlin.|der;Ermittler;aufklärn;der;brutal;Terroranschlag;in;Berlin;auf
