|word_de|part_of_speech|word_en|sentence_de|sentence_en|sentence_lemmatized_de
4419.0|unauffällig|adjective|inconspicuous|Der Detective trug unauffällige Kleidung, um nicht aufzufallen.|The detective wore inconspicuous clothing to avoid drawing attention.|der;Detective;tragen;unauffällig;Kleidung;um;nicht;auffallen
4420.0|der Zwerg|noun|dwarf|Der Zwerg im Märchen hatte eine besondere Fähigkeit, die ihn einzigartig machte.|The dwarf in the fairy tale had a special ability that made him unique.|der;Zwerg;in;Märchen;haben;ein;besonderer;Fähigkeit;der;ihn;einzigartig;machen
4421.0|die Anmerkung|noun|note|Die Anmerkung im Vertrag klärte viele unbeantwortete Fragen.|The note in the contract clarified many unanswered questions.|der;Anmerkung;in;Vertrag;klären;vieler;unbeantwortet;Frage
4421.001|die Anmerkung|noun|comment|Ihre Anmerkung zur Diskussion war äußerst hilfreich und prägnant.|Her comment on the discussion was extremely helpful and concise.|ihr;Anmerkung;zu;Diskussion;sein;äußerst;hilfreich;und;prägnant
4422.0|der Anreiz|noun|incentive|Der Anreiz für gute Leistungen motiviert die Mitarbeiter zur Höchstform.|The incentive for good performance motivates employees to excel.|der;Anreiz;für;gut;Leistung;motivieren;der;Mitarbeiter;zu;Höchstform
4423.0|die Ausrichtung|noun|orientation|Die Ausrichtung des neuen Projekts wurde im Teammeeting ausführlich diskutiert.|The orientation of the new project was discussed in detail during the team meeting.|der;Ausrichtung;der;neu;Projekt;werden;in;Teammeeting;ausführlich;diskutieren
4423.001|die Ausrichtung|noun|alignment|Die Ausrichtung der Vermarktungsstrategie war entscheidend.|The alignment of the marketing strategy was crucial.|der;Ausrichtung;der;Vermarktungsstrategie;sein;entscheidend
4424.0|auswerten|verb|to evaluate|Wir müssen die Umfrageergebnisse sorgfältig auswerten.|We need to evaluate the survey results carefully.|wir;müssen;der;Umfrageergebnis;sorgfältig;auswerten
4424.001|auswerten|verb|to assess|Die Experten werden die Testdaten auswerten, um genaue Ergebnisse zu liefern.|The experts will assess the test data to deliver accurate results.|der;Experte;werden;der;Testdatum;auswerten;um;genau;Ergebnis;zu;liefern
4425.0|ersparen|verb|to save|Ich möchte dir die Mühe ersparen, einen langen Weg zurückzulegen.|I want to save you the effort of having to take a long trip back.|ich;möchten;dir;der;Mühe;ersparen;ein;lang;Weg;zurückzulegen
4425.001|ersparen|verb|to spare|Dieses Angebot könntest du dir nicht auto ersparen!|You could not spare this offer for yourself!|dieser;Angebot;könntest;du;dir;nicht;auto;ersparen
4426.0|homogen|adjective|homogeneous|Der Teig muss völlig homogen verrührt werden.|The dough must be stirred until completely homogeneous.|der;Teig;muss;völlig;homogen;verrühren;werden
4427.0|nachkommen|verb|to follow|Er musste den Anweisungen der Führungskraft nachkommen.|He had to follow the instructions of the manager.|er;musste;der;Anweisung;der;Führungskraft;nachkommen
4427.001|nachkommen|verb|to come later|Sie musste nachkommen, da ihr Auto eine Panne hatte auf dem Weg.|She had to come later because her car broke down on the way.|sie;musste;nachkommen;da;ihr;Auto;ein;Panne;haben;auf;der;Weg
4427.002|nachkommen|verb|to come after|Die Geschwister kommen nach und folgen dem Beispiel ihrer Eltern.|The siblings come after and follow their parents' example.|der;Geschwister;nachkommen;nach;und;folgen;der;Beispiel;ihr;Eltern
4428.0|der Diabetes|noun|diabetes|Die Diagnose von Diabetes erfordert eine umfassende Lebensstiländerung.|The diagnosis of diabetes requires a comprehensive lifestyle change.|der;Diagnose;von;Diabetes;erfordern;ein;umfassend;Lebensstiländerung
4429.0|die Fotografie|noun|photography|Die Fotografie von besonderen Momenten wird oft zu einer Lebenskunst.|The photography of special moments often becomes an art of living.|der;Fotografie;von;besonderer;Moment;werden;oft;zu;ein;Lebenskunst
4430.0|die Galerie|noun|gallery|Die Galerie beherbergte eine beeindruckende Sammlung zeitgenössischer Kunst.|The gallery housed an impressive collection of contemporary art.|der;Galerie;beherbergen;ein;beeindruckend;Sammlung;zeitgenössisch;Kunst
4431.0|die Haft|noun|detention|Die Haft für den Verdächtigen beträgt maximal drei Monate.|The detention for the suspect is a maximum of three months.|der;Haft;für;der;verdächtige;betragen;maximal;drei;Monat
4431.001|die Haft|noun|confinement|Das Gefühl der Haft war so erdrückend, dass er nur von Freiheit träumen konnte.|The feeling of confinement was so overwhelming that he could only dream of freedom.|der;Gefühl;der;Haft;sein;so;erdrückend;dass;er;nur;von;Freiheit;träumen;können
4432.0|die Malerei|noun|painting|Die Malerei dieser Künstlerin ist für ihre Lebendigkeit und Farben bekannt.|The painting of this artist is known for its vibrancy and colors.|der;Malerei;dieser;Künstlerin;sein;für;ihr;Lebendigkeit;und;Farbe;bekannt
4433.0|die Marktwirtschaft|noun|market economy|Die Marktwirtschaft benötigt ein gewisses Maß an Regulierung.|The market economy requires a certain level of regulation.|der;Marktwirtschaft;benötigen;ein;gewises;Maß;an;Regulierung
4434.0|die Maske|noun|mask|Die Maske schützt uns vor Schmutz während der Arbeit im Garten.|The mask protects us from dirt while working in the garden.|der;Maske;schützen;uns;vor;Schmutz;während;der;Arbeit;in;Garten
4435.0|mmh|interjection|mmh|Mmh, I love the scent of freshly baked rolls in the kitchen.||Mmh;I;love;scent;freshly;baked;rolls;in;kitchen
4436.0|die Präsentation|noun|presentation|Die Präsentation war so fesselnd, dass das Publikum gebannt lauschte.|The presentation was so engaging that the audience listened intently.|der;Präsentation;sein;so;fesselnd;dass;der;Publikum;bannen;lauschen
4437.0|unerträglich|adjective|unbearable|Die Hitze im August kann unerträglich werden.||der;Hitze;in;August;können;unerträglich;werden
4437.001|unerträglich|adjective|intolerable|Die Hitze war heute unerträglich und ließ alle schwitzen.|The heat was intolerable today, making everyone sweat.|der;Hitze;sein;heute;unerträglich;und;lassen;alle;schwitzen
4438.0|zerreißen|verb|to tear up|Sie konnte nicht anders, als den Brief zu zerreißen und wegzuwerfen.|She couldn't help but tear up the letter and throw it away.|sie;können;nicht;anders;als;der;Brief;zu;zerreißen;und;wegwerfen
4438.001|zerreißen|verb|to tear to pieces|Er war so wütend, dass er das Papier in kleine Stücke zerreißen konnte.|He was so angry that he could tear the paper to pieces.|er;sein;so;wütend;dass;er;der;Papier;in;klein;Stück;zerreißen;können
4439.0|zwangsläufig|adjective|inevitable|Wenn du nicht arbeitest, entsteht zwangsläufig ein Rückstand.|If you don't work, a backlog will inevitably occur.|wenn;du;nicht;arbeiteen;entstehen;zwangsläufig;ein;Rückstand
4440.0|betrinken (sich)|verb|to get drunk|Er versuchte, sich zu betrinken, um den Kummer zu vergessen.|He tried to get drunk to forget the sorrow.|er;versuchen;sich;zu;betrinken;um;der;Kummer;zu;vergessen
4441.0|die Furcht|noun|fear|Die Furcht vor dem Unbekannten hielt sie davon ab, zu reisen.|The fear of the unknown kept her from traveling.|der;Furcht;vor;der;Unbekannten;abhalten;sie;davon;ab;zu;reisen
4442.0|das Klavier|noun|piano|Das Klavier im Wohnzimmer tönt herrlich, wenn ich spiele.|The piano in the living room sounds wonderful when I play.|der;Klavier;in;Wohnzimmer;tönen;herrlich;wenn;ich;spielen
4443.0|kommunal|adjective|municipal|Die kommunalen Dienste verbessern die Lebensqualität im Stadtteil.|The municipal services improve the quality of life in the neighborhood.|der;kommunal;Dienst;verbessern;der;Lebensqualität;in;Stadtteil
4444.0|der Landkreis|noun|district|Der Landkreis hatte eine bemerkenswerte Wachstumsrate und viele neue Projekte.|The district had a remarkable growth rate and many new projects.|der;Landkreis;haben;ein;bemerkenswert;Wachstumsrate;und;vieler;neu;Projekt
4445.0|die Meisterschaft|noun|championship|Die Meisterschaft war hart umkämpft, aber am Ende gewann der Underdog.|The championship was fiercely contested, but in the end, the underdog won.|der;Meisterschaft;sein;hart;umkämpfen;aber;an;Ende;gewinnen;der;Underdog
4446.0|der Neubau|noun|new building|Der Neubau in der Stadt wird bald fertiggestellt und bietet modernen Wohnraum.|The new building in the city will be completed soon and offers modern living spaces.|der;Neubau;in;der;Stadt;werden;bald;fertigstellen;und;bieten;modern;Wohnraum
4447.0|schädigen|verb|to damage|Übermäßiger Stress kann die Gesundheit langfristig schädigen.|Excessive stress can damage health in the long term.|Übermäßiger;Stress;können;der;Gesundheit;langfristig;schädigen
4448.0|die Schau|noun|show|Die Schau war ein beeindruckendes visuelles Erlebnis.|The show was an impressive visual experience.|der;Schau;sein;ein;beeindruckend;visuell;Erlebnis
4449.0|unterstreichen|verb|to underline|Ich muss die wichtigsten Punkte im Bericht unterstreichen, um sie hervorzuheben.|I need to underline the key points in the report to highlight them.|ich;muss;der;wichtig;Punkt;in;Bericht;unterstreichen;um;sie;hervorzuheben
4449.001|unterstreichen|verb|to emphasize|Der Lehrer wollte die wichtigsten Punkte der Lektion unterstreichen.|The teacher wanted to emphasize the most important points of the lesson.|der;Lehrer;wollen;der;wichtig;Punkt;der;Lektion;unterstreichen
4450.0|vorziehen|verb|to prefer|Ich ziehe es vor, in der Natur zu joggen, anstatt im Fitnessstudio.|I prefer to jog in nature rather than in the gym.|ich;vorziehen;es;vor;in;der;Natur;zu;joggen;anstatt;in;Fitnessstudio
4451.0|die Bande|noun|gang|Die Bande traf sich immer spät in der Nacht, um ihre Pläne zu schmieden.|The gang always met late at night to hatch their plans.|der;Bande;treffen;sich;immer;spät;in;der;Nacht;um;ihr;Plan;zu;schmieden
4451.001|die Bande|noun|mob|Die Bande war so mächtig, dass sie die Straßen mit Angst füllte.|The mob was so powerful that it filled the streets with fear.|der;Bande;sein;so;mächtig;dass;sie;der;Straße;mit;Angst;fülln
4451.002|die Bande|noun|clique|Die Bande in der Schule hat sich um die ehrgeizigen Schüler gebildet.|The clique at school has formed around the ambitious students.|der;Bande;in;der;Schule;haben;sich;um;der;ehrgeizig;Schüler;bilden
4452.0|behindert|adjective|handicapped|Die neue Rampenlösung hilft behinderten Menschen besser.||der;neu;Rampenlösung;helfen;behindert;Mensch;gut
4453.0|die Bemühung|noun|effort|Die Bemühung, das Ziel zu erreichen, hat sich wirklich ausgezahlt.|The effort to reach the goal really paid off.|der;Bemühung;der;Ziel;zu;erreichen;haben;sich;wirklich;auszahlen
4454.0|die Besetzung|noun|occupation|Die Besetzung der neuen Rollenzahlen wird nächste Woche bekannt gegeben.|The occupation for the new roles will be announced next week.|der;Besetzung;der;neu;Rollenzahl;werden;nächster;Woche;bekannt;geben
4454.001|die Besetzung|noun|cast|Die Besetzung des Musicals ist talentiert und bringt die Geschichte zum Leben.|The cast of the musical is talented and brings the story to life.|der;Besetzung;der;Musical;sein;talentiert;und;bringen;der;Geschichte;zu;Leben
4454.002|die Besetzung|noun|line-up|Die Besetzung des Festivals begeistert alle teils mit großartigen Künstlern.|The line-up of the festival excites everyone partly with amazing artists.|der;Besetzung;der;Festival;begeistern;aller;teils;mit;großartig;Künstler
4455.0|das Bündel|noun|bundle|Ich habe ein Bündel von alten Zeitungen zum Recycling gebracht.|I took a bundle of old newspapers to recycling.|ich;haben;ein;Bündel;von;alt;Zeitung;zu;Recycling;bringen
4455.001|das Bündel|noun|bunch|Sie pflückte ein Bündel Blumen und stellte sie in die Vase.|She picked a bunch of flowers and placed them in the vase.|sie;pflücken;ein;Bündel;Blume;und;stellen;sie;in;der;Vase
4456.0|dämpfen|verb|to dampen|Die Musik konnte die Stimmung nicht dämpfen, im Gegenteil, sie verstärkte sie.|The music could not dampen the mood; on the contrary, it intensified it.|der;Musik;können;der;Stimmung;nicht;dämpfen;in;Gegenteil;sie;verstärken;sie
4456.001|dämpfen|verb|to dim|Die Vorhänge dämpfen das Licht und schaffen eine gemütliche Atmosphäre.|The curtains dim the light and create a cozy atmosphere.|der;Vorhang;dämpfen;der;Licht;und;schaffen;ein;gemütlich;Atmosphäre
4457.0|die FPÖ (Freiheitliche Partei Österreichs)|noun|FPÖ|Die FPÖ hat bei der Wahl einen überraschenden Rückhalt erhalten.|The FPÖ received surprising support in the election.|der;FPÖ;haben;bei;der;Wahl;ein;überraschend;Rückhalt;erhalten
4458.0|das Gift|noun|poison|Das Gift in der Flasche sollte mit äußerster Vorsicht behandelt werden.|The poison in the bottle should be handled with utmost care.|der;Gift;in;der;Flasche;sollen;mit;äußerer;Vorsicht;behandeln;werden
4459.0|der Knopf|noun|button|Der Knopf an seiner Jacke fiel ab, während er durch die Straßen ging.|The button on his jacket fell off as he walked through the streets.|der;Knopf;an;sein;Jacke;abfallen;ab;während;er;durch;der;Straße;gehen
4460.0|das Lebensjahr|noun|year (of one’s life)|Im zwanzigsten Lebensjahr begann er, die Welt anders zu sehen.|In his twentieth year of life, he began to see the world differently.|in;zwanzigster;Lebensjahr;beginnen;er;der;Welt;anders;zu;sehen
4461.0|die News|noun|news|Die News über den Wettbewerb verbreiteten sich wie ein Lauffeuer in der Stadt.|The news about the contest spread like wildfire in the city.|der;News;über;der;Wettbewerb;verbreiten;sich;wie;ein;Lauffeuer;in;der;Stadt
4462.0|das Profil|noun|profile|Ihr Profil in der App zeigte ihre Abenteuerlust und Leidenschaft für Reisen.|Her profile in the app showed her adventurous spirit and passion for travel.|ihr;Profil;in;der;App;zeigen;ihr;Abenteuerlust;und;Leidenschaft;für;Reise
4463.0|die Siedlung|noun|settlement|Die Siedlung am Fluss wurde nach dem Hochwasser evakuiert.|The settlement by the river was evacuated after the flood.|der;Siedlung;an;Fluss;werden;nach;der;Hochwasser;evakuieren
4463.001|die Siedlung|noun|estate|Die Siedlung am Stadtrand wächst schnell und zieht Familien an.|The estate on the outskirts of town is rapidly growing and attracting families.|der;Siedlung;an;Stadtrand;wachsen;schnell;und;anziehen;Familie;an
4464.0|signifikant|adjective|significant|Die Ergebnisse dieser Studie sind signifikant für künftige Forschungen.|The results of this study are significant for future research.|der;Ergebnis;dieser;Studie;sein;signifikant;für;künftig;Forschung
4465.0|die Stellungnahme|noun|opinion|Seine Stellungnahme zu den Ereignissen war scharf und polarisierend.|His opinion on the events was sharp and polarizing.|sein;Stellungnahme;zu;der;Ereignis;sein;scharf;und;polarisierend
4465.001|die Stellungnahme|noun|statement|Die Stellungnahme des Unternehmens wurde von den Medien aufgegriffen.|The statement from the company was picked up by the media.|der;Stellungnahme;der;Unternehmen;werden;von;der;Medium;aufgreifen
4466.0|der Sturz|noun|fall|Der Sturz von der Treppe war sehr schmerzhaft für den älteren Mann.|The fall from the stairs was very painful for the elderly man.|der;Sturz;von;der;Treppe;sein;sehr;schmerzhaft;für;der;älteren;Mann
4467.0|unbewusst|adjective|unconscious|Langfristige Gewohnheiten entstehen oft unbewusst in unserem Alltag.|Long-term habits often develop unconsciously in our daily lives.|Langfristige;Gewohnheit;entstehen;oft;unbewusst;in;unser;Alltag
4468.0|der Verstoß|noun|violation|Der Verstoß gegen die Regeln führte zu einer sofortigen Strafe.|The violation of the rules led to an immediate penalty.|der;Verstoß;gegen;der;Regel;führen;zu;ein;sofortig;Strafe
4469.0|voraussichtlich|adjective|probable|Es wird voraussichtlich morgen regnen, also bring einen Regenschirm.|It will probably rain tomorrow, so bring an umbrella.|es;werden;voraussichtlich;morgen;regnen;also;bring;ein;Regenschirm
4469.001|voraussichtlich|adjective|presumable|Die voraussichtlichen Ergebnisse der Umfrage wurden vorab veröffentlicht.|The presumable results of the survey were published in advance.|der;voraussichtlich;Ergebnis;der;Umfrage;werden;vorab;veröffentlichen
4470.0|würdigen|verb|to appreciate|Es ist wichtig, die Leistungen der Freiwilligen zu würdigen.|It is important to appreciate the efforts of the volunteers.|es;sein;wichtig;der;Leistung;der;Freiwilligen;zu;würdigen
4470.001|würdigen|verb|to pay tribute|Wir werden die Leistungen der Freiwilligen in einer Feier würdigen.|We will pay tribute to the efforts of the volunteers at a celebration.|wir;werden;der;Leistung;der;Freiwilligen;in;ein;Feier;würdigen
4471.0|zurückweisen|verb|to reject|Der Antrag wurde wegen eines formalen Fehlers zurückgewiesen.|The application was rejected due to a formal error.|der;Antrag;werden;wegen;ein;formal;Fehler;zurückweisen
4472.0|der Abfall|noun|waste|Der Abfall lag überall auf den Straßen und machte die Stadt unansehnlich.|The waste was scattered all over the streets, making the city unsightly.|der;Abfall;liegen;überall;auf;der;Straße;und;machen;der;Stadt;unansehnlich
4472.001|der Abfall|noun|trash|Die Müllabfuhr sammelte den Abfall in den engen Gassen ein.|The garbage collection picked up the trash in the narrow alleys.|der;Müllabfuhr;einsammeln;der;Abfall;in;der;eng;Gasse;ein
4473.0|der Demokrat|noun|democrat|Als Demokrat setzte er sich stets für die Rechte der Minderheiten ein.|As a democrat, he always stood up for the rights of minorities.|als;Demokrat;einsetzen;er;sich;stets;für;der;Recht;der;Minderheit;ein
4474.0|der Katalysator|noun|catalyst|Der Katalysator spielt eine Schlüsselrolle in der Reaktion.|The catalyst plays a key role in the reaction.|der;Katalysator;spielen;ein;Schlüsselrolle;in;der;Reaktion
4475.0|die Piste|noun|slope|Die Piste war perfekt zum Skifahren bei idealen Bedingungen.|The slope was perfect for skiing under ideal conditions.|der;Piste;sein;perfekt;zu;Skifahren;bei;ideal;Bedingung
4476.0|der Senat|noun|senate|Der Senat erörterte wichtige Gesetze in der letzten Sitzung.|The senate discussed important laws in the last session.|der;Senat;erörtern;wichtig;Gesetz;in;der;letzter;Sitzung
4477.0|die Stasi (Staatssicherheitsdienst)|noun|state security service|Die Stasi überwachte die Bürger und unterdrückte jegliche Form von Widerstand.|The state security service monitored the citizens and suppressed any form of resistance.|der;Stasi;überwachen;der;Bürger;und;unterdrücken;jeglicher;Form;von;Widerstand
4478.0|streicheln|verb|to pet|Sie streichelte den Hund, der sich schnurrend an sie schmiegte.|She petted the dog, which nuzzled her purring.|sie;streicheln;der;Hund;der;sich;schnurrend;an;sie;schmiegn
4479.0|überlegen|adjective|superior|Diese Lösung ist eindeutig überlegen gegenüber der vorherigen.|This solution is clearly superior to the previous one.|dieser;Lösung;sein;eindeutig;überlegen;gegenüber;der;vorheriger
4480.0|ausfüllen|verb|to fill out|Vergiss nicht, das Formular auszufüllen, bevor du es abgibst.|Don't forget to fill out the form before submitting it.|Vergiss;nicht;der;Formular;ausfüllen;bevor;du;es;abgiben
4481.0|die Betreuung|noun|care|Die Betreuung der Kinder erfolgt durch erfahrene Erzieher.|The care of the children is provided by experienced educators.|der;Betreuung;der;Kind;erfolgen;durch;erfahren;Erzieher
4482.0|eintreffen|verb|to arrive|Der Paketdienst wird morgen zwischen zehn und zwölf Uhr eintreffen.|The delivery service will arrive tomorrow between ten and twelve o'clock.|der;Paketdienst;werden;morgen;zwischen;zehn;und;zwölf;Uhr;eintreffen
4482.001|eintreffen|verb|to come true|Als der Regen eintraf, weichten die Straßen auf.|When the rain came true, the streets softened.|als;der;Regen;eintreffen;aufweichen;der;Straße;auf
4482.002|eintreffen|verb|to happen|Es ist nur eine Frage der Zeit, bis das Unheil eintrifft.|It's just a matter of time before disaster happens.|es;sein;nur;ein;Frage;der;Zeit;bis;der;Unheil;eintreffen
4483.0|der Kuchen|noun|cake|Gestern habe ich einen köstlichen Kuchen für die Abschlussfeier gebacken.|Yesterday, I baked a delicious cake for the graduation party.|gestern;haben;ich;ein;köstlich;Kuchen;für;der;Abschlussfeier;backen
4484.0|der Nachwuchs|noun|offspring|Der Nachwuchs der Tiere wurde in einem geschützten Bereich geboren.|The offspring of the animals were born in a protected area.|der;Nachwuchs;der;Tier;werden;in;ein;geschützt;Bereich;gebären
4484.001|der Nachwuchs|noun|new generation|Der Nachwuchs in der Sportmannschaft zeigt großes Talent und Einsatz.|The new generation in the sports team shows great talent and dedication.|der;Nachwuchs;in;der;Sportmannschaft;zeigen;groß;Talent;und;Einsatz
4485.0|plädieren|verb|to plead|Der Anwalt plädierte für die Freilassung seines Mandanten.|The lawyer pleaded for his client's release.|der;Anwalt;plädieren;für;der;Freilassung;sein;Mandant
4485.001|plädieren|verb|to make one’s case|Der Anwalt wird plädieren, um die Unschuld seines Mandanten zu beweisen.|The lawyer will make his case to prove his client's innocence.|der;Anwalt;werden;plädieren;um;der;Unschuld;sein;Mandant;zu;beweisen
4486.0|trösten|verb|to comfort|Die Mutter tröstete ihr weinendes Kind mit einer sanften Umarmung.|The mother comforted her crying child with a gentle hug.|der;Mutter;trösten;ihr;weinend;Kind;mit;ein;sanft;Umarmung
4487.0|die Ungleichheit|noun|inequality|Die Ungleichheit zwischen den Bewohnern wurde deutlich bei der Umverteilung.|The inequality among the residents became evident during the redistribution.|der;Ungleichheit;zwischen;der;Bewohner;werden;deutlich;bei;der;Umverteilung
4487.001|die Ungleichheit|noun|dissimilarity|Die Ungleichheit zwischen den Kulturen wird oft als bereichernd angesehen.|The dissimilarity between cultures is often seen as enriching.|der;Ungleichheit;zwischen;der;Kultur;werden;oft;als;bereichernd;ansehen
4488.0|der Verteidiger|noun|defender|Der Verteidiger plädiert leidenschaftlich für seinen Mandanten.|The defender passionately pleads for his client.|der;Verteidiger;plädieren;leidenschaftlich;für;sein;Mandant
4488.001|der Verteidiger|noun|defense counsel|Der Verteidiger konnte die Beweise entkräften und die Anklage widerlegen.|The defense counsel was able to refute the evidence and disprove the charges.|der;Verteidiger;können;der;Beweis;entkräften;und;der;Anklage;widerlegen
4489.0|das Center|noun|center|Im Stadtzentrum befindet sich ein modernes Shopping Center.|There is a modern shopping center in the city center.|in;Stadtzentrum;befinden;sich;ein;modern;Shopping;Center
4490.0|der Halt|noun|stop|Der Halt an der nächsten Haltestelle ist dringend erforderlich.|The stop at the next station is urgently needed.|der;Halt;an;der;nächster;Haltestelle;sein;dringend;erforderlich
4490.001|der Halt|noun|hold|Er griff den Ast fest, um nicht den Halt zu verlieren.|He grabbed the branch firmly to avoid losing his hold.|er;festgreifen;der;Ast;fest;um;nicht;der;Halt;zu;verlieren
4491.0|das Handwerk|noun|craft|Das Handwerk des Schmieds ist seit Jahrhunderten unverändert geblieben.|The craft of the blacksmith has remained unchanged for centuries.|der;Handwerk;der;Schmied;sein;seit;Jahrhundert;unverändert;bleiben
4491.001|das Handwerk|noun|trade|Die Handwerker lehrten uns das alte Handwerk der Bildhauerei.|The craftsmen taught us the ancient trade of sculpting.|der;Handwerker;lehrn;uns;der;alt;Handwerk;der;Bildhauerei
4492.0|humanitär|adjective|humanitarian|Die Organisation setzt sich für humanitäre Hilfe in Krisengebieten ein.|The organization is committed to humanitarian aid in crisis areas.|der;Organisation;einsetzen;sich;für;humanitär;Hilfe;in;Krisengebiet;ein
4493.0|das Intervall|noun|interval|Das Konzert pausierte nach einem langen Intervall, was die Stimmung auflockerte.|The concert paused after a long interval, which lightened the mood.|der;Konzert;pausieren;nach;ein;lang;Intervall;wer;der;Stimmung;auflockeren
4494.0|naiv|adjective|naive|Es war naiv zu glauben, dass er sich an die Abmachung halten würde.|It was naive to believe that he would stick to the agreement.|es;sein;naiv;zu;glauben;dass;er;sich;an;der;Abmachung;halten;werden
4495.0|der Rentner|noun|pensioner|Der Rentner genießt seinen Ruhestand mit Reisen und neuen Hobbys.|The pensioner enjoys retirement by traveling and exploring new hobbies.|der;Rentner;genießen;sein;Ruhestand;mit;Reise;und;neu;Hobby
4496.0|die Skala|noun|scale|Die Skala reichte von 1 bis 10, wobei 10 die höchste Bewertung war.|The scale ranged from 1 to 10, with 10 being the highest rating.|der;Skala;reichen;von;1;bis;10;wobei;10;der;hoch;Bewertung;sein
4496.001|die Skala|noun|dial|Dreh den Regler auf der Skala, um die Lautstärke zu erhöhen.|Turn the dial on the scale to increase the volume.|Dreh;der;Regler;auf;der;Skala;um;der;Lautstärke;zu;erhöhen
4496.002|die Skala|noun|range|Der Temperaturbereich auf der Skala war außergewöhnlich breit.|The temperature range on the scale was exceptionally wide.|der;Temperaturbereich;auf;der;Skala;sein;außergewöhnlich;breit
4497.0|sogleich|adverb|immediately|Er griff sogleich zum Telefon, um die gute Nachricht zu überbringen.|He immediately picked up the phone to deliver the good news.|er;greifen;sogleich;zu;Telefon;um;der;gut;Nachricht;zu;überbringen
4498.0|das Substantiv|noun|noun|Das Substantiv im Deutschen hat immer ein Geschlecht.|The noun in German always has a gender.|der;Substantiv;in;deutsche;haben;immer;ein;Geschlecht
4499.0|das Testament|noun|will|Das Testament des Großvaters wurde nach seinem Tod veröffentlicht.|The grandfather's will was published after his death.|der;Testament;der;Großvater;werden;nach;sein;Tod;veröffentlichen
4500.0|die Algebra|noun|algebra|Die Algebra ist ein wichtiger Bestandteil der Mathematik, den jeder lernen muss.|Algebra is an essential part of mathematics that everyone must learn.|der;Algebra;sein;ein;wichtig;Bestandteil;der;Mathematik;der;jeder;lernen;muss
4501.0|befördern|verb|to transport|Der alte Lastwagen konnte die Waren nur langsam befördern.|The old truck could only transport the goods slowly.|der;alt;Lastwagen;können;der;Ware;nur;langsam;befördern
4502.0|die Box|noun|speaker|Die Box in der Ecke des Raumes gab den besten Klang wieder.|The speaker in the corner of the room produced the best sound.|der;Box;in;der;Ecke;der;Raum;wiedergeben;der;gut;Klang;wieder
4502.001|die Box|noun|pit|Die Tiere wurden in eine Box im Zirkus geworfen.|The animals were thrown into a pit at the circus.|der;Tier;werden;in;ein;Box;in;Zirkus;werfen
4502.002|die Box|noun|stall|Die Box im Zoo bietet den Tieren Platz, sich zurückzuziehen.|The stall in the zoo provides the animals with space to retreat.|der;Box;in;Zoo;bieten;der;Tier;Platz;sich;zurückziehen
4503.0|gänzlich|adjective|entirely|Die Idee wurde gänzlich neu überarbeitet.|The idea was entirely revamped.|der;Idee;werden;gänzlich;neu;überarbeiteen
4504.0|das Gremium|noun|committee|Das Gremium hat die Empfehlungen gründlich geprüft.|The committee thoroughly reviewed the recommendations.|der;Gremium;haben;der;Empfehlung;gründlich;prüfen
4505.0|hinunter|adverb|down|Er ging vorsichtig die steile Treppe hinunter, um sich nicht zu verletzen.|He carefully walked down the steep stairs to avoid injury.|er;hinuntergehen;vorsichtig;der;steil;Treppe;hinunter;um;sich;nicht;zu;verletzen
4506.0|soeben|adverb|just|Ich habe soeben ein interessantes Buch über Astronomie gelesen.|I just read an interesting book about astronomy.|ich;haben;soeben;ein;interessant;Buch;über;Astronomie;lesen
4507.0|die Sportart|noun|(type of) sport|Die Sportart, die ich am liebsten ausübe, ist das Klettern in den Bergen.|The type of sport I enjoy the most is climbing in the mountains.|der;Sportart;der;ich;am;lieb;ausüben;sein;der;Klettern;in;der;Berg
4507.001|die Sportart|noun|discipline|Die neue Sportart erfordert viel Geschicklichkeit und Training.|The new discipline requires a lot of skill and training.|der;neu;Sportart;erfordern;viel;Geschicklichkeit;und;Training
4508.0|Tirol|noun|Tyrol|Tirol ist bekannt für seine beeindruckenden Berge und Pisten.|Tyrol is known for its impressive mountains and slopes.|Tirol;sein;bekannt;für;sein;beeindruckend;Berg;und;Piste
4509.0|die Zuordnung|noun|classification|Die Zuordnung der Artikel zu den Kategorien muss regelmäßig überprüft werden.|The classification of the items into categories must be regularly reviewed.|der;Zuordnung;der;Artikel;zu;der;Kategorie;muss;regelmäßig;überprüfen;werden
4509.001|die Zuordnung|noun|assignment|Die Zuordnung der Rollen im Theaterstück sorgte für Diskussionen.|The assignment of roles in the play sparked discussions.|der;Zuordnung;der;Rolle;in;Theaterstück;sorgen;für;Diskussion
4510.0|asiatisch|adjective|Asian|Die asiatische Küche begeistert mit ihren vielfältigen Aromen.|The Asian cuisine delights with its diverse flavors.|der;asiatisch;Küche;begeistern;mit;ihr;vielfältig;Arome
4511.0|die Biografie|noun|biography|Die Biografie des berühmten Malers fasziniert viele Kunstliebhaber.|The biography of the famous painter fascinates many art lovers.|der;Biografie;der;berühmt;Maler;faszinieren;vieler;Kunstliebhaber
4512.0|blutig|adjective|bloody|Der Film war so blutig, dass ich mehrmals wegsehen musste.|The movie was so bloody that I had to look away several times.|der;Film;sein;so;blutig;dass;ich;mehrmals;wegsehen;musste
