|word_de|part_of_speech|word_en|sentence_de|sentence_en|sentence_lemmatized_de
46122.0|der Wolf|noun|the wolf|Ein einzelner Wolf wurde in der Nähe gesichtet.|A lone wolf was spotted nearby.|ein;einzeln;Wolf;werden;in;der;Nähe;sichten
46122.001|die Wolf|noun|the wolf|Die Wolf wurde oft in den Bergen gesichtet.|The wolf was often spotted in the mountains.|der;Wolf;werden;oft;in;der;Berg;sichten
46126.0|die Polka|noun|polka|Die Polka brachte alle zum Tanzen auf die Bühne.|The polka got everyone dancing on the stage.|der;Polka;bringen;alle;zu;Tanzen;auf;der;Bühne
46139.0|die Folter|noun|torture|Die Folter verletzte alle ethischen Prinzipien.|The torture violated all ethical principles.|der;Folter;verletzen;aller;ethisch;Prinzip
46161.0|loslassen|verb|to release
46186.0|Salsa|noun|Salsa|Abends tanzten sie leidenschaftlich Salsa im Club.|In the evenings, they danced passionate Salsa in the club.|abends;tanzen;sie;leidenschaftlich;Salsa;in;Club
46194.0|das Mittelalter|noun|the Middle Ages|Das Mittelalter fasziniert Historiker bis heute.|The Middle Ages continue to fascinate historians.|der;Mittelalter;faszinieren;Historiker;bis;heute
46196.0|idyllisch|adjective|idyllic|Das kleine Dorf lag idyllisch inmitten grüner Hügel.|The small village lay idyllically among green hills.|der;klein;Dorf;liegen;idyllisch;inmitten;grün;Hügel
46213.0|die Ehrlichkeit|noun|honesty|Ehrlichkeit ist eine Tugend, die nicht jeder beherrscht.|Honesty is a virtue that not everyone possesses.|Ehrlichkeit;sein;ein;Tugend;der;nicht;jeder;beherrschen
46219.0|der Druck|noun|pressure|Der Druck stieg mit jedem Tag der Verzögerung.|The pressure increased with each day of delay.|der;Druck;steigen;mit;jeder;Tag;der;Verzögerung
46232.0|USA|proper noun|USA|Die USA setzten neue Maßstäbe in der Technologie.|The USA set new standards in technology.|der;USA;setzen;neu;Maßstab;in;der;Technologie
46314.0|schlaflos|adjective|sleepless|Die schlaflosen Nächte zermürbten ihn langsam.|The sleepless nights slowly wore him down.|der;schlaflos;Nacht;zermürben;ihn;langsam
46326.0|die Staatspolizei|noun|state police|Die Staatspolizei sperrte den Tatort ab.|The state police cordoned off the crime scene.|der;Staatspolizei;absperren;der;Tatort;ab
46343.0|das Menschenrecht|noun|human right|Das Menschenrecht auf Bildung bleibt unantastbar.|The human right to education remains inviolable.|der;Menschenrecht;auf;Bildung;bleiben;unantastbar
46362.0|schaden|verb|harm|Rauchen schadet der Gesundheit erheblich.|Smoking significantly harms health.|Rauch;schaden;der;Gesundheit;erheblich
46436.0|wolkenlos|adjective|cloudless
46458.0|der Nachtbus|noun|night bus|Der Nachtbus kam mit zwanzig Minuten Verspätung.|The night bus arrived twenty minutes late.|der;Nachtbus;kommen;mit;zwanzig;Minute;Verspätung
46489.0|abgeben|Verb|to hand over
46680.0|die Flut|noun|the flood|Die Flut zerstörte zahlreiche Häuser an der Küste.|The flood destroyed numerous houses on the coast.|der;Flut;zerstören;zahlreich;Haus;an;der;Küste
46758.0|unbezahlt|Adjective|unpaid
46874.0|anlehnen|Verb|to lean
46958.0|die Lücke|Noun|the gap
47240.0|der Männerchor|Noun|men's choir
47503.0|die Geschwindigkeit|Noun|the speed
47616.0|final|Adjective|final
47860.0|autsch|interjection|ouch
47878.0|Barfuß|Adjective|barefoot
47937.0|barfuß|Adjective|barefoot
48121.0|meditieren|verb|to meditate
48166.0|die Couch|Noun|the couch
48166.001|der Couch|Noun|the couch
48289.0|vorbeifahren|verb|to pass by
48305.0|wozu|adverb|for what|Wozu soll das gut sein, fragte sie skeptisch.|For what purpose is this supposed to be good? she asked skeptically.|wozu;sollen;der;gut;sein;fragen;sie;skeptisch
48307.0|fähig|Adjective|able
48319.0|der Assistent|Noun|the assistant
48338.0|die Schachpartie|Noun|the chess game
48447.0|bereit|adjective|ready|Er war bereit, die Herausforderung anzunehmen.|He was ready to take on the challenge.|er;sein;bereit;der;Herausforderung;annehmen
48575.0|die Lösung|noun|solution|Die Lösung des Problems war überraschend simpel.|The solution to the problem was surprisingly simple.|der;Lösung;der;Problem;sein;überraschend;simpel
48607.0|die Limousine|Noun|the limousine
48630.0|die Straßenseite|Noun|the side of the street
48642.0|der Butterfly|Noun|the butterfly
48664.0|der Gendarm|Noun|the policeman
48748.0|der Hurensohn|Noun|the son of a bitch
48753.0|ownen|Verb|to own
48791.0|der Gürtel|Noun|the belt
48795.0|Walther|Noun|Walther
48810.0|der Helikopter|noun|helicopter|Der Helikopter landete sicher auf dem Hochhaus.|The helicopter landed safely on the skyscraper.|der;Helikopter;landen;sicher;auf;der;Hochhaus
48818.0|der Doktor|Noun|the doctor
48822.0|der Pitbull|Noun|the pit bull
48832.0|der Kampfhund|Noun|the fighting dog
48979.0|SEK|Noun|SWAT
48984.0|die Verstärkung|Noun|the reinforcement
49010.0|zwecklos|Adjective|pointless
49031.0|der Kommissar|Noun|the commissioner
49042.0|der Protektor|Noun|the protector
49043.0|der Pfefferspray|Noun|the pepper spray
49043.001|das Pfefferspray|Noun|the pepper spray
49086.0|geboren|adjective|born
49100.0|leihen|verb|to lend
49126.0|der Richter|noun|judge|Der Richter hat ein gerechtes Urteil gefällt.|The judge made a fair decision.|der;Richter;haben;ein;gerecht;Urteil;fällen
49129.0|die Kriminalpolizei|Noun|the criminal police
49151.0|das Tränengas|Noun|tear gas
49155.0|Melanie|noun|Melanie|Melanie backt jedes Wochenende einen Kuchen.|Melanie bakes a cake every weekend.|Melanie;backen;jeder;Wochenende;ein;Kuchen
49157.0|Thomas|Noun|Thomas
49171.0|der Helfer|noun|helper|Der Helfer brachte alle Materialien rechtzeitig.|The helper brought all the materials on time.|der;Helfer;bringen;aller;Material;rechtzeitig
49190.0|die Hure|Noun|the whore
49201.0|das Katapult|Noun|the catapult
49207.0|der Bürgermeister|Noun|the mayor
49214.0|legislativ|Adjective|legislative
49237.0|die Lobby|Noun|the lobby
49253.0|das Schach|Noun|chess
49256.0|der Cop|Noun|the cop
49338.0|repräsentieren|Verb|to represent
49339.0|kontrollieren|verb|to control|Die Beamten kontrollieren die Pässe am Eingang.|The officers control the passports at the entrance.|der;Beamter;kontrollieren;der;Pässe;an;Eingang
49341.0|regieren|verb|govern|Die Königin regiert mit Weisheit und Mut.|The queen governs with wisdom and courage.|der;Königin;regieren;mit;Weisheit;und;Mut
49355.0|souverän|Adjective|sovereign
49366.0|die Mehrheit|noun|majority|Die Mehrheit der Wähler stimmte für den Vorschlag.|The majority of voters supported the proposal.|der;Mehrheit;der;Wähler;stimmen;für;der;Vorschlag
49390.0|Hardcore|Adjective|hardcore
49392.0|die Norm|Noun|the norm
49437.0|der Block|noun|block|Der Block aus Beton wirkte wie ein Denkmal der Moderne.|The block of concrete looked like a monument to modernity.|der;Block;aus;Beton;wirken;wie;ein;Denkmal;der;moderne
49465.0|Mono|noun|mono
49529.0|killen|verb|to kill|Die Waffe wurde benutzt, um den Feind zu killen.|The weapon was used to kill the enemy.|der;Waffe;werden;benutzen;um;der;Feind;zu;killen
49539.0|die Sitzung|Noun|the session
49551.0|der Letzter|Noun|the last
49559.0|zuletzt|adverb|lastly|Zuletzt entschieden sie sich, den Vertrag zu unterzeichnen.|Lastly, they decided to sign the contract.|zuletzt;entscheiden;sie;sich;der;Vertrag;zu;unterzeichnen
49593.0|flippen|verb|to flip out
49624.0|die Anarchie|Noun|anarchy
49698.0|die Satire|Noun|satire
49744.0|der Start|noun|start|Der Start der Rakete verlief ohne Komplikationen.|The start of the rocket went off without complications.|der;Start;der;Rakete;verlaufen;ohne;Komplikation
49752.0|ungerecht|Adjective|unfair
49782.0|die Monotonie|Noun|monotony
49989.0|auffrischen|verb|to refresh
50033.0|der Kontakt|Noun|the contact
50159.0|der Status|Noun|the status
50204.0|die Tausend|noun|thousand|Die Tausend Möglichkeiten überraschten mich.|The thousand possibilities surprised me.|der;Tausend;Möglichkeit;überraschen;mich
50204.001|das Tausend|noun|the thousand|Das Kunstwerk kostete ein ganzes Tausend Euro.|The artwork cost a whole thousand euros.|der;Kunstwerk;kosten;ein;ganz;Tausend;Euro
50204.002|der Tausend|noun|thousand|Der Tausend war ein Meilenstein im Projekt.|The thousand was a milestone in the project.|der;Tausend;sein;ein;Meilenstein;in;Projekt
50314.0|die Weiße|noun|the white|Die Weiße des Schnees blendete die Augen.|The whiteness of the snow dazzled the eyes.|der;Weiße;der;Schnee;blendeen;der;Auge
50343.0|ausgehen|verb|go out|Wir planen, heute Abend schick auszugehen.|We’re planning to go out in style tonight.|wir;planen;heute;Abend;schick;ausgehen
50396.0|dem|pronoun|the (dative)
50459.0|intim|adjective|intimate|Die Lesung hatte eine intime und warme Atmosphäre.|The reading had an intimate and warm atmosphere.|der;Lesung;haben;ein;intim;und;warm;Atmosphäre
50461.0|das Team|noun|team|Das Team arbeitet hervorragend zusammen am Ziel.|The team works excellently together towards the goal.|der;Team;zusammenarbeiten;hervorragend;zusammen;an;Ziel
50466.0|regional|Adjective|regional
50485.0|verzweifelt|adjective|desperate|Die verzweifelt suchenden Augen rührten jeden.|The desperately searching eyes moved everyone.|der;verzweifelt;suchend;Auge;rühren;jeder
50493.0|revolutionieren|verb|to revolutionize
50502.0|eventuell|Adjective|eventual
50518.0|implizieren|Verb|to imply
50635.0|neulich|adverb|recently|Neulich war ich in einem tollen Konzert.|Recently, I was at a great concert.|neulich;sein;ich;in;ein;toll;Konzert
50657.0|hungern|Verb|to starve
50662.0|das Vanilleeis|Noun|the vanilla ice cream
50705.0|das Mittelmeer|noun|Mediterranean|Das Mittelmeer glitzerte unter der Mittagssonne.|The Mediterranean sparkled under the midday sun.|der;Mittelmeer;glitzeren;unter;der;Mittagssonne
50729.0|rosarot|Adjective|rosy
50804.0|die Utopie|Noun|the utopia
50905.0|blond|adjective|blonde|Das kleine Mädchen hatte lange, blonde Haare.|The little girl had long, blonde hair.|der;klein;Mädchen;haben;lang;blond;Haar
50915.0|och|interjection|oh
50927.0|der Lügner|Noun|the liar
51129.0|hi|Interjection|hi
51198.0|die Power|Noun|the power
51220.0|das Geheimnis|noun|the secret|Das Geheimnis wurde nie vollständig gelüftet.|The secret was never fully revealed.|der;Geheimnis;werden;nie;vollständig;lüften
51273.0|der Plural|Noun|the plural
51402.0|erträglich|Adjective|tolerable
51403.0|die Überdosis|Noun|the overdose
51423.0|der Spartaner|Noun|the Spartan
51464.0|der Po|Noun|the butt
51498.0|das Gun|Noun|the gun
51498.001|der Gun|Noun|the gun
51498.002|die Gun|Noun|the gun
51508.0|die Pfandflasche|Noun|the returnable bottle
51599.0|die Sorge|noun|the worry|Ihre Sorge um die Zukunft war berechtigt.|Her worry about the future was justified.|ihr;Sorge;um;der;Zukunft;sein;berechtigen
51632.0|Ost|Noun|East
51633.0|der West|Noun|the West
51635.0|der Nord|Noun|the North
51638.0|der Jackpot|Noun|the jackpot
51645.0|London|Noun|London
51698.0|Hawaii|Noun|Hawaii
51708.0|shoppen|Verb|to shop
51731.0|Babe|Noun|babe
51737.0|der Safe|Noun|the safe
51737.001|das Safe|Noun|the safe
51796.0|die Kreditkarte|Noun|the credit card
51832.0|baden|Verb|to bathe
51864.0|der Express|Noun|the express
51978.0|das Mobiltelefon|Noun|the mobile phone
51990.0|Best|Adjective|best
51999.0|die Epilation|Noun|the epilation
52003.0|der Ausverkauf|Noun|the clearance sale
52014.0|die Version|Noun|the version
52021.0|ausprobieren|verb|to try out|Ich will diese neue Kochmethode unbedingt ausprobieren.|I absolutely want to try out this new cooking method.|ich;wollen;dieser;neu;Kochmethode;unbedingt;ausprobieren
52035.0|die Reklamation|Noun|the complaint
52043.0|zurückwollen|Verb|to want to go back
52104.0|drücken|verb|to press|Er drückte vorsichtig den Knopf am Gerät.|He carefully pressed the button on the device.|er;drücken;vorsichtig;der;Knopf;an;Gerät
52135.0|die Vision|Noun|the vision
52136.0|vergraben|verb|to bury
52138.0|total|adverb|totally|Die Stimmung im Konzert war total elektrisierend.|The atmosphere at the concert was totally electrifying.|der;Stimmung;in;Konzert;sein;total;elektrisierend
52445.0|die Sommernacht|Noun|the summer night
52449.0|der Kontrabass|Noun|the double bass
52451.0|Monstertruck|Noun|monster truck
52453.0|die Nudel|Noun|the noodle
52468.0|bluten|verb|bleed|Er begann stark zu bluten nach dem tiefen Schnitt.|He started to bleed heavily after the deep cut.|er;beginnen;stark;zu;bluten;nach;der;tief;Schnitt
52511.0|jedesmal|Adverb|every time
52522.0|brüllen|verb|to roar|Der Löwe begann laut zu brüllen im Käfig.|The lion began roaring loudly in the cage.|der;Löwe;beginnen;laut;zu;brüllen;in;Käfig
52562.0|dastehen|verb|stand there|Warum lässt du mich immer alleine dastehen?|Why do you always leave me standing there alone?|warum;lässen;du;mich;immer;alleine;dastehen
52590.0|das Messer|noun|knife|Das Messer lag scharf und glänzend auf dem Tisch.|The knife lay sharp and shiny on the table.|der;Messer;liegen;scharf;und;glänzend;auf;der;Tisch
52590.001|der Messer|noun|the knife|Der Messer wurde für die Schnitzarbeit benutzt.|The knife was used for carving.|der;Messer;werden;für;der;Schnitzarbeit;benutzen
52599.0|entschuldigen|verb|to apologize|Er musste sich für sein Fehlverhalten entschuldigen.|He had to apologize for his misconduct.|er;musste;sich;für;sein;Fehlverhalten;entschuldigen
52610.0|die Medizin|Noun|medicine
52613.0|dennoch|Adverb|nevertheless
52664.0|hahaha|Interjection|hahaha
52685.0|der Suizid|Noun|suicide
52685.001|das Suizid|Noun|suicide
52752.0|rational|Adjective|rational
52754.0|schlachten|Verb|to slaughter
52876.0|der Profi|Noun|the professional
52888.0|der Misanthrop|Noun|the misanthrope
52905.0|die Veranda|Noun|the veranda
52986.0|verbrennen|verb|to burn|Die alten Briefe verbrennen im Flackern der Flammen.|The old letters burn in the flicker of the flames.|der;alt;Brief;verbrennen;in;Flacker;der;Flamme
53068.0|die Biene|noun|bee|Die Biene summte friedlich um die Blumen herum.|The bee buzzed peacefully around the flowers.|der;Biene;herumsummen;friedlich;um;der;Blume;herum
53070.0|der Terror|noun|terror|Der Terror bedroht die Sicherheit der Städte.|The terror threatens the safety of cities.|der;Terror;bedrohen;der;Sicherheit;der;Stadt
53072.0|Brüssel|noun|Brussels|Brüssel ist bekannt für seine Schokoladenläden.|Brussels is known for its chocolate shops.|Brüssel;sein;bekannt;für;sein;Schokoladenladen
53077.0|schmelzen|verb|to melt|Die Sonne lässt den Schnee auf den Dächern schmelzen.|The sun makes the snow on the roofs melt.|der;Sonne;lässt;der;Schnee;auf;der;Dach;schmelzen
53079.0|die Regierung|noun|government|Die Regierung plante neue Reformen für das Land.|The government planned new reforms for the country.|der;Regierung;planen;neu;Reform;für;der;Land
53129.0|klingeln|verb|ring|Das Telefon beginnt plötzlich laut zu klingeln.|The phone suddenly starts ringing loudly.|der;Telefon;beginnen;plötzlich;laut;zu;klingeln
53136.0|der Lieferant|noun|the supplier|Der Lieferant brachte die Ware pünktlich.|The supplier delivered the goods on time.|der;Lieferant;bringen;der;Ware;pünktlich
53140.0|das Symbol|noun|symbol|Das Symbol auf der Tür wies auf Gefahr hin.|The symbol on the door indicated danger.|der;Symbol;auf;der;Tür;hinweisen;auf;Gefahr;hin
53156.0|gebacken|adjective|baked|Die frisch gebackenen Brötchen duften herrlich.|The freshly baked rolls smell wonderful.|der;frisch;gebacken;Brötchen;dufen;herrlich
53189.0|der Revolutionär|noun|the revolutionary|Der Revolutionär sprach von Freiheit und Gerechtigkeit.|The revolutionary spoke of freedom and justice.|der;Revolutionär;sprechen;von;Freiheit;und;Gerechtigkeit
53199.0|die Herkunft|noun|origin|Die Herkunft dieses Gemäldes ist unklar.|The origin of this painting is unclear.|der;Herkunft;dieser;Gemälde;sein;unklar
53209.0|die Tomatensoße|noun|the tomato sauce|Die Tomatensoße verfeinerte das Gericht perfekt.|The tomato sauce perfectly enhanced the dish.|der;Tomatensoße;verfeinern;der;Gericht;perfekt
53211.0|der Käse|noun|the cheese|Der Käse auf der Pizza war perfekt geschmolzen.|The cheese on the pizza was perfectly melted.|der;Käse;auf;der;Pizza;sein;perfekt;geschmolzen
53258.0|die Pizzeria|noun|pizzeria|Die Pizzeria wurde für ihre Holzofenpizzen gelobt.|The pizzeria was praised for its wood-fired pizzas.|der;Pizzeria;werden;für;ihr;Holzofenpizze;loben
53276.0|die Calzone|Nomen|the calzone|Die Calzone war innen noch heiß und dampfend.|The calzone was still hot and steaming inside.|der;Calzone;sein;innen;noch;heiß;und;dampfend
53369.0|fernsehen|verb|to watch TV
53380.0|stürzen|verb|fall|Der mutige Held stürzte in die reißenden Fluten.|The brave hero fell into the rushing waters.|der;mutig;Held;stürzen;in;der;reißend;Flut
53386.0|der Oregano|noun|the oregano|Ein Hauch Oregano verfeinerte die Tomatensoße.|A hint of oregano enhanced the tomato sauce.|ein;Hauch;Oregano;verfeinern;der;Tomatensoße
53461.0|die Latte|Noun|the bar (e.g., for jumping)
53465.0|flat|Adjective|flat
53484.0|Wittenberg|Noun|Wittenberg
53485.0|Cloppenburg|Noun|Cloppenburg
53486.0|Haldensleben|Noun|Haldensleben
53497.0|Schulz|Noun|Schulz
53593.0|Jan|Noun|Jan
53616.0|die Neun|Noun|the nine
53622.0|Ex-Freund|Noun|ex-boyfriend
53624.0|der Herzschmerz|Noun|the heartbreak
53688.0|rauswollen|verb|to want to go out
53726.0|aktualisieren|Verb|to update
53750.0|Rathenow|Noun|Rathenow
53755.0|das Go|Noun|Go (board game)
53893.0|der ICE|Noun|the ICE (intercity express train)
53894.0|unverschämt|Adjective|shameless
54069.0|maximal|Adjective|maximum
54078.0|das Fairplay|Noun|fair play
54091.0|die Bildung|Noun|education
54101.0|die Story|Noun|the story
54111.0|Jugendphase|Noun|youth phase
54136.0|x|Noun|x
54164.0|regnen|Verb|to rain
54169.0|die Soap|Noun|the soap opera
54186.0|der Bach|Noun|the stream
54226.0|chillen|Verb|relax|Am Wochenende chillen wir gerne im Stadtpark.|On weekends, we like to relax in the city park.|an;Wochenende;chillen;wir;gerne;in;Stadtpark
54228.0|gigantisch|Adjective|gigantic
54229.0|der Berggipfel|Noun|the mountain peak
54277.0|das Herren-WC|Noun|the men's restroom
54279.0|herbstlich|Adjective|autumnal
54280.0|die Szene|noun|the scene|Die Szene im Film war beeindruckend inszeniert.|The scene in the movie was impressively staged.|der;Szene;in;Film;sein;beeindruckend;inszenieren
54378.0|episch|Adjective|epic
54379.0|der Fight|Noun|the fight
54383.0|das H|Noun|the H
54385.0|der Zuschauer|Noun|the spectator
54402.0|entfernt|Adjective|distant
54429.0|nirgendwo|adverb|nowhere|Er fühlte sich nirgendwo wirklich zuhause.|He felt truly at home nowhere.|er;fühlen;sich;nirgendwo;wirklich;zuhause
54459.0|die Action|noun|the action|Die Action im Film war spektakulär und fesselnd.|The action in the movie was spectacular and gripping.|der;Action;in;Film;sein;spektakulär;und;fesselnd
54462.0|die Comedy|Noun|comedy
54483.0|der Kinofilm|Noun|the movie
54575.0|der Beruf|noun|profession|Sein Beruf als Arzt war sein größter Lebensinhalt.|His profession as a doctor was his greatest purpose in life.|sein;Beruf;als;Arzt;sein;sein;groß;Lebensinhalt
54576.0|tätig|Adjective|active
54581.0|scheitern|Verb|to fail
54615.0|der Englischlehrer|Noun|the English teacher
54617.0|der Entertainer|Noun|the entertainer
54634.0|Angela|Noun|Angela
54640.0|die China|Noun|China
54645.0|schiefgehen|Verb|to go wrong
54667.0|verletzt|Adjective|injured
54671.0|die Schokolade|Noun|the chocolate
54721.0|das Taxi|noun|taxi|Das Taxi hielt direkt vor dem Restaurant an.|The taxi stopped directly in front of the restaurant.|der;Taxi;anhalten;direkt;vor;der;Restaurant;an
54721.001|der Taxi|noun|taxi driver|Der Taxi kannte die kürzeste Route zur Messe.|The taxi driver knew the shortest route to the fair.|der;Taxi;kennen;der;kürze;Route;zu;Messe
54722.0|der Driver|noun|driver
54723.0|der Jet|noun|jet|Der Jet hob ab und verschwand am Horizont.|The jet took off and disappeared on the horizon.|der;Jet;abheben;ab;und;verschwinden;an;Horizont
54724.0|Lis|noun|Lis (name)
54727.0|der Webdesigner|noun|web designer
54731.0|der Extremsportler|noun|extreme sportsman
54734.0|der Reporter|noun|reporter
54735.0|der Skateboarder|noun|skateboarder
54736.0|der Seefahrer|noun|seafarer
54737.0|der Gay|noun|gay
54744.0|der Kriegsverbrecher|noun|war criminal
54748.0|feuern|verb|to fire (a weapon)
54764.0|auf-|preposition|on, onto
54838.0|der Passagier|noun|passenger
54843.0|der Pilot|noun|pilot
54857.0|ärztlich|adjective|medical
54977.0|Aye|interjection|aye
54987.0|der Schwachsinn|noun|nonsense|Was er vorschlug, war reiner Schwachsinn.|What he suggested was pure nonsense.|was;er;vorschlagen;sein;rein;Schwachsinn
54994.0|arisch|adjective|Aryan|Die Ideologie glorifizierte das arische Ideal.|The ideology glorified the Aryan ideal.|der;Ideologie;glorifizieren;der;arisch;Ideal
55033.0|das No|noun|no|Das No der Jury war eine herbe Enttäuschung.|The jury's no was a bitter disappointment.|der;No;der;Jury;sein;ein;herb;Enttäuschung
55114.0|wählen|verb|choose|Du kannst zwischen zwei Optionen wählen.|You can choose between two options.|du;kannst;zwischen;zwei;Option;wählen
55135.0|der Demagoge|noun|demagogue
55162.0|fünfte|adjective|fifth
55187.0|der Hammer|noun|hammer
55250.0|hineinschauen|verb|to look inside
55338.0|national|adjective|national
55376.0|ausschalten|verb|to turn off
55551.0|der Blumenduft|noun|flower scent
55556.0|Jugendclub|noun|youth club
55576.0|pushen|verb|to push|Man muss sich selbst pushen, um voranzukommen.|You have to push yourself to move forward.|man;muss;sich;selbst;pushen;um;vorankommen
55583.0|älter|adjective|older
55602.0|nutzlos|adjective|useless
55642.0|die Ernährung|noun|nutrition
55643.0|dienen|verb|to serve
55659.0|riesig|adjective|huge
55669.0|zivilisieren|verb|to civilize
55696.0|die Unterhose|noun|underpants
55733.0|pp|abbreviation|personal pronoun
55743.0|regnerisch|adjective|rainy
56020.0|high|adjective|high|Sie fühlte sich high nach dem Sprung aus dem Flugzeug.|She felt high after the skydive.|sie;fühlen;sich;high;nach;der;Sprung;aus;der;Flugzeug
56184.0|stöhnen|verb|to groan
56348.0|reservieren|verb|reserve|Man sollte frühzeitig einen Tisch reservieren.|You should reserve a table early.|man;sollen;frühzeitig;ein;Tisch;reservieren
56398.0|die Mail|noun|email|Die Mail enthielt vertrauliche Informationen.|The email contained confidential information.|der;Mail;enthalten;vertraulich;Information
56398.001|das Mail|Noun|email|Das Mail mit dem Anhang war verschlüsselt.|The email with the attachment was encrypted.|der;Mail;mit;der;Anhang;sein;verschlüsseln
56413.0|die Computerstimme|noun|computer voice
56466.0|der Call|noun|call|Der Call mit dem Kunden verlief sehr erfolgreich.|The call with the client went very well.|der;Call;mit;der;Kunde;verlaufen;sehr;erfolgreich
56474.0|der Mitarbeiter|noun|employee
56517.0|die Fahrradkette|noun|bicycle chain
56534.0|die AfD|noun|AfD|Die AfD wurde in der Debatte stark kritisiert.|The AfD was heavily criticized in the debate.|der;AfD;werden;in;der;Debatte;stark;kritisieren
56592.0|tschüss|interjection|goodbye
56652.0|der Lautsprecher|noun|loudspeaker
56678.0|telefonieren|verb|to call|Er telefonierte stundenlang mit der Kundenhotline.|He called the customer hotline for hours.|er;telefonieren;stundenlang;mit;der;Kundenhotline
56684.0|dauern|verb|to last
56689.0|der Proviant|noun|provisions
56725.0|religiös|adjective|religious
56726.0|die Minderheit|noun|minority
56816.0|der Hörer|noun|listener, receiver
56871.0|der Ventilator|noun|fan
56915.0|das Salzwasser|noun|saltwater
56933.0|der Oktopus|noun|octopus
56989.0|das Element|noun|element
56992.0|die PR|noun|PR (public relations)
56992.001|der PR|noun|PR (public relations)
56994.0|die Hitze|noun|heat
57001.0|den|pronoun|the (accusative)
57073.0|der Hai|noun|shark
57149.0|der Müller|noun|miller
57185.0|circa|preposition|about, approximately
57272.0|der Riese|noun|giant
57272.001|die Riese|noun|giant
57305.0|das Pikachu|noun|Pikachu (fictional character)
57318.0|die BAM|noun|BAM (abbreviation for Federal Agency for Technical Relief)
57392.0|das Lasso|noun|lasso
57392.001|der Lasso|noun|lasso
57404.0|Fangirl|noun|fangirl
57421.0|die Backstage|noun|backstage
57421.001|das Backstage|noun|backstage
57500.0|klarmachen|verb|to make clear
57510.0|sämtlich|adjective|all
57603.0|rausholen|verb|to fetch out
57672.0|feucht|adjective|damp, moist
57738.0|permanent|adjective|permanent|Die permanenten Geräusche machten ihn verrückt.|The permanent noises drove him crazy.|der;permanent;Geräusch;machen;ihn;verrückt
57776.0|Mordgedanke|noun|murderous thought
57921.0|das Feld|noun|the field|Das Feld war voller bunter Blumen und summender Bienen.|The field was full of colorful flowers and buzzing bees.|der;Feld;sein;voll;bunt;Blume;und;summend;Biene
57945.0|spazieren|verb|to stroll|Am Wochenende spazieren wir gern im Stadtpark.|On weekends, we like to stroll in the city park.|an;Wochenende;spazieren;wir;gern;in;Stadtpark
58066.0|der Schwarzwald|noun|Black Forest
58072.0|das Rheinland|noun|Rhine region
58079.0|die Pfalz|noun|Palatinate
58085.0|Thüringen|noun|Thuringia
58097.0|Mecklenburg-Vorpommern|noun|Mecklenburg-Vorpommern
58127.0|polnisch|adjective|Polish
58141.0|zurückschauen|verb|to look back|Sie wollte nicht zurückschauen und ging entschlossen weiter.|She didn't want to look back and kept walking decisively.|sie;wollen;nicht;zurückschauen;und;weitergehen;entschlossen;weiter
58197.0|das Maß|noun|measure
58197.001|die Maß|noun|measure (beer mug)
58273.0|die Gier|noun|greed
58315.0|die Harmonie|noun|harmony
58375.0|das Wörterbuch|noun|dictionary
58380.0|das Z|noun|the Z|Das Z markiert den Startpunkt der Linie.|The Z marks the starting point of the line.|der;Z;markieren;der;Startpunkt;der;Linie
58593.0|Hasenauge|noun|rabbit's eye
58850.0|fern|adjective|distant|Der fern gelegene Berg war schwer erreichbar.|The distant mountain was hard to reach.|der;fern;gelegen;Berg;sein;schwer;erreichbar
58946.0|die Information|noun|information
58992.0|davonlaufen|verb|to run away
59003.0|die Weltbevölkerung|noun|world population
59110.0|Farin|noun|Farin (a person's name)
59149.0|verfickt|adjective|damned|Das verfickte Passwort funktionierte nicht.|The damned password didn’t work.|der;verfickt;Passwort;funktionieren;nicht
59201.0|bellen|verb|to bark
59209.0|das RTL|noun|RTL (television channel)
59473.0|malen|verb|to paint
59662.0|der Pelikan|noun|pelican
59675.0|die Pose|noun|pose
59718.0|weggucken|verb|to look away
59724.0|Security|noun|security
59729.0|die Epilepsie|noun|epilepsy
59741.0|das Ecstasy|noun|ecstasy
59741.001|die Ecstasy|noun|ecstasy
59801.0|Breakdance|noun|breakdance|Breakdance war die Hauptattraktion des Abends.|Breakdance was the main attraction of the evening.|Breakdance;sein;der;Hauptattraktion;der;Abend
59804.0|der Standard|noun|standard
59813.0|Rhytmus|noun|rhythm
59919.0|das Vibrieren|noun|vibrating
59932.0|die Discokugel|noun|disco ball
59975.0|v|abbreviation|v (for velocity or volume)
60011.0|Move|noun|move
60159.0|akzeptabel|adjective|acceptable
60240.0|Nay|noun|nay (no)
60393.0|der Kritiker|noun|critic
60458.0|das Super|noun|super
60464.0|der Loser|noun|loser
60546.0|staubig|adjective|dusty
60575.0|das Chaos|noun|chaos|Das Chaos im Büro war kaum zu bewältigen.|The chaos in the office was barely manageable.|der;Chaos;in;Büro;sein;kaum;zu;bewältigen
60608.0|das Klischee|noun|cliché
60617.0|der Zirkus|noun|circus
60624.0|der Clown|noun|clown
60637.0|der Jongleur|noun|juggler
60663.0|lehnen|verb|to lean|Sie lehnt entspannt gegen die Wand und wartet.|She leans relaxed against the wall and waits.|sie;lehnen;entspannt;gegen;der;Wand;und;warten
60678.0|geschlossen|adjective|closed
60679.0|die Boutique|noun|boutique
60685.001|das Tram|noun|tram
