|word_de|part_of_speech|word_en|sentence_de|sentence_en|sentence_lemmatized_de
1849|kratzen|verb|to scratch|Die Katze begann, an der Tür zu kratzen.|The cat started to scratch at the door.|
1850|kreuchen|verb|to crawl|Im Schatten kreuchen seltsame Kreaturen.|Strange creatures crawl in the shadows.|
1851|kreuzbrav|adjective|ultra-decent|Er verhielt sich stets kreuzbrav und höflich.|He always behaved ultra-decently and politely.|
1852|kritzeln|verb|to scribble|Das Kind begann, wild auf das Papier zu kritzeln.|The child started to scribble wildly on the paper.|
1853|krude|adjective|crude|Die krude Theorie wurde bald widerlegt.|The crude theory was soon refuted.|
1854|krumm|adjective|crooked|Der alte Baum wuchs krumm und knorrig im Garten.|The old tree grew crooked and gnarled in the garden.|
1855|kugelrund|adjective|round as a ball|Nach dem Festessen war er kugelrund und zufrieden.|After the feast, he was round as a ball and content.|
1856|kultiviert|adjective|cultivated|Ein kultivierter Umgangston wurde stets bevorzugt.|A cultivated tone of communication was always preferred.|
1857|kundig|adjective|knowledgeable|Ein kundiger Führer erklärte die antiken Ruinen.|A knowledgeable guide explained the ancient ruins.|
1858|kundtun|verb|to announce|Er wollte seine Entscheidung der Welt kundtun.|He wanted to announce his decision to the world.|
1859|kurbeln|verb|to crank|Er musste die alte Kamera mühsam kurbeln.|He had to crank the old camera laboriously.|
1860|labern|verb|to prattle|Bitte labere nicht, sondern komme auf den Punkt.|Please don’t prattle; get to the point.|
1861|lackieren|verb|to paint|Die Werkstatt wird das Auto morgen neu lackieren.|The workshop will paint the car anew tomorrow.|
1862|lahm|adjective|lame|Die lahme Ente konnte sich kaum fortbewegen.|The lame duck could barely move.|
1863|laktosefrei|adjective|lactose-free|Dieses laktosefreie Dessert ist sehr beliebt.|This lactose-free dessert is very popular.|
1864|langwierig|adjective|tedious|Die Verhandlungen gestalteten sich als langwierig.|The negotiations turned out to be tedious.|
1865|lautwerden|verb|to become loud|Im Streit begann er plötzlich lautzuwerden.|In the argument, he suddenly began to become loud.|
1866|leasen|verb|to lease|Das Unternehmen will einen neuen Wagen leasen.|The company wants to lease a new car.|
1867|lebenslang|adjective|lifelong|Er strebte nach lebenslangem Lernen und Wachstum.|He aspired to lifelong learning and growth.|
1868|lecken|verb|to lick|Der Hund begann, seine Wunde zu lecken.|The dog started to lick its wound.|
1869|lecker|adjective|delicious|Der Kuchen war unglaublich lecker und frisch.|The cake was incredibly delicious and fresh.|
1870|leeren|verb|to empty|Bitte leeren Sie den Briefkasten vor Ihrer Reise.|Please empty the mailbox before your trip.|
1871|licht|adjective|bright|Ein lichtes Zimmer fördert die Konzentration.|A bright room promotes concentration.|
1872|liegenbleiben|verb|to remain lying|Das Buch blieb unbeachtet auf dem Tisch liegen.|The book remained lying unnoticed on the table.|
1873|liegenlassen|verb|to leave behind|Er hat seine Jacke im Zug liegenlassen.|He left his jacket behind on the train.|
1874|liken|verb|to like|Viele Nutzer liken den neuen Beitrag im Forum.|Many users like the new post in the forum.|
1875|lila|adjective|purple|Die Blumen im Garten leuchteten in kräftigem Lila.|The flowers in the garden glowed in vibrant purple.|
1876|linksradikal|adjective|far-left|Die Gruppe wurde als linksradikal eingestuft.|The group was classified as far-left.|
1877|lohnen|verb|to be worthwhile|Es lohnt sich, die Ausstellung zu besuchen.|It is worthwhile to visit the exhibition.|
1878|losbinden|verb|to untie|Der Matrose begann, die schweren Taue loszubinden.|The sailor began to untie the heavy ropes.|
1879|loslaufen|verb|to start running|Die Kinder liefen begeistert in den Park los.|The children started running enthusiastically into the park.|
1880|lyrisch|adjective|lyrical|Ihr lyrischer Schreibstil beeindruckte die Leser.|Her lyrical writing style impressed the readers.|
1881|m|noun|meter|Der Läufer erreichte die letzten hundert Meter.|The runner reached the last hundred meters.|
1882|mähen|verb|to mow|Er begann, den Rasen früh am Morgen zu mähen.|He started mowing the lawn early in the morning.|
1883|makaber|adjective|macabre|Der Roman erzählt eine makabere Geschichte.|The novel tells a macabre story.|
1884|makellos|adjective|flawless|Ihr makelloses Auftreten war bewundernswert.|Her flawless appearance was admirable.|
1885|mal|noun|time (occurrence)|Das nächste Mal wird alles besser organisiert.|The next time everything will be better organized.|
1886|malochen|verb|to toil|Er musste die ganze Nacht im Lager malochen.|He had to toil all night in the warehouse.|
1887|mangelhaft|adjective|deficient|Der Bericht war inhaltlich völlig mangelhaft.|The report was completely deficient in content.|
1888|manifestieren|verb|to manifest|Die Symptome manifestierten sich erst nach Wochen.|The symptoms manifested only after weeks.|
1889|manipulieren|verb|to manipulate|Die Daten wurden, wie vermutet, manipuliert.|The data, as suspected, was manipulated.|
1890|markant|adjective|striking|Sein markantes Gesicht blieb allen in Erinnerung.|His striking face remained memorable to everyone.|
1891|martialisch|adjective|martial|Die martialischen Klänge durchdrangen die Arena.|The martial sounds filled the arena.|
1892|massieren|verb|to massage|Sie massierte ihm den Rücken nach dem langen Tag.|She massaged his back after the long day.|
1893|masturbieren|verb|to masturbate|Bitte nutzen Sie Begriffe im angemessenen Kontext.|Please use terms in an appropriate context.|
1894|matchen|verb|to match|Die Farben matchten perfekt mit dem Designkonzept.|The colors matched perfectly with the design concept.|
1895|meckern|verb|to complain|Er fand immer einen Grund, über alles zu meckern.|He always found a reason to complain about everything.|
1896|mega|adjective|mega|Die Aussicht von der Bergspitze war einfach mega.|The view from the mountain peak was just mega.|
1897|meiner|pronoun|mine|Das Buch auf dem Tisch ist meiner, nicht deiner.|The book on the table is mine, not yours.|
1898|meinetwegen|adverb|for my sake|Sie änderte die Pläne, meinetwegen allein.|She changed the plans for my sake alone.|
1899|menschenleer|adjective|deserted|Nach der Flut war die Stadt menschenleer.|After the flood, the city was deserted.|
1900|minus|noun|minus|Der Temperatursturz brachte uns Minusgrade.|The temperature drop brought us subzero temperatures.|
1901|missbilligen|verb|to disapprove|Der Lehrer missbilligt das unfaire Verhalten.|The teacher disapproves of the unfair behavior.|
1902|missen|verb|to miss|Ich möchte keinen Moment mit dir missen.|I don’t want to miss a single moment with you.|
1903|missverstehen|verb|to misunderstand|Es ist leicht, seine Worte zu missverstehen.|It’s easy to misunderstand his words.|
1904|mitarbeiten|verb|to collaborate|Im Projekt dürfen alle aktiv mitarbeiten.|Everyone is allowed to actively collaborate on the project.|
1905|mitfahren|verb|to ride along|Er wollte spontan mit dem Freund mitfahren.|He wanted to ride along with his friend spontaneously.|
1906|mitfeiern|verb|to celebrate together|Lass uns das Jubiläum gemeinsam mitfeiern.|Let’s celebrate the anniversary together.|
1907|mitfühlend|adjective|compassionate|Ihre mitfühlenden Worte gaben ihm Trost.|Her compassionate words gave him comfort.|
1908|mithalten|verb|to keep up|Er konnte beim Marathon nicht lange mithalten.|He couldn’t keep up in the marathon for long.|
1909|mitlaufen|verb|to run along|Viele wollten beim Protest still mitlaufen.|Many wanted to silently run along with the protest.|
1910|mitmarschieren|verb|to march along|Viele beschlossen, solidarisch mitzumarschieren.|Many decided to march along in solidarity.|
1911|mitsingen|verb|to sing along|Das Publikum begann laut mitzusingen.|The audience started to sing along loudly.|
1912|mittags|adverb|at noon|Mittags treffen wir uns am Hauptbahnhof.|We’ll meet at the main station at noon.|
1913|mitteilsam|adjective|communicative|Er wurde nach dem Vortrag überraschend mitteilsam.|He became surprisingly communicative after the lecture.|
1914|mittelalt|adjective|middle-aged|Der mittelalte Mann suchte einen neuen Job.|The middle-aged man was looking for a new job.|
1915|mittelmäßig|adjective|mediocre|Der Film war mittelmäßig und wenig beeindruckend.|The movie was mediocre and not very impressive.|
1916|mittelschwer|adjective|moderately difficult|Die Prüfung war mittelschwer, aber machbar.|The exam was moderately difficult but manageable.|
1917|moin|interjection|hello|In Norddeutschland sagt man oft „Moin“ als Gruß.|"In northern Germany, people often say ""Moin"" as a greeting."|
1918|mollig|adjective|plump|Die mollige Katze lag schnurrend im Sessel.|The plump cat lay purring in the armchair.|
1919|mörderisch|adjective|murderous|Die mörderische Hitze forderte viele Opfer.|The murderous heat claimed many victims.|
1920|multikulturell|adjective|multicultural|Die Stadt war ein multikultureller Schmelztiegel.|The city was a multicultural melting pot.|
1921|mysteriös|adjective|mysterious|Das mysteriöse Verschwinden bleibt ungeklärt.|The mysterious disappearance remains unsolved.|
1922|n|noun|n|Die Variable n steht für eine natürliche Zahl.|The variable n represents a natural number.|
1923|nachholen|verb|to catch up|Er wollte den verpassten Stoff schnell nachholen.|He wanted to catch up on the missed material quickly.|
1924|nähen|verb|to sew|Sie hat das Kleid in zwei Stunden selbst genäht.|She sewed the dress herself in two hours.|
1925|naschen|verb|to nibble|Die Kinder naschen heimlich von der Schokolade.|The children secretly nibble on the chocolate.|
1926|nationalistisch|adjective|nationalistic|Die nationalistische Rhetorik stieß auf Kritik.|The nationalistic rhetoric was met with criticism.|
1927|neidisch|adjective|envious|Er wurde neidisch auf ihren beruflichen Erfolg.|He became envious of her professional success.|
1928|neugeboren|adjective|newborn|Das neugeborene Kind schlief friedlich im Bett.|The newborn child slept peacefully in the bed.|
1929|nichtig|adjective|insignificant|Die nichteigen Klagepunkte wurden abgewiesen.|The insignificant complaints were dismissed.|
1930|nieder|adjective|low|Der niedergelegene Fluss war kaum sichtbar.|The low-lying river was barely visible.|
1931|niederlegen|verb|to lay down|Der Manager entschied, sein Amt niederzulegen.|The manager decided to lay down his office.|
1932|nimmer|adverb|nevermore|Der König sprach: „Ich kehre nimmer zurück!“|"The king said: ""I shall nevermore return!"""|
1933|nippen|verb|to sip|Sie nippte vorsichtig am heißen Tee.|She sipped cautiously on the hot tea.|
1934|nuckeln|verb|to suckle|Das Baby begann ruhig an der Flasche zu nuckeln.|The baby began to suckle quietly on the bottle.|
1935|obdachlos|adjective|homeless|Der obdachlose Mann suchte Schutz vor dem Regen.|The homeless man sought shelter from the rain.|
1936|obszön|adjective|obscene|Die obszöne Geste wurde nicht toleriert.|The obscene gesture was not tolerated.|
1937|öde|adjective|dreary|Das öde Land erstreckte sich bis zum Horizont.|The dreary land stretched to the horizon.|
1938|offenhalten|verb|to keep open|Wir wollen alle Optionen bis zum Ende offenhalten.|We want to keep all options open until the end.|
1939|offenstehen|verb|to remain open|Der Ausgang des Verfahrens bleibt offenstehen.|The outcome of the process remains open.|
1940|offline|adjective|offline|Das Netzwerk ist seit gestern vollständig offline.|The network has been completely offline since yesterday.|
1941|ok|adjective|ok|Das Ergebnis war zwar nicht perfekt, aber ok.|The result wasn’t perfect, but it was ok.|
1942|olé|interjection|olé|Mit einem lauten „Olé!“ begann der Stierkampf.|"With a loud ""Olé!"" the bullfight began."|
1943|ölig|adjective|oily|Die ölige Flüssigkeit tropfte aus der Leitung.|The oily liquid dripped from the pipe.|
1944|opfern|verb|to sacrifice|Er war bereit, viel für seine Familie zu opfern.|He was willing to sacrifice a lot for his family.|
1945|orten|verb|to locate|Die Suchmannschaft konnte das Wrack orten.|The search team was able to locate the wreck.|
1946|paranoid|adjective|paranoid|Er zeigte zunehmend paranoide Verhaltensweisen.|He exhibited increasingly paranoid behaviors.|
1947|passend|adjective|appropriate|Die Rede war sowohl passend als auch inspirierend.|The speech was both appropriate and inspiring.|
1948|pausieren|verb|to pause|Die Musiker mussten die Probe kurz pausieren.|The musicians had to pause the rehearsal briefly.|
1949|peilen|verb|to gauge|Er versucht, die Entfernung genau zu peilen.|He is trying to gauge the distance precisely.|
1950|peitschen|verb|to whip|Der Sturm peitscht die Wellen gegen die Klippen.|The storm whips the waves against the cliffs.|
1951|peng|noun|bang|Mit einem lauten Peng fiel die Tür ins Schloss.|With a loud bang, the door slammed shut.|
1952|pennen|verb|to sleep|Er zog sich zurück, um ein wenig zu schlafen.|He withdrew to get some sleep.|
1953|perfektionieren|verb|to perfect|Sie möchte ihre Kochkünste weiter perfektionieren.|She wants to further perfect her cooking skills.|
1954|perplex|adjective|perplexed|Der Student war sichtlich perplex über die Frage.|The student was visibly perplexed by the question.|
1955|pflanzen|verb|to plant|Wir werden im Frühling neue Bäume pflanzen.|We will plant new trees in spring.|
1956|picken|verb|to pick|Die Vögel picken eifrig die Körner vom Boden.|The birds eagerly pick the grains from the ground.|
1957|pilgern|verb|to pilgrimage|Jedes Jahr pilgern Tausende zur alten Kathedrale.|Every year, thousands pilgrimage to the old cathedral.|
1958|pinkeln|verb|to urinate|Die Katze hat sich ein stilles Plätzchen gesucht.|The cat found a quiet spot to urinate.|
1959|platt|adjective|flat|Nach dem Marathon fühlte er sich völlig platt.|After the marathon, he felt completely flat.|
1960|plaudern|verb|to chat|Wir saßen im Café und plauderten über alte Zeiten.|We sat in the café and chatted about old times.|
1961|pleite|adjective|bankrupt|Nach der gescheiterten Investition war er pleite.|After the failed investment, he was bankrupt.|
1962|plumpsen|verb|to plop|Das Buch plumpste laut auf den Holzboden.|The book plopped loudly onto the wooden floor.|
1963|plündern|verb|to plunder|Die Piraten begannen, die Schiffe zu plündern.|The pirates began to plunder the ships.|
1964|posten|verb|to post|Sie möchte das Foto sofort auf Instagram posten.|She wants to post the photo on Instagram immediately.|
1965|prächtig|adjective|magnificent|Das prächtige Schloss war eine Augenweide.|The magnificent castle was a feast for the eyes.|
1966|prall|adjective|bulging|Die Tasche war so prall gefüllt, dass sie riss.|The bag was so bulging that it tore.|
1967|prasseln|verb|to patter|Der Regen prasselte unaufhörlich auf das Dach.|The rain pattered incessantly on the roof.|
1968|präventiv|adjective|preventive|Die präventiven Maßnahmen retteten viele Leben.|The preventive measures saved many lives.|
1969|predigen|verb|to preach|Der Priester begann, über Vergebung zu predigen.|The priest began to preach about forgiveness.|
1970|preußisch|adjective|Prussian|Die preußischen Tugenden sind heute noch bekannt.|The Prussian virtues are still well-known today.|
1971|prima|adjective|great|Das neue Theaterstück war einfach großartig.|The new play was simply great.|
1972|provozieren|verb|to provoke|Seine Bemerkungen sollten die Debatte provozieren.|His remarks were meant to provoke the debate.|
1973|pubertär|adjective|pubescent|Die pubertären Streiche brachten alle zum Lachen.|The pubescent pranks made everyone laugh.|
1974|puh|interjection|phew|„Puh, das war anstrengend!“ seufzte sie erschöpft.|Phew, that was exhausting! she sighed.|
1975|pumpen|verb|to pump|Die Feuerwehr musste Wasser aus dem Keller pumpen.|The fire brigade had to pump water out of the basement.|
1976|pur|adjective|pure|Die puren Farben des Gemäldes waren atemberaubend.|The pure colors of the painting were breathtaking.|
1977|pusten|verb|to blow|Er pustete die Kerzen vorsichtig aus.|He carefully blew out the candles.|
1978|quatschen|verb|to chatter|Sie redeten angeregt über das neueste Buch.|They chatted excitedly about the latest book.|
1979|radikalisieren|verb|to radicalize|Der Redner wollte keine Gruppe radikalisieren.|The speaker did not want to radicalize any group.|
1980|raffiniert|adjective|sophisticated|Das Design ist technisch äußerst raffiniert.|The design is technically highly sophisticated.|
1981|randalieren|verb|to riot|Nach dem Spiel begannen die Fans zu randalieren.|After the game, the fans started to riot.|
1982|rasieren|verb|to shave|Er musste sich für das Fotoshooting rasieren.|He had to shave for the photo shoot.|
1983|rasten|verb|to rest|Nach dem langen Marsch rasteten die Wanderer kurz.|After the long march, the hikers rested briefly.|
1984|ratsam|adjective|advisable|Es ist ratsam, sich gut vorzubereiten.|It is advisable to prepare well.|
1985|rattern|verb|to rattle|Der alte Zug ratterte laut durch den Tunnel.|The old train rattled loudly through the tunnel.|
1986|rau|adjective|rough|Der rauhe Wind trieb die Wellen gegen die Felsen.|The rough wind drove the waves against the rocks.|
1987|rauben|verb|to rob|Die Diebe wollten die wertvollen Gemälde rauben.|The thieves wanted to rob the valuable paintings.|
1988|raufgehen|verb|to go up|Er musste fünf Stockwerke zu Fuß raufgehen.|He had to go up five floors on foot.|
1989|raus|adverb|out|Die Katze sprang durch das offene Fenster raus.|The cat jumped out through the open window.|
1990|rausbringen|verb|to release|Die Band wird bald ein neues Album rausbringen.|The band will soon release a new album.|
1991|rausgehen|verb|to go out|Wir sollten jetzt, bevor es regnet, rausgehen.|We should go out now before it rains.|
1992|raushauen|verb|to pull off|Der Künstler wird ein Meisterwerk raushauen.|The artist will pull off a masterpiece.|
1993|rauskommen|verb|to come out|Wann wird das neue Album des Sängers rauskommen?|When will the singer's new album come out?|
1994|rauskriegen|verb|to figure out|Es ist schwer, das genaue Problem rauszukriegen.|It’s hard to figure out the exact problem.|
1995|rausschmeißen|verb|to throw out|Er musste den unhöflichen Gast rausschmeißen.|He had to throw out the rude guest.|
1996|rausziehen|verb|to pull out|Er musste das kaputte Kabel vorsichtig rausziehen.|He had to carefully pull out the broken cable.|
1997|recyceln|verb|to recycle|Glas und Papier sollte man immer recyceln.|Glass and paper should always be recycled.|
1998|der Regenbogen|noun|rainbow|Ein Regenbogen spannte sich über das weite Tal.|A rainbow stretched across the wide valley.|
1999|reihen|verb|to align|Die Arbeiter reihen die Paletten präzise auf.|The workers align the pallets precisely.|
2000|reimen|verb|to rhyme|Das Gedicht reimt sich auf eindrucksvolle Weise.|The poem rhymes in an impressive way.|
2001|reinbringen|verb|to bring in|Wir müssen frische Luft in den Raum reinbringen.|We need to bring fresh air into the room.|
2002|reingehen|verb|to go in|Das Team wird um 14 Uhr ins Gebäude reingehen.|The team will go into the building at 2 p.m.|
2003|reinkommen|verb|to come in|Er klopfte höflich, bevor er ins Büro reinkam.|He knocked politely before coming into the office.|
2004|reinlassen|verb|to let in|Bitte lass die Gäste erst nach der Kontrolle rein.|Please let the guests in only after the check.|
2005|reinpassen|verb|to fit in|Die Kiste passt nicht durch die schmale Tür rein.|The box doesn’t fit through the narrow door.|
2006|reinschauen|verb|to look in|Schauen Sie doch mal in die Galerie rein!|Take a look into the gallery!|
2007|reinziehen|verb|to involve|Lass dich nicht in den Streit reinziehen.|Don’t let yourself get involved in the argument.|
2008|reißfest|adjective|tear-resistant|Das Seil ist besonders reißfest und langlebig.|The rope is especially tear-resistant and durable.|
2009|relativieren|verb|to relativize|Man sollte die Argumente im Kontext relativieren.|One should relativize the arguments in context.|
2010|respektieren|verb|to respect|Man sollte die Privatsphäre anderer respektieren.|One should respect the privacy of others.|
2011|retro|adjective|retro|Die Möbel im Retro-Stil wirken zeitlos elegant.|The furniture in retro style looks timelessly elegant.|
2012|rezensieren|verb|to review|Die Expertin wird den Roman kritisch rezensieren.|The expert will critically review the novel.|
2013|rhetorisch|adjective|rhetorical|Die rhetorische Frage blieb unbeantwortet.|The rhetorical question remained unanswered.|
2014|rieseln|verb|to trickle|Feiner Sand rieselt durch die Finger.|Fine sand trickles through the fingers.|
2015|riesengroß|adjective|gigantic|Der riesengroße Baum war über 300 Jahre alt.|The gigantic tree was over 300 years old.|
2016|rocken|verb|to rock|Die Band wird die Bühne am Samstagabend rocken.|The band will rock the stage on Saturday evening.|
2017|roden|verb|to clear|Man plant, den Wald für die Straße zu roden.|They plan to clear the forest for the road.|
2018|roh|adjective|raw|Der Fisch wird hier traditionell roh serviert.|The fish is traditionally served raw here.|
2019|rosa|adjective|pink|Die Wände wurden in einem zarten Rosa gestrichen.|The walls were painted in a delicate pink.|
2020|rostbraun|adjective|rust-brown|Die rostbraune Fassade passt perfekt zur Umgebung.|The rust-brown facade fits perfectly with the surroundings.|
2021|rösten|verb|to roast|Die Bohnen müssen langsam geröstet werden.|The beans must be roasted slowly.|
2022|rücksichtsvoll|adjective|considerate|Er zeigte sich äußerst rücksichtsvoll im Umgang.|He was extremely considerate in his behavior.|
2023|rückwärts|adverb|backwards|Der Fahrer musste vorsichtig rückwärts einparken.|The driver had to carefully park backwards.|
2024|ruinieren|verb|to ruin|Eine Fehlentscheidung kann die Karriere ruinieren.|A wrong decision can ruin the career.|
2025|runterkommen|verb|to calm down|Nach dem Streit musste sie erst mal runterkommen.|After the argument, she needed to calm down.|
2026|runterkurbeln|verb|to wind down|Die Fenster lassen sich manuell runterkurbeln.|The windows can be manually wound down.|
2027|rustikal|adjective|rustic|Das rustikale Haus wirkt einladend und gemütlich.|The rustic house feels inviting and cozy.|
2028|sabotieren|verb|to sabotage|Jemand hat versucht, den Wettbewerb zu sabotieren.|Someone tried to sabotage the competition.|
2029|sachgrundlos|adjective|without factual basis|Die sachgrundlose Kündigung wurde angefochten.|The dismissal without factual basis was contested.|
2030|saftig|adjective|juicy|Der Kuchen war überraschend saftig und aromatisch.|The cake was surprisingly juicy and aromatic.|
2031|salzig|adjective|salty|Das Meerwasser schmeckte ungewohnt salzig.|The seawater tasted unusually salty.|
2032|saufen|verb|to drink heavily|Sie beschlossen, den Abend mit Wein zu saufen.|They decided to spend the evening drinking wine heavily.|
2033|schäbig|adjective|shabby|Die schäbigen Vorhänge wurden durch neue ersetzt.|The shabby curtains were replaced with new ones.|
2034|schadenfroh|adjective|maliciously glad|Seine schadenfrohe Reaktion war unangebracht.|His maliciously glad reaction was inappropriate.|
2035|schadlos|adjective|unharmed|Das Unternehmen kam aus der Krise schadlos heraus.|The company emerged from the crisis unharmed.|
2036|schämen|verb|to feel ashamed|Man sollte sich für ehrliche Arbeit nie schämen.|One should never feel ashamed of honest work.|
2037|schamlos|adjective|shameless|Die schamlosen Lügen wurden schnell entlarvt.|The shameless lies were quickly exposed.|
2038|schaufeln|verb|to shovel|Die Arbeiter schaufeln Schnee von der Straße.|The workers are shoveling snow off the street.|
2039|schäumen|verb|to foam|Die Seife begann in der Schale zu schäumen.|The soap began to foam in the dish.|
2040|scheißegal|adjective|don’t care|Das ist ihm offenbar völlig scheißegal.|He apparently doesn’t care at all.|
2041|schick|adjective|chic|Das neue Kleid ist schlicht und schick.|The new dress is simple and chic.|
2042|schielen|verb|to squint|Er schielt durch das Fernglas auf die Vögel.|He squints through the binoculars at the birds.|
2043|schillernd|adjective|shimmering|Der schillernde Stoff reflektiert das Sonnenlicht.|The shimmering fabric reflects the sunlight.|
2044|schinden|verb|to toil|Die Arbeiter mussten sich für den Erfolg schinden.|The workers had to toil for the success.|
2045|schlau|adjective|clever|Der schlau geplante Coup verlief ohne Probleme.|The cleverly planned coup went off without a hitch.|
2046|schlauchen|verb|to exhaust|Die lange Wanderung hat uns alle geschlaucht.|The long hike exhausted all of us.|
2047|schmeißen|verb|to throw|Er schmiss die kaputte Vase in den Mülleimer.|He threw the broken vase into the trash can.|
2048|schmelzen|verb|to melt|Das Eis begann in der warmen Sonne zu schmelzen.|The ice began to melt in the warm sun.|
2049|schminken|verb|to apply makeup|Die Visagistin wird das Model dezent schminken.|The makeup artist will subtly apply makeup to the model.|
2050|schneien|verb|to snow|Morgen soll es stark schneien, laut Prognose.|It is forecast to snow heavily tomorrow.|
2051|der Schrecken|noun|the terror|Der plötzliche Schrecken ließ alle erstarren.|The sudden terror made everyone freeze.|
2052|schrubben|verb|to scrub|Die Putzfrau musste den Boden gründlich schrubben.|The cleaner had to scrub the floor thoroughly.|
2053|schuften|verb|to toil|Die Arbeiter schufteten bis spät in die Nacht.|The workers toiled late into the night.|
2054|die Schuld|noun|guilt|Die Schuld des Angeklagten wurde klar bewiesen.|The guilt of the defendant was clearly proven.|
2055|schwänzen|verb|to skip|Schüler sollten wichtige Fächer nicht schwänzen.|Students should not skip important subjects.|
2056|schwärmen|verb|to rave|Sie schwärmte von der Schönheit der Landschaft.|She raved about the beauty of the landscape.|
2057|schwarz-weiß-rot|adjective|black-white-red|Die Flagge des Vereins war schwarz-weiß-rot.|The club's flag was black-white-red.|
2058|schweifen|verb|to roam|Sein Blick schweifte über die weite Landschaft.|His gaze roamed over the vast landscape.|
2059|schweißgebadet|adjective|drenched in sweat|Nach dem Marathon war er völlig schweißgebadet.|After the marathon, he was completely drenched in sweat.|
2060|schwenken|verb|to wave|Die Demonstranten schwenkten bunte Transparente.|The demonstrators waved colorful banners.|
2061|scrollen|verb|to scroll|Er scrollte stundenlang durch die Nachrichten.|He scrolled through the news for hours.|
2062|sehnen|verb|to long for|Er sehnte sich nach den Tagen der Unbeschwertheit.|He longed for the days of carefree living.|
2063|selbstgeschrieben|adjective|self-written|Das Buch war ein selbstgeschriebenes Meisterwerk.|The book was a self-written masterpiece.|
2064|selbstlos|adjective|selfless|Ihr selbstloses Handeln beeindruckte alle.|Her selfless actions impressed everyone.|
2065|selbstverliebt|adjective|self-centered|Sein selbstverliebtes Verhalten störte das Team.|His self-centered behavior annoyed the team.|
2066|selig|adjective|blissful|Die selige Stille erfüllte den Wald am Morgen.|The blissful silence filled the forest in the morning.|
2067|senil|adjective|senile|Der senile König wurde von Beratern manipuliert.|The senile king was manipulated by advisors.|
2068|seriös|adjective|serious|Eine seriöse Analyse benötigt verlässliche Daten.|A serious analysis requires reliable data.|
2069|sexy|adjective|sexy|Das neue Auto-Modell ist modern und sexy designt.|The new car model is modern and sexy in design.|
2070|sie|pronoun|she|Sie hat das Projekt mit Bravour gemeistert.|She mastered the project with excellence.|
2071|siebenstellig|adjective|seven-figure|Er träumte von einem siebenstelligen Einkommen.|He dreamed of a seven-figure income.|
2072|siebzehn|number|seventeen|Die Klasse bestand aus genau siebzehn Schülern.|The class consisted of exactly seventeen students.|
2073|siegreich|adjective|victorious|Das Team verließ das Spielfeld siegreich.|The team left the field victorious.|
2074|signieren|verb|to sign|Der Autor wird die Bücher auf der Messe signieren.|The author will sign the books at the fair.|
2075|solidarisch|adjective|solidary|Die Gruppe zeigte sich in der Krise solidarisch.|The group showed solidarity during the crisis.|
2076|solo|adjective|solo|Die Musikerin spielte ein beeindruckendes Solo.|The musician played an impressive solo.|
2077|spazieren gehen|verb|to go for a walk|Wir sollten heute Abend im Park spazieren gehen.|We should go for a walk in the park tonight.|
2078|spekulativ|adjective|speculative|Das Investment war riskant und spekulativ.|The investment was risky and speculative.|
2079|spenden|verb|to donate|Sie spendeten großzügig für die humanitäre Hilfe.|They donated generously to humanitarian aid.|
2080|spucken|verb|to spit|Er spuckte das bittere Getränk sofort wieder aus.|He spat out the bitter drink immediately.|
2081|stampfen|verb|to stomp|Die Kinder stampften fröhlich durch die Pfützen.|The children stomped joyfully through the puddles.|
2082|stapeln|verb|to stack|Die Kisten wurden ordentlich im Lager gestapelt.|The boxes were neatly stacked in the warehouse.|
2083|stehenbleiben|verb|to stop|Beim Alarm musste jeder sofort stehenbleiben.|During the alarm, everyone had to stop immediately.|
2084|stehenlassen|verb|to leave|Man sollte die Gäste nicht lange stehenlassen.|One shouldn’t leave guests standing for long.|
2085|steif|adjective|stiff|Die steife Brise machte das Segeln schwierig.|The stiff breeze made sailing difficult.|
2086|sterblich|adjective|mortal|Selbst große Helden sind letztlich sterblich.|Even great heroes are ultimately mortal.|
2087|sternenklar|adjective|starry-clear|Der sternenklare Himmel war eine wahre Augenweide.|The starry-clear sky was a true feast for the eyes.|
2088|stillhalten|verb|to hold still|Beim Zahnarzt musste das Kind stillhalten.|At the dentist, the child had to hold still.|
2089|stillstehen|verb|to stand still|Die Maschine konnte keinen Moment stillstehen.|The machine couldn’t stand still for a moment.|
2090|stopfen|verb|to stuff|Er stopfte die Kleidung hastig in die Reisetasche.|He hastily stuffed the clothes into the travel bag.|
2091|straff|adjective|tight|Der straffe Zeitplan ließ keine Pausen zu.|The tight schedule allowed no breaks.|
2092|streitlustig|adjective|argumentative|Seine streitlustige Haltung sorgte für Spannungen.|His argumentative attitude caused tension.|
2093|streuen|verb|to scatter|Sie streute die Samen gleichmäßig auf das Beet.|She scattered the seeds evenly on the bed.|
2094|stricken|verb|to knit|Sie strickte einen Schal aus weicher Wolle.|She knitted a scarf from soft wool.|
2095|stumpf|adjective|blunt|Das stumpfe Messer machte die Arbeit mühsam.|The blunt knife made the work laborious.|
2096|stürmen|verb|to storm|Die Fans stürmten das Stadion nach dem Siegtor.|The fans stormed the stadium after the winning goal.|
2097|subtil|adjective|subtle|Der subtile Hinweis blieb von vielen unbemerkt.|The subtle hint went unnoticed by many.|
2098|subventionieren|verb|to subsidize|Die Regierung will grüne Energie subventionieren.|The government wants to subsidize green energy.|
